0.00,78.20,50.54,58.38,26.39,40.04,41.36,21.56,78.69,2.86,58.76,36.60,50.79,84.41,47.63,61.06,77.52,24.63,30.50,51.47,71.64,78.89,21.85,83.01,22.94,75.21,50.12,28.57,18.42,32.63,63.75,62.41,48.62,79.09,39.83,79.69,44.11,69.95,72.95,58.82
78.20,0.00,75.02,31.07,52.62,38.22,59.95,82.33,47.35,80.19,36.23,45.72,89.29,21.66,36.66,17.15,47.98,79.49,47.70,26.75,48.23,21.36,80.17,6.31,82.55,34.50,31.55,49.89,66.66,51.42,41.30,30.13,69.59,47.63,75.73,26.90,90.05,46.61,5.90,23.11
50.54,75.02,0.00,44.00,52.34,49.63,78.30,71.25,102.31,49.44,39.31,37.00,15.34,67.15,67.27,62.82,101.78,73.12,48.13,57.07,97.52,61.97,30.89,76.34,72.54,92.97,45.83,50.52,34.11,33.11,87.44,79.30,89.43,102.74,11.22,59.09,19.92,95.38,69.27,69.13
58.38,31.07,44.00,0.00,38.62,23.92,58.57,69.90,66.33,59.55,5.80,21.78,58.51,26.96,37.21,21.71,66.28,68.77,31.75,21.19,63.73,21.27,53.68,32.48,70.62,54.75,10.69,35.22,42.47,26.27,53.94,43.02,70.46,66.73,45.61,21.33,59.94,61.62,25.41,31.36
26.39,52.62,52.34,38.62,0.00,15.70,26.00,31.59,55.50,28.77,41.16,19.94,59.78,61.86,21.74,35.54,54.56,30.16,6.91,26.04,49.19,56.72,36.75,57.84,32.20,50.07,28.40,3.39,22.59,20.49,40.03,36.65,37.49,55.93,45.09,58.72,55.91,47.23,47.71,32.43
40.04,38.22,49.63,23.92,15.70,0.00,35.22,47.25,52.71,41.97,27.49,12.65,60.53,46.16,17.77,21.13,52.16,45.56,9.66,11.63,47.94,41.04,43.95,42.98,47.81,44.07,13.28,12.47,29.57,17.39,37.82,30.12,47.25,53.15,45.51,43.20,58.68,45.79,32.91,21.65
41.36,59.95,78.30,58.57,26.00,35.22,0.00,29.96,39.84,44.21,62.62,44.63,84.88,75.85,23.85,45.91,38.45,25.40,31.28,39.20,32.32,71.77,59.12,66.16,29.38,40.63,47.93,28.24,46.67,46.27,27.21,32.35,12.04,40.19,70.57,75.29,80.20,31.08,57.00,36.90
21.56,82.33,71.25,69.90,31.59,47.25,29.96,0.00,69.79,23.61,71.85,49.39,72.34,93.36,46.66,65.79,68.39,4.86,38.26,56.72,62.25,88.29,43.41,88.01,1.41,69.85,59.94,34.94,37.47,47.39,56.74,59.48,32.40,70.13,60.90,90.30,65.63,61.03,77.99,60.02
78.69,47.35,102.31,66.33,55.50,52.71,39.84,69.79,0.00,81.49,72.03,65.36,112.95,68.87,35.45,44.98,1.56,65.18,56.38,46.51,7.57,67.53,92.24,52.85,69.17,12.86,58.82,55.45,77.91,69.83,15.50,23.56,41.18,0.44,97.89,72.79,110.32,8.83,48.64,35.03
2.86,80.19,49.44,59.55,28.77,41.97,44.21,23.61,81.49,0.00,59.67,37.80,48.95,85.82,50.18,63.06,80.33,26.96,32.54,53.49,74.46,80.25,19.97,84.89,25.01,77.89,51.61,30.80,18.52,33.53,66.51,65.00,51.39,81.89,38.55,80.87,42.06,72.76,74.86,61.15
58.76,36.23,39.31,5.80,41.16,27.49,62.62,71.85,72.03,59.67,0.00,22.63,54.16,29.21,42.11,27.51,71.96,71.08,34.25,26.45,69.28,23.63,51.88,37.07,72.66,60.52,14.92,37.80,41.88,26.15,59.43,48.65,74.61,72.43,41.96,22.30,56.16,67.16,30.72,37.02
36.60,45.72,37.00,21.78,19.94,12.65,44.63,49.39,65.36,37.80,22.63,0.00,48.07,48.14,30.29,29.82,64.80,48.93,13.50,21.75,60.53,42.53,34.45,49.35,50.26,56.50,14.56,16.89,21.44,5.73,50.44,42.63,56.55,65.79,33.14,43.10,46.70,58.39,39.92,33.32
50.79,89.29,15.34,58.51,59.78,60.53,84.88,72.34,112.95,48.95,54.16,48.07,0.00,82.38,77.51,76.06,112.27,75.10,56.99,69.37,107.56,77.14,28.98,90.98,73.72,104.56,59.02,58.68,38.30,43.18,97.68,90.64,95.12,113.38,15.06,74.38,8.14,105.46,83.45,81.26
84.41,21.66,67.15,26.96,61.86,46.16,75.85,93.36,68.87,85.82,29.21,48.14,82.38,0.00,52.04,30.00,69.43,91.42,55.52,37.35,69.24,5.69,80.60,17.22,93.87,56.01,34.33,58.60,69.29,53.04,61.46,49.79,86.70,69.17,71.01,8.48,85.06,67.49,20.72,40.11
