0.00,68.54,67.44,35.30,66.69,57.06,17.96,13.90,52.48,41.97,12.31,47.81,64.42,50.90,28.93,28.78,14.02,27.74,20.54,67.27,30.89,31.29,68.60,48.84,64.85,82.38,21.25,73.83,24.36,5.87,16.74,23.10,48.94,28.35,69.79,35.74,60.80,83.82,62.17,3.02,11.29,32.71,65.97,31.39,57.96,33.53,65.22,59.95,77.39,36.30
68.54,0.00,62.74,38.98,39.99,108.18,60.51,81.59,16.18,50.04,58.37,50.35,38.87,51.04,45.33,96.49,81.83,40.82,51.78,20.43,84.29,55.86,93.90,39.66,91.74,61.35,87.13,27.77,72.08,62.97,66.06,55.74,71.28,50.57,104.24,33.88,83.42,71.44,70.85,66.32,63.62,98.54,102.41,95.33,10.58,59.28,18.47,52.89,51.99,32.83
67.44,62.74,0.00,41.42,23.97,66.29,75.87,79.48,58.57,26.63,56.38,21.06,24.36,18.07,43.44,81.38,79.38,57.11,49.58,79.39,55.86,36.18,36.93,27.50,36.46,18.25,71.44,40.41,48.99,65.93,51.97,44.61,25.53,75.71,50.17,61.41,28.65,16.37,12.95,67.87,56.20,97.82,50.21,73.08,58.65,34.16,76.64,10.71,19.97,50.80
35.30,38.98,41.42,0.00,32.61,69.54,36.84,49.19,25.77,16.54,23.15,20.81,30.27,23.50,6.90,60.21,49.29,15.80,15.03,46.86,45.33,17.40,60.98,15.61,58.06,51.75,50.17,38.57,33.14,31.15,27.85,17.01,36.86,34.53,68.92,20.61,50.54,56.53,42.73,34.17,26.98,67.96,66.43,57.32,29.50,21.31,44.13,31.27,44.93,10.51
66.69,39.99,23.97,32.61,0.00,83.33,69.32,80.32,39.46,27.15,54.40,22.74,2.35,20.88,38.01,87.78,80.36,47.19,46.23,58.35,66.22,38.49,59.40,17.85,58.20,22.51,77.39,16.61,55.96,63.25,54.95,44.55,41.37,65.42,71.79,48.03,49.82,31.60,34.78,66.04,56.70,99.28,71.06,82.00,37.96,39.18,55.74,16.50,13.69,38.23
57.06,108.18,66.29,69.54,83.33,0.00,74.97,57.17,95.15,59.53,57.82,61.65,82.12,62.75,63.97,41.99,56.75,75.00,60.19,115.30,26.91,52.34,36.58,71.15,34.21,84.27,39.67,98.32,38.06,61.44,46.54,54.05,42.16,84.19,26.15,84.09,39.08,77.85,53.60,59.92,52.12,65.69,22.61,31.00,99.03,48.96,112.71,67.65,85.61,78.07
17.96,60.51,75.87,36.84,69.32,74.97,0.00,24.79,44.55,49.24,21.37,54.92,66.97,58.01,32.73,44.05,25.17,22.74,26.44,54.55,48.53,41.04,83.63,52.37,79.98,88.28,38.39,72.45,40.39,13.87,31.57,32.59,61.84,12.09,86.32,26.82,74.87,91.88,73.27,15.05,25.10,38.67,82.66,48.73,50.27,44.51,52.96,66.76,81.75,32.56
13.90,81.59,79.48,49.19,80.32,57.17,24.79,0.00,65.42,54.92,26.12,60.68,78.08,63.70,42.77,19.86,0.45,40.84,34.36,78.51,34.31,43.76,75.66,62.49,71.88,95.18,17.51,87.73,32.54,18.79,27.52,36.13,58.77,36.83,74.45,48.10,69.18,95.80,72.91,15.46,23.85,18.96,70.40,27.18,71.02,45.32,76.69,72.70,90.64,49.85
52.48,16.18,58.57,25.77,39.46,95.15,44.55,65.42,0.00,39.93,42.71,41.92,37.60,43.49,31.24,80.66,65.67,24.74,36.67,21.72,70.15,43.17,85.14,31.92,82.53,61.97,71.52,33.54,57.96,46.86,51.18,41.49,61.41,35.22,94.11,17.78,74.56,70.37,64.06,50.20,48.16,82.38,91.82,80.07,5.72,47.04,18.92,47.93,53.01,17.57
41.97,50.04,26.63,16.54,27.15,59.53,49.24,54.92,39.93,0.00,30.27,5.86,25.25,8.98,16.97,60.74,54.89,31.33,23.04,61.62,39.49,11.53,45.25,11.67,42.60,40.41,50.36,39.64,28.82,39.78,28.28,18.88,21.53,49.53,54.44,37.13,34.69,42.71,26.24,42.00,31.09,73.77,52.43,54.88,42.29,12.11,58.82,18.02,35.82,26.96
