0.00,84.17,22.88,19.97,92.10,54.90,75.18,87.81,39.37,103.37,115.93,73.03,26.15,92.61,66.75,65.78,47.20,80.33,80.46,75.48,32.32,50.20,15.98,82.71,58.70,73.14,100.46,73.06,25.71,71.57
84.17,0.00,64.50,66.76,50.14,29.28,21.90,27.41,64.24,19.58,34.83,35.42,67.54,63.95,26.62,72.67,57.96,53.10,29.54,8.74,72.59,35.92,68.69,33.92,30.51,14.21,17.59,60.96,89.45,12.61
22.88,64.50,0.00,2.92,69.40,35.87,53.02,73.31,19.71,84.05,98.00,50.17,7.87,70.85,52.01,66.88,44.04,73.25,57.75,55.78,17.66,28.93,8.25,59.88,36.73,55.37,79.77,51.88,26.90,52.04
19.97,66.76,2.92,0.00,72.31,37.91,55.74,74.73,22.01,86.28,100.01,53.07,9.30,73.65,53.38,66.08,43.57,73.57,60.60,58.02,18.84,31.41,5.67,62.76,39.39,57.27,82.23,54.59,25.86,54.25
92.10,50.14,69.40,72.31,0.00,54.56,31.34,77.33,54.87,59.81,76.15,22.17,66.56,15.16,68.75,112.28,91.29,99.66,21.62,48.88,64.49,49.52,77.26,16.89,41.25,58.25,48.13,25.88,82.63,49.84
54.90,29.28,35.87,37.91,54.56,0.00,25.87,39.60,40.25,48.58,62.13,32.60,40.05,63.52,20.17,57.86,36.92,49.82,34.79,20.60,46.80,10.47,39.47,38.97,14.02,19.65,45.87,51.64,61.96,16.67
75.18,21.90,53.02,55.74,31.34,25.87,0.00,47.33,47.14,38.17,54.90,13.53,53.77,43.52,37.46,82.01,62.46,68.32,9.80,18.05,56.51,25.38,59.21,14.50,16.50,27.07,29.69,39.06,74.66,18.54
87.81,27.41,73.31,74.73,77.33,39.60,47.33,0.00,79.84,30.47,33.04,60.46,78.73,90.65,21.38,54.40,48.22,29.27,56.17,29.36,86.19,49.80,74.58,60.76,49.03,21.89,38.49,85.13,100.16,30.07
39.37,64.24,19.71,22.01,54.87,40.25,47.14,79.84,0.00,83.37,99.06,39.58,13.39,53.51,59.87,84.18,60.73,86.14,48.58,56.17,9.89,30.12,27.67,49.28,33.73,59.07,76.54,33.76,28.48,53.16
103.37,19.58,84.05,86.28,59.81,48.58,38.17,30.47,83.37,0.00,16.92,50.81,87.10,74.79,41.20,83.78,73.08,59.73,42.83,28.27,91.96,55.49,88.05,46.17,49.71,30.88,11.93,76.03,108.99,32.03
115.93,34.83,98.00,100.01,76.15,62.13,54.90,33.04,99.06,16.92,0.00,67.70,101.75,91.24,50.37,87.03,80.66,60.36,59.74,43.01,107.27,70.20,101.19,63.02,65.33,42.88,28.05,92.95,123.73,46.36
73.03,35.42,50.17,53.07,22.17,32.60,13.53,60.46,39.58,50.81,67.70,0.00,48.93,31.56,48.39,90.45,69.17,79.62,9.35,31.10,49.43,27.47,57.49,9.85,19.08,39.44,41.14,25.59,68.02,30.81
26.15,67.54,7.87,9.30,66.56,40.05,53.77,78.73,13.39,87.10,101.75,48.93,0.00,66.46,57.66,74.74,51.82,80.42,57.23,58.94,9.80,31.63,14.78,58.78,38.18,59.70,81.85,46.92,21.98,55.41
92.61,63.95,70.85,73.65,15.16,63.52,43.52,90.65,53.51,74.79,91.24,31.56,66.46,0.00,79.94,121.22,99.11,111.16,34.50,61.56,62.23,56.51,79.05,30.03,49.54,70.51,63.20,19.97,79.13,61.89
66.75,26.62,52.01,53.38,68.75,20.17,37.46,21.38,59.87,41.20,50.37,48.39,57.66,79.94,0.00,46.36,31.97,31.23,47.26,21.70,65.51,30.62,53.22,51.96,32.52,12.57,43.72,70.51,78.90,19.39
65.78,72.67,66.88,66.08,112.28,57.86,82.01,54.40,84.18,83.78,87.03,90.45,74.74,121.22,46.36,0.00,23.53,27.86,91.65,67.98,84.53,65.04,61.94,96.14,71.72,58.90,88.96,107.47,88.93,65.27
47.20,57.96,44.04,43.57,91.29,36.92,62.46,48.22,60.73,73.08,80.66,69.17,51.82,99.11,31.97,23.53,0.00,33.39,71.66,51.40,61.57,42.60,40.05,75.89,50.11,43.78,75.41,84.47,67.83,47.98
80.33,53.10,73.25,73.57,99.66,49.82,68.32,29.27,86.14,59.73,60.36,79.62,80.42,111.16,31.23,27.86,33.39,0.00,78.06,51.23,89.60,59.68,71.22,82.79,63.25,41.63,67.06,101.29,99.11,49.84
80.46,29.54,57.75,60.60,21.62,34.79,9.80,56.17,48.58,42.83,59.74,9.35,57.23,34.50,47.26,91.65,71.66,78.06,0.00,27.33,58.37,32.31,64.66,4.73,23.23,36.64,32.50,33.26,76.92,28.22
75.48,8.74,55.78,58.02,48.88,20.60,18.05,29.36,56.17,28.27,43.01,31.10,58.94,61.56,21.70,67.98,51.40,51.23,27.33,0.00,64.27,27.31,59.96,32.03,22.60,9.63,25.53,56.02,80.89,3.96
32.32,72.59,17.66,18.84,64.49,46.80,56.51,86.19,9.89,91.96,107.27,49.43,9.80,62.23,65.51,84.53,61.57,89.60,58.37,64.27,0.00,37.33,23.98,59.15,42.28,66.22,85.64,42.28,18.60,61.01
50.20,35.92,28.93,31.41,49.52,10.47,25.38,49.80,30.12,55.49,70.20,27.47,31.63,56.51,30.62,65.04,42.60,59.68,32.31,27.31,37.33,0.00,34.24,35.71,9.10,29.00,50.84,42.71,53.58,23.83
15.98,68.69,8.25,5.67,77.26,39.47,59.21,74.58,27.67,88.05,101.19,57.49,14.78,79.05,53.22,61.94,40.05,71.22,64.66,59.96,23.98,34.24,0.00,67.07,42.72,58.31,84.70,60.13,27.95,56.09
82.71,33.92,59.88,62.76,16.89,38.97,14.50,60.76,49.28,46.17,63.02,9.85,58.78,30.03,51.96,96.14,75.89,82.79,4.73,32.03,59.15,35.71,67.07,0.00,26.76,41.36,35.34,30.56,77.75,32.95
58.70,30.51,36.73,39.39,41.25,14.02,16.50,49.03,33.73,49.71,65.33,19.08,38.18,49.54,32.52,71.72,50.11,63.25,23.23,22.60,42.28,9.10,42.72,26.76,0.00,27.21,43.69,38.05,59.71,19.97
73.14,14.21,55.37,57.27,58.25,19.65,27.07,21.89,59.07,30.88,42.88,39.44,59.70,70.51,12.57,58.90,43.78,41.63,36.64,9.63,66.22,29.00,58.31,41.36,27.21,0.00,31.64,63.50,81.61,8.64
100.46,17.59,79.77,82.23,48.13,45.87,29.69,38.49,76.54,11.93,28.05,41.14,81.85,63.20,43.72,88.96,75.41,67.06,32.50,25.53,85.64,50.84,84.70,35.34,43.69,31.64,0.00,65.71,103.38,29.48
