0.00,83.12,90.72,19.36,61.05,64.70,64.95,43.81,34.47,73.67,99.56,45.80,20.08,60.46,37.62,24.04,79.88,61.03,66.19,47.37,58.97,85.45,72.55,8.26,66.33,28.67,44.62,26.56,25.47,25.11,15.73,78.26,34.11,82.88,36.57,66.12,51.10,90.61,28.01,74.22,47.74,51.12,14.56,25.40,79.56,70.11,98.59,38.85,26.67,82.19
83.12,0.00,52.67,88.32,42.25,43.81,48.92,39.31,62.28,36.17,25.33,57.04,66.64,53.24,50.51,81.03,25.69,26.96,50.67,73.36,58.40,10.33,52.50,77.60,17.99,88.88,77.28,73.74,64.70,68.26,82.06,35.81,82.25,26.72,73.46,62.99,37.77,51.24,92.20,65.91,61.26,44.48,72.61,67.53,26.31,51.04,56.20,55.13,69.50,11.16
90.72,52.67,0.00,84.16,30.56,87.82,25.81,60.34,56.75,21.46,76.45,45.42,70.71,94.78,77.34,102.05,76.64,41.51,24.79,52.71,98.85,63.01,18.93,82.63,46.90,78.91,108.91,67.73,86.39,66.29,80.54,18.73,69.11,78.39,60.51,30.49,44.57,1.53,82.89,26.15,96.23,40.59,76.23,65.85,26.79,96.71,7.88,84.62,65.51,63.37
19.36,88.32,84.16,0.00,57.37,78.70,58.83,50.69,28.80,70.64,108.14,39.26,22.23,76.13,50.58,43.37,90.39,62.98,59.50,34.22,75.48,92.70,65.25,15.87,70.46,9.78,63.58,16.69,41.70,20.45,6.69,75.21,17.85,93.48,24.18,55.99,51.92,84.37,8.66,63.57,64.70,48.69,17.22,21.15,78.82,85.29,91.94,53.92,19.96,89.77
61.05,42.25,30.56,57.37,0.00,63.66,8.34,31.40,28.63,13.27,67.30,18.64,40.98,68.85,48.04,71.50,59.09,17.88,10.51,32.72,72.20,51.02,15.83,53.19,27.30,54.27,79.33,40.71,56.01,37.77,52.70,17.84,45.50,61.65,36.18,21.57,15.06,30.18,58.14,26.67,67.85,10.09,46.83,37.21,22.72,72.80,38.26,55.47,37.59,49.68
64.70,43.81,87.82,78.70,63.66,0.00,71.99,35.55,64.40,66.74,44.03,67.00,58.09,9.98,28.13,50.72,22.67,47.12,74.16,82.05,15.30,37.87,79.10,63.41,41.01,84.00,38.28,70.75,39.44,64.28,72.12,69.10,81.99,24.54,76.24,83.87,49.70,86.71,85.84,90.13,22.53,58.13,61.69,63.66,62.32,9.14,93.56,25.91,66.66,34.72
64.95,48.92,25.81,58.83,8.34,71.99,0.00,39.25,30.97,15.10,74.20,19.72,44.99,77.07,55.58,77.47,67.09,26.00,2.17,30.05,80.32,58.17,8.24,56.83,35.12,54.40,86.55,42.23,62.56,40.50,54.90,18.72,44.96,69.57,35.89,14.07,22.99,25.80,58.37,18.38,75.63,16.30,50.44,40.05,26.37,81.14,33.69,63.02,39.80,57.08
43.81,39.31,60.34,50.69,31.40,35.55,39.25,0.00,29.79,39.24,57.46,31.45,28.47,38.66,17.00,44.81,40.49,20.60,41.35,46.71,41.40,42.26,47.19,38.53,23.03,53.24,48.59,38.48,28.08,32.17,44.12,43.08,48.98,43.58,41.95,49.44,16.34,59.61,55.97,56.41,36.45,23.67,34.04,31.45,40.50,44.38,67.45,24.30,34.11,39.20
34.47,62.28,56.75,28.80,28.63,64.40,30.97,29.79,0.00,41.88,84.50,11.39,15.39,65.48,38.92,50.75,69.75,35.70,32.00,18.45,66.86,68.26,38.23,26.22,44.33,26.92,64.80,12.28,39.07,9.55,24.13,46.46,20.10,72.79,12.18,32.01,24.59,56.77,30.53,40.17,58.58,20.01,19.92,9.14,50.14,72.74,64.62,45.38,8.98,65.76
73.67,36.17,21.46,70.64,13.27,66.74,15.10,39.24,41.88,0.00,61.41,31.80,53.69,73.42,56.23,82.28,57.53,20.05,16.17,44.68,77.42,46.11,16.45,65.98,26.27,67.44,87.81,53.99,66.13,50.94,65.91,4.62,58.49,59.65,49.20,28.27,24.18,20.56,71.33,29.93,74.83,22.62,59.68,50.35,11.43,75.73,28.24,63.43,50.83,45.65
