0.00,127.78,69.98,60.26,46.52,48.41,92.64,78.24,90.12,37.39
127.78,0.00,99.17,67.79,85.91,79.56,82.95,71.61,37.73,90.67
69.98,99.17,0.00,52.15,70.51,50.73,26.68,95.90,72.10,58.30
60.26,67.79,52.15,0.00,26.58,11.85,56.83,43.94,30.60,24.30
46.52,85.91,70.51,26.58,0.00,20.48,81.23,33.14,48.85,14.15
48.41,79.56,50.73,11.85,20.48,0.00,60.90,46.70,42.14,13.25
92.64,82.95,26.68,56.83,81.23,60.90,0.00,99.17,65.00,72.10
78.24,71.61,95.90,43.94,33.14,46.70,99.17,0.00,43.33,46.64
90.12,37.73,72.10,30.60,48.85,42.14,65.00,43.33,0.00,52.94
37.39,90.67,58.30,24.30,14.15,13.25,72.10,46.64,52.94,0.00
