0.00,45.23,49.16,69.20,97.99,51.02,63.96,89.08,15.77,54.94,40.52,89.58,2.48,64.13,27.11,86.42,74.18,36.60,41.55,72.73,80.52,55.29,97.11,123.16,30.75,79.55,77.26,80.84,79.73,53.17
45.23,0.00,42.15,40.28,53.50,36.11,32.75,45.71,34.06,12.02,29.81,48.46,44.87,19.16,37.20,44.74,37.31,26.42,6.37,57.59,35.55,44.45,59.04,79.03,23.85,46.81,46.48,41.39,54.17,33.93
49.16,42.15,0.00,27.94,72.34,74.69,27.54,81.14,51.68,53.06,13.08,86.60,50.88,54.94,63.09,55.50,39.57,60.56,36.11,23.57,67.64,6.29,58.65,93.21,54.37,88.74,88.59,81.36,33.31,12.70
69.20,40.28,27.94,0.00,46.93,76.33,7.56,63.66,65.77,46.22,29.33,71.11,70.24,42.52,73.84,29.23,13.66,65.91,37.15,23.35,49.51,23.56,30.78,65.76,61.70,79.75,80.83,68.58,13.95,17.12
97.99,53.50,72.34,46.93,0.00,77.04,44.90,32.55,87.54,47.52,67.49,41.82,97.92,37.07,88.97,17.81,33.43,75.67,56.45,69.04,25.11,69.45,28.73,25.62,75.75,60.91,63.99,45.94,53.53,59.68
51.02,36.11,74.69,76.33,77.04,0.00,68.77,53.10,35.38,32.44,61.61,49.05,49.06,41.48,25.09,74.90,71.75,15.58,40.36,93.04,52.42,78.35,91.31,101.62,22.49,31.85,28.62,39.64,90.25,68.96
63.96,32.75,27.54,7.56,44.90,68.77,0.00,58.09,59.39,38.76,25.49,65.10,64.81,35.58,66.90,27.98,12.17,58.54,29.85,29.05,43.98,24.65,33.70,65.92,54.53,72.70,73.65,62.00,21.51,15.08
89.08,45.71,81.14,63.66,32.55,53.10,58.09,0.00,75.18,34.41,71.57,9.31,88.20,27.27,71.92,42.13,51.26,57.63,51.42,86.90,14.15,80.73,58.37,52.25,60.53,29.51,33.03,14.93,74.96,69.27
15.77,34.06,51.68,65.77,87.54,35.38,59.39,75.18,0.00,41.89,40.19,74.92,14.06,51.82,13.04,78.05,67.90,20.84,32.18,74.34,67.90,57.14,90.75,113.09,15.28,63.90,61.54,65.94,78.00,51.85
54.94,12.02,53.06,46.22,47.52,32.44,38.76,34.41,41.89,0.00,41.26,36.53,54.23,10.46,41.55,42.73,39.73,28.18,18.31,66.13,26.02,54.67,58.89,73.05,28.57,35.75,35.92,29.37,60.08,43.53
40.52,29.81,13.08,29.33,67.49,61.61,25.49,71.57,40.19,41.26,0.00,76.19,41.82,44.58,50.86,52.16,37.27,47.55,23.56,34.20,58.76,17.38,59.12,90.41,41.48,76.61,76.25,70.23,39.21,12.68
89.58,48.46,86.60,71.11,41.82,49.05,65.10,9.31,74.92,36.53,76.19,0.00,88.47,31.70,70.09,51.10,59.25,55.96,54.57,94.11,22.05,86.74,67.55,60.57,59.82,21.76,25.55,9.47,82.97,75.21
2.48,44.87,50.88,70.24,97.92,49.06,64.81,88.20,14.06,54.23,41.82,88.47,0.00,63.61,24.89,86.72,74.80,34.87,41.49,74.42,79.96,56.96,97.77,123.19,29.24,77.95,75.59,79.63,81.02,54.43
64.13,19.16,54.94,42.52,37.07,41.48,35.58,27.27,51.82,10.46,44.58,31.70,63.61,0.00,52.01,33.53,33.47,38.60,24.38,64.36,16.42,55.36,50.31,62.58,38.96,37.24,38.49,26.84,55.81,43.84
27.11,37.20,63.09,73.84,88.97,25.09,66.90,71.92,13.04,41.55,50.86,70.09,24.89,52.01,0.00,81.88,73.83,14.29,37.53,84.96,66.97,68.18,96.10,114.55,13.41,56.01,53.14,60.72,86.84,61.58
86.42,44.74,55.50,29.23,17.81,74.90,27.98,42.13,78.05,42.73,52.16,51.10,86.72,33.53,81.88,0.00,16.01,69.97,45.89,51.26,29.71,52.17,17.27,38.25,68.48,66.25,68.59,52.16,36.05,43.03
74.18,37.31,39.57,13.66,33.43,71.75,12.17,51.26,67.90,39.73,37.27,59.25,74.80,33.47,73.83,16.01,0.00,63.73,36.34,36.70,37.27,36.17,22.99,53.75,60.79,70.21,71.78,57.82,23.73,27.24
36.60,26.42,60.56,65.91,75.67,15.58,58.54,57.63,20.84,28.18,47.55,55.96,34.87,38.60,14.29,69.97,63.73,0.00,28.77,80.33,53.00,64.72,85.13,101.14,6.92,43.20,40.73,46.66,79.54,56.24
41.55,6.37,36.11,37.15,56.45,40.36,29.85,51.42,32.18,18.31,23.56,54.57,41.49,24.38,37.53,45.89,36.34,28.77,0.00,52.71,40.50,38.77,58.89,81.71,24.76,53.10,52.68,47.69,50.78,28.71
72.73,57.59,23.57,23.35,69.04,93.04,29.05,86.90,74.34,66.13,34.20,94.11,74.42,64.36,84.96,51.26,36.70,80.33,52.71,0.00,72.75,17.47,47.18,84.81,74.81,101.16,101.82,90.98,16.98,24.13
80.52,35.55,67.64,49.51,25.11,52.42,43.98,14.15,67.90,26.02,58.76,22.05,79.96,16.42,66.97,29.71,37.27,53.00,40.50,72.75,0.00,66.92,46.71,49.21,54.37,37.01,39.71,22.52,60.99,55.54
