0.00,0.38,0.17,0.32,0.72,0.60,0.80,0.56,0.47,0.05,0.45,0.14,0.46,0.67,0.48,0.35,0.59,0.57,0.31,0.38,0.42,0.13,0.15,0.51,0.02,0.71,0.19,0.73,0.75,0.23,0.07,0.17,0.27,0.71,0.48,0.24,0.52,0.10,0.12,0.16,0.46,0.72,0.19,0.71,0.55,0.53,0.44,0.36,0.81,0.42
0.38,0.00,0.21,0.06,0.35,0.22,0.42,0.18,0.09,0.33,0.07,0.24,0.09,0.30,0.10,0.02,0.22,0.19,0.06,0.00,0.04,0.50,0.23,0.13,0.40,0.33,0.56,0.35,0.37,0.15,0.45,0.20,0.11,0.34,0.10,0.13,0.15,0.48,0.49,0.22,0.08,0.34,0.56,0.34,0.18,0.16,0.06,0.02,0.44,0.04
0.17,0.21,0.00,0.15,0.55,0.43,0.62,0.39,0.30,0.12,0.28,0.04,0.29,0.50,0.31,0.18,0.42,0.39,0.14,0.21,0.25,0.30,0.03,0.34,0.19,0.54,0.36,0.56,0.58,0.06,0.24,0.00,0.10,0.54,0.31,0.07,0.35,0.27,0.29,0.01,0.29,0.55,0.36,0.54,0.38,0.36,0.27,0.18,0.64,0.24
0.32,0.06,0.15,0.00,0.40,0.28,0.48,0.24,0.15,0.27,0.13,0.18,0.14,0.35,0.16,0.03,0.28,0.25,0.01,0.06,0.10,0.45,0.17,0.19,0.34,0.39,0.51,0.41,0.43,0.09,0.39,0.15,0.05,0.39,0.16,0.08,0.20,0.42,0.44,0.16,0.14,0.40,0.51,0.39,0.23,0.21,0.12,0.04,0.49,0.10
0.72,0.35,0.55,0.40,0.00,0.12,0.07,0.16,0.25,0.67,0.27,0.59,0.26,0.05,0.24,0.37,0.13,0.16,0.41,0.34,0.30,0.85,0.58,0.21,0.74,0.01,0.91,0.01,0.03,0.49,0.79,0.55,0.45,0.01,0.24,0.48,0.20,0.82,0.84,0.56,0.26,0.00,0.91,0.01,0.17,0.19,0.28,0.37,0.09,0.31
0.60,0.22,0.43,0.28,0.12,0.00,0.20,0.04,0.13,0.55,0.15,0.46,0.13,0.07,0.12,0.25,0.00,0.03,0.29,0.22,0.18,0.73,0.45,0.09,0.62,0.11,0.78,0.13,0.15,0.37,0.67,0.42,0.33,0.11,0.12,0.35,0.08,0.70,0.71,0.44,0.14,0.12,0.79,0.11,0.05,0.06,0.16,0.24,0.21,0.18
0.80,0.42,0.62,0.48,0.07,0.20,0.00,0.24,0.33,0.75,0.35,0.66,0.33,0.12,0.32,0.44,0.20,0.23,0.48,0.41,0.37,0.92,0.65,0.29,0.82,0.08,0.98,0.07,0.05,0.57,0.87,0.62,0.53,0.08,0.32,0.55,0.27,0.90,0.91,0.64,0.33,0.08,0.98,0.08,0.24,0.26,0.35,0.44,0.02,0.38
0.56,0.18,0.39,0.24,0.16,0.04,0.24,0.00,0.09,0.51,0.11,0.42,0.09,0.11,0.08,0.21,0.04,0.01,0.25,0.18,0.14,0.69,0.41,0.05,0.58,0.15,0.74,0.17,0.19,0.33,0.63,0.38,0.29,0.16,0.08,0.31,0.03,0.66,0.67,0.40,0.10,0.16,0.75,0.15,0.01,0.02,0.12,0.20,0.25,0.14
0.47,0.09,0.30,0.15,0.25,0.13,0.33,0.09,0.00,0.42,0.02,0.33,0.01,0.20,0.01,0.12,0.13,0.10,0.16,0.09,0.05,0.60,0.32,0.04,0.49,0.24,0.65,0.26,0.28,0.24,0.54,0.30,0.20,0.24,0.01,0.23,0.05,0.57,0.59,0.31,0.01,0.25,0.66,0.24,0.08,0.07,0.03,0.11,0.34,0.05
0.05,0.33,0.12,0.27,0.67,0.55,0.75,0.51,0.42,0.00,0.40,0.09,0.42,0.62,0.43,0.30,0.55,0.52,0.26,0.33,0.37,0.18,0.10,0.46,0.07,0.66,0.23,0.68,0.70,0.18,0.12,0.13,0.22,0.67,0.43,0.20,0.47,0.15,0.16,0.11,0.41,0.67,0.24,0.66,0.50,0.49,0.39,0.31,0.76,0.37
