0.00,0.64,0.26,0.47,0.76,0.12,0.39,0.15,0.78,0.04,0.12,0.03,0.34,0.17,0.12,0.34,0.70,0.60,0.44,0.28,0.13,0.44,0.76,0.16,0.37,0.28,0.35,0.13,0.60,0.11,0.17,0.61,0.83,0.34,0.48,0.66,0.15,0.11,0.36,0.17
0.64,0.00,0.38,0.17,0.12,0.52,0.24,0.79,0.15,0.68,0.76,0.61,0.29,0.81,0.75,0.29,0.06,0.04,0.20,0.36,0.50,0.20,0.12,0.80,0.26,0.36,0.29,0.50,0.04,0.75,0.80,0.03,0.19,0.30,0.16,0.02,0.78,0.75,0.28,0.81
0.26,0.38,0.00,0.21,0.50,0.14,0.13,0.41,0.52,0.30,0.38,0.23,0.08,0.43,0.38,0.08,0.44,0.34,0.18,0.02,0.13,0.17,0.50,0.42,0.11,0.02,0.09,0.13,0.34,0.37,0.43,0.35,0.57,0.08,0.22,0.40,0.41,0.37,0.10,0.43
0.47,0.17,0.21,0.00,0.29,0.35,0.08,0.62,0.31,0.51,0.59,0.44,0.13,0.64,0.59,0.13,0.23,0.13,0.03,0.19,0.34,0.03,0.29,0.63,0.10,0.19,0.12,0.34,0.13,0.58,0.64,0.14,0.36,0.13,0.01,0.19,0.62,0.58,0.11,0.64
0.76,0.12,0.50,0.29,0.00,0.64,0.37,0.92,0.02,0.80,0.89,0.73,0.42,0.93,0.88,0.42,0.07,0.16,0.32,0.48,0.63,0.33,0.00,0.92,0.39,0.48,0.41,0.63,0.17,0.87,0.93,0.15,0.07,0.42,0.28,0.10,0.91,0.87,0.41,0.93
0.12,0.52,0.14,0.35,0.64,0.00,0.28,0.27,0.67,0.16,0.24,0.09,0.23,0.29,0.23,0.23,0.58,0.48,0.32,0.16,0.02,0.32,0.64,0.27,0.26,0.16,0.23,0.02,0.48,0.23,0.28,0.49,0.71,0.22,0.36,0.54,0.26,0.22,0.24,0.29
0.39,0.24,0.13,0.08,0.37,0.28,0.00,0.55,0.39,0.44,0.52,0.37,0.05,0.56,0.51,0.05,0.30,0.20,0.05,0.11,0.26,0.04,0.36,0.55,0.02,0.11,0.05,0.26,0.20,0.50,0.56,0.22,0.43,0.05,0.08,0.27,0.54,0.50,0.04,0.57
0.15,0.79,0.41,0.62,0.92,0.27,0.55,0.00,0.94,0.11,0.03,0.18,0.50,0.02,0.04,0.50,0.85,0.75,0.59,0.44,0.29,0.59,0.91,0.00,0.53,0.43,0.50,0.29,0.75,0.04,0.01,0.77,0.98,0.49,0.63,0.81,0.01,0.05,0.51,0.02
0.78,0.15,0.52,0.31,0.02,0.67,0.39,0.94,0.00,0.83,0.91,0.76,0.44,0.95,0.90,0.44,0.09,0.19,0.34,0.50,0.65,0.35,0.03,0.94,0.41,0.50,0.44,0.65,0.19,0.89,0.95,0.17,0.04,0.44,0.31,0.12,0.93,0.89,0.43,0.96
0.04,0.68,0.30,0.51,0.80,0.16,0.44,0.11,0.83,0.00,0.08,0.07,0.39,0.13,0.07,0.39,0.74,0.64,0.48,0.32,0.18,0.48,0.80,0.12,0.42,0.32,0.39,0.18,0.64,0.07,0.12,0.65,0.87,0.38,0.52,0.70,0.10,0.07,0.40,0.13
0.12,0.76,0.38,0.59,0.89,0.24,0.52,0.03,0.91,0.08,0.00,0.15,0.47,0.05,0.01,0.47,0.82,0.72,0.56,0.41,0.26,0.56,0.88,0.03,0.50,0.41,0.47,0.26,0.72,0.02,0.04,0.74,0.95,0.46,0.60,0.78,0.02,0.02,0.48,0.05
0.03,0.61,0.23,0.44,0.73,0.09,0.37,0.18,0.76,0.07,0.15,0.00,0.32,0.20,0.14,0.32,0.67,0.57,0.41,0.25,0.11,0.41,0.73,0.19,0.35,0.25,0.32,0.11,0.57,0.14,0.19,0.58,0.80,0.31,0.45,0.63,0.17,0.14,0.33,0.20
0.34,0.29,0.08,0.13,0.42,0.23,0.05,0.50,0.44,0.39,0.47,0.32,0.00,0.51,0.46,0.00,0.35,0.25,0.10,0.06,0.21,0.09,0.41,0.50,0.03,0.06,0.00,0.21,0.25,0.45,0.51,0.27,0.48,0.00,0.13,0.32,0.49,0.45,0.01,0.52
0.17,0.81,0.43,0.64,0.93,0.29,0.56,0.02,0.95,0.13,0.05,0.20,0.51,0.00,0.05,0.51,0.87,0.77,0.61,0.45,0.30,0.61,0.93,0.01,0.54,0.45,0.52,0.30,0.77,0.06,0.01,0.78,1.00,0.51,0.65,0.83,0.03,0.06,0.53,0.00
0.12,0.75,0.38,0.59,0.88,0.23,0.51,0.04,0.90,0.07,0.01,0.14,0.46,0.05,0.00,0.46,0.81,0.71,0.56,0.40,0.25,0.55,0.87,0.04,0.49,0.40,0.46,0.25,0.71,0.01,0.05,0.73,0.94,0.46,0.59,0.78,0.03,0.01,0.47,0.06
0.34,0.29,0.08,0.13,0.42,0.23,0.05,0.50,0.44,0.39,0.47,0.32,0.00,0.51,0.46,0.00,0.35,0.25,0.10,0.06,0.21,0.09,0.41,0.50,0.03,0.06,0.00,0.21,0.25,0.45,0.51,0.27,0.48,0.00,0.13,0.32,0.49,0.45,0.01,0.52
0.70,0.06,0.44,0.23,0.07,0.58,0.30,0.85,0.09,0.74,0.82,0.67,0.35,0.87,0.81,0.35,0.00,0.10,0.26,0.42,0.56,0.26,0.06,0.85,0.32,0.42,0.35,0.56,0.10,0.81,0.86,0.08,0.13,0.36,0.22,0.04,0.84,0.80,0.34,0.87
0.60,0.04,0.34,0.13,0.16,0.48,0.20,0.75,0.19,0.64,0.72,0.57,0.25,0.77,0.71,0.25,0.10,0.00,0.16,0.32,0.46,0.16,0.16,0.75,0.22,0.32,0.25,0.46,0.00,0.71,0.76,0.01,0.23,0.26,0.12,0.06,0.74,0.71,0.24,0.77
0.44,0.20,0.18,0.03,0.32,0.32,0.05,0.59,0.34,0.48,0.56,0.41,0.10,0.61,0.56,0.10,0.26,0.16,0.00,0.16,0.31,0.00,0.32,0.60,0.07,0.16,0.09,0.31,0.16,0.55,0.60,0.17,0.39,0.10,0.04,0.22,0.58,0.55,0.08,0.61
0.28,0.36,0.02,0.19,0.48,0.16,0.11,0.44,0.50,0.32,0.41,0.25,0.06,0.45,0.40,0.06,0.42,0.32,0.16,0.00,0.15,0.15,0.48,0.44,0.09,0.00,0.07,0.15,0.31,0.39,0.45,0.33,0.55,0.06,0.20,0.38,0.43,0.39,0.08,0.45
0.13,0.50,0.13,0.34,0.63,0.02,0.26,0.29,0.65,0.18,0.26,0.11,0.21,0.30,0.25,0.21,0.56,0.46,0.31,0.15,0.00,0.30,0.62,0.29,0.24,0.15,0.21,0.00,0.46,0.24,0.30,0.48,0.69,0.21,0.34,0.53,0.28,0.24,0.22,0.31
0.44,0.20,0.17,0.03,0.33,0.32,0.04,0.59,0.35,0.48,0.56,0.41,0.09,0.61,0.55,0.09,0.26,0.16,0.00,0.15,0.30,0.00,0.32,0.59,0.06,0.15,0.09,0.30,0.16,0.54,0.60,0.18,0.39,0.09,0.04,0.23,0.58,0.54,0.08,0.61
0.76,0.12,0.50,0.29,0.00,0.64,0.36,0.91,0.03,0.80,0.88,0.73,0.41,0.93,0.87,0.41,0.06,0.16,0.32,0.48,0.62,0.32,0.00,0.91,0.38,0.48,0.41,0.62,0.16,0.87,0.92,0.15,0.07,0.42,0.28,0.10,0.90,0.87,0.40,0.93
0.16,0.80,0.42,0.63,0.92,0.27,0.55,0.00,0.94,0.12,0.03,0.19,0.50,0.01,0.04,0.50,0.85,0.75,0.60,0.44,0.29,0.59,0.91,0.00,0.53,0.44,0.51,0.29,0.75,0.05,0.01,0.77,0.99,0.50,0.63,0.82,0.01,0.05,0.51,0.01
0.37,0.26,0.11,0.10,0.39,0.26,0.02,0.53,0.41,0.42,0.50,0.35,0.03,0.54,0.49,0.03,0.32,0.22,0.07,0.09,0.24,0.06,0.38,0.53,0.00,0.09,0.03,0.24,0.22,0.48,0.54,0.24,0.45,0.03,0.10,0.29,0.52,0.48,0.02,0.55
0.28,0.36,0.02,0.19,0.48,0.16,0.11,0.43,0.50,0.32,0.41,0.25,0.06,0.45,0.40,0.06,0.42,0.32,0.16,0.00,0.15,0.15,0.48,0.44,0.09,0.00,0.07,0.15,0.32,0.39,0.45,0.33,0.55,0.06,0.20,0.38,0.43,0.39,0.08,0.45
0.35,0.29,0.09,0.12,0.41,0.23,0.05,0.50,0.44,0.39,0.47,0.32,0.00,0.52,0.46,0.00,0.35,0.25,0.09,0.07,0.21,0.09,0.41,0.51,0.03,0.07,0.00,0.21,0.25,0.46,0.51,0.26,0.48,0.01,0.13,0.31,0.49,0.46,0.01,0.52
0.13,0.50,0.13,0.34,0.63,0.02,0.26,0.29,0.65,0.18,0.26,0.11,0.21,0.30,0.25,0.21,0.56,0.46,0.31,0.15,0.00,0.30,0.62,0.29,0.24,0.15,0.21,0.00,0.46,0.24,0.30,0.48,0.69,0.21,0.34,0.53,0.28,0.24,0.22,0.31
0.60,0.04,0.34,0.13,0.17,0.48,0.20,0.75,0.19,0.64,0.72,0.57,0.25,0.77,0.71,0.25,0.10,0.00,0.16,0.31,0.46,0.16,0.16,0.75,0.22,0.32,0.25,0.46,0.00,0.71,0.76,0.02,0.23,0.26,0.12,0.06,0.74,0.70,0.24,0.77
0.11,0.75,0.37,0.58,0.87,0.23,0.50,0.04,0.89,0.07,0.02,0.14,0.45,0.06,0.01,0.45,0.81,0.71,0.55,0.39,0.24,0.54,0.87,0.05,0.48,0.39,0.46,0.24,0.71,0.00,0.06,0.72,0.94,0.45,0.59,0.77,0.04,0.00,0.47,0.06
0.17,0.80,0.43,0.64,0.93,0.28,0.56,0.01,0.95,0.12,0.04,0.19,0.51,0.01,0.05,0.51,0.86,0.76,0.60,0.45,0.30,0.60,0.92,0.01,0.54,0.45,0.51,0.30,0.76,0.06,0.00,0.78,0.99,0.51,0.64,0.83,0.02,0.06,0.52,0.01
0.61,0.03,0.35,0.14,0.15,0.49,0.22,0.77,0.17,0.65,0.74,0.58,0.27,0.78,0.73,0.27,0.08,0.01,0.17,0.33,0.48,0.18,0.15,0.77,0.24,0.33,0.26,0.48,0.02,0.72,0.78,0.00,0.22,0.27,0.13,0.05,0.76,0.72,0.26,0.78
0.83,0.19,0.57,0.36,0.07,0.71,0.43,0.98,0.04,0.87,0.95,0.80,0.48,1.00,0.94,0.48,0.13,0.23,0.39,0.55,0.69,0.39,0.07,0.99,0.45,0.55,0.48,0.69,0.23,0.94,0.99,0.22,0.00,0.49,0.35,0.17,0.97,0.94,0.47,1.00
0.34,0.30,0.08,0.13,0.42,0.22,0.05,0.49,0.44,0.38,0.46,0.31,0.00,0.51,0.46,0.00,0.36,0.26,0.10,0.06,0.21,0.09,0.42,0.50,0.03,0.06,0.01,0.21,0.26,0.45,0.51,0.27,0.49,0.00,0.14,0.32,0.49,0.45,0.02,0.51
0.48,0.16,0.22,0.01,0.28,0.36,0.08,0.63,0.31,0.52,0.60,0.45,0.13,0.65,0.59,0.13,0.22,0.12,0.04,0.20,0.34,0.04,0.28,0.63,0.10,0.20,0.13,0.34,0.12,0.59,0.64,0.13,0.35,0.14,0.00,0.18,0.62,0.59,0.12,0.65
0.66,0.02,0.40,0.19,0.10,0.54,0.27,0.81,0.12,0.70,0.78,0.63,0.32,0.83,0.78,0.32,0.04,0.06,0.22,0.38,0.53,0.23,0.10,0.82,0.29,0.38,0.31,0.53,0.06,0.77,0.83,0.05,0.17,0.32,0.18,0.00,0.81,0.77,0.30,0.83
0.15,0.78,0.41,0.62,0.91,0.26,0.54,0.01,0.93,0.10,0.02,0.17,0.49,0.03,0.03,0.49,0.84,0.74,0.58,0.43,0.28,0.58,0.90,0.01,0.52,0.43,0.49,0.28,0.74,0.04,0.02,0.76,0.97,0.49,0.62,0.81,0.00,0.04,0.50,0.03
0.11,0.75,0.37,0.58,0.87,0.22,0.50,0.05,0.89,0.07,0.02,0.14,0.45,0.06,0.01,0.45,0.80,0.71,0.55,0.39,0.24,0.54,0.87,0.05,0.48,0.39,0.46,0.24,0.70,0.00,0.06,0.72,0.94,0.45,0.59,0.77,0.04,0.00,0.46,0.06
0.36,0.28,0.10,0.11,0.41,0.24,0.04,0.51,0.43,0.40,0.48,0.33,0.01,0.53,0.47,0.01,0.34,0.24,0.08,0.08,0.22,0.08,0.40,0.51,0.02,0.08,0.01,0.22,0.24,0.47,0.52,0.26,0.47,0.02,0.12,0.30,0.50,0.46,0.00,0.53
0.17,0.81,0.43,0.64,0.93,0.29,0.57,0.02,0.96,0.13,0.05,0.20,0.52,0.00,0.06,0.52,0.87,0.77,0.61,0.45,0.31,0.61,0.93,0.01,0.55,0.45,0.52,0.31,0.77,0.06,0.01,0.78,1.00,0.51,0.65,0.83,0.03,0.06,0.53,0.00
