0.00,0.21,0.63,0.12,0.27,0.09,0.57,0.27,0.46,0.62,0.71,0.05,0.26,0.04,0.81,0.49,0.19,0.06,0.37,0.34
0.21,0.00,0.42,0.32,0.06,0.11,0.36,0.07,0.26,0.42,0.51,0.25,0.05,0.17,0.61,0.29,0.39,0.27,0.17,0.14
0.63,0.42,0.00,0.74,0.36,0.53,0.06,0.35,0.16,0.01,0.09,0.67,0.37,0.59,0.18,0.13,0.82,0.69,0.26,0.29
0.12,0.32,0.74,0.00,0.38,0.21,0.69,0.39,0.58,0.74,0.83,0.07,0.37,0.15,0.93,0.61,0.07,0.06,0.49,0.46
0.27,0.06,0.36,0.38,0.00,0.17,0.30,0.01,0.20,0.36,0.45,0.31,0.01,0.23,0.55,0.23,0.45,0.33,0.11,0.08
0.09,0.11,0.53,0.21,0.17,0.00,0.48,0.18,0.37,0.53,0.62,0.14,0.16,0.06,0.72,0.40,0.28,0.15,0.28,0.25
0.57,0.36,0.06,0.69,0.30,0.48,0.00,0.30,0.11,0.05,0.14,0.62,0.31,0.53,0.24,0.08,0.76,0.63,0.20,0.23
0.27,0.07,0.35,0.39,0.01,0.18,0.30,0.00,0.19,0.35,0.44,0.32,0.02,0.24,0.54,0.22,0.46,0.33,0.10,0.07
0.46,0.26,0.16,0.58,0.20,0.37,0.11,0.19,0.00,0.16,0.25,0.51,0.21,0.43,0.35,0.03,0.65,0.53,0.09,0.12
0.62,0.42,0.01,0.74,0.36,0.53,0.05,0.35,0.16,0.00,0.09,0.67,0.37,0.58,0.19,0.13,0.81,0.68,0.25,0.28
0.71,0.51,0.09,0.83,0.45,0.62,0.14,0.44,0.25,0.09,0.00,0.76,0.46,0.68,0.10,0.22,0.90,0.77,0.34,0.37
0.05,0.25,0.67,0.07,0.31,0.14,0.62,0.32,0.51,0.67,0.76,0.00,0.30,0.08,0.86,0.54,0.14,0.01,0.42,0.39
0.26,0.05,0.37,0.37,0.01,0.16,0.31,0.02,0.21,0.37,0.46,0.30,0.00,0.22,0.55,0.24,0.45,0.32,0.11,0.08
0.04,0.17,0.59,0.15,0.23,0.06,0.53,0.24,0.43,0.58,0.68,0.08,0.22,0.00,0.77,0.46,0.23,0.10,0.33,0.30
0.81,0.61,0.18,0.93,0.55,0.72,0.24,0.54,0.35,0.19,0.10,0.86,0.55,0.77,0.00,0.32,1.00,0.87,0.44,0.47
0.49,0.29,0.13,0.61,0.23,0.40,0.08,0.22,0.03,0.13,0.22,0.54,0.24,0.46,0.32,0.00,0.68,0.55,0.12,0.15
0.19,0.39,0.82,0.07,0.45,0.28,0.76,0.46,0.65,0.81,0.90,0.14,0.45,0.23,1.00,0.68,0.00,0.13,0.56,0.53
0.06,0.27,0.69,0.06,0.33,0.15,0.63,0.33,0.53,0.68,0.77,0.01,0.32,0.10,0.87,0.55,0.13,0.00,0.43,0.40
0.37,0.17,0.26,0.49,0.11,0.28,0.20,0.10,0.09,0.25,0.34,0.42,0.11,0.33,0.44,0.12,0.56,0.43,0.00,0.03
0.34,0.14,0.29,0.46,0.08,0.25,0.23,0.07,0.12,0.28,0.37,0.39,0.08,0.30,0.47,0.15,0.53,0.40,0.03,0.00
