0.00,0.64,0.44,0.10,0.01,0.35,0.38,0.61,0.29,0.63,0.07,0.18,0.13,0.26,0.19,0.19,0.47,0.01,0.25,0.05,0.36,0.66,0.15,0.36,0.08,0.05,0.03,0.60,0.66,0.01,0.67,0.29,0.27,0.29,0.47,0.43,0.18,0.62,0.03,0.56,0.36,0.63,0.27,0.49,0.29,0.26,0.15,0.64,0.71,0.40
0.64,0.00,0.20,0.54,0.63,0.29,0.26,0.03,0.35,0.01,0.57,0.81,0.77,0.90,0.45,0.83,0.17,0.65,0.38,0.59,0.27,0.03,0.79,0.28,0.56,0.58,0.66,0.04,0.02,0.63,0.03,0.93,0.37,0.93,0.17,0.21,0.46,0.01,0.66,0.08,0.28,0.01,0.37,0.14,0.35,0.90,0.49,0.00,0.07,0.24
0.44,0.20,0.00,0.33,0.43,0.09,0.06,0.17,0.15,0.19,0.36,0.61,0.57,0.70,0.25,0.63,0.03,0.45,0.18,0.39,0.07,0.23,0.59,0.08,0.36,0.38,0.46,0.17,0.22,0.43,0.23,0.73,0.17,0.72,0.03,0.01,0.26,0.19,0.46,0.12,0.08,0.19,0.16,0.06,0.15,0.70,0.28,0.20,0.27,0.04
0.10,0.54,0.33,0.00,0.10,0.25,0.28,0.50,0.19,0.53,0.03,0.28,0.24,0.36,0.09,0.29,0.37,0.11,0.15,0.06,0.26,0.56,0.25,0.25,0.03,0.05,0.13,0.50,0.56,0.10,0.56,0.40,0.17,0.39,0.37,0.32,0.08,0.52,0.13,0.45,0.25,0.52,0.17,0.39,0.19,0.36,0.05,0.54,0.60,0.29
0.01,0.63,0.43,0.10,0.00,0.34,0.37,0.60,0.28,0.62,0.07,0.18,0.14,0.26,0.18,0.20,0.46,0.02,0.25,0.04,0.36,0.66,0.16,0.35,0.07,0.05,0.03,0.60,0.65,0.00,0.66,0.30,0.26,0.29,0.46,0.42,0.17,0.62,0.03,0.55,0.35,0.62,0.27,0.49,0.28,0.27,0.15,0.64,0.70,0.39
0.35,0.29,0.09,0.25,0.34,0.00,0.03,0.25,0.06,0.28,0.28,0.53,0.48,0.61,0.16,0.54,0.12,0.36,0.10,0.30,0.01,0.31,0.50,0.01,0.27,0.30,0.38,0.25,0.31,0.34,0.32,0.65,0.08,0.64,0.12,0.08,0.17,0.27,0.38,0.20,0.01,0.28,0.08,0.14,0.06,0.61,0.20,0.29,0.35,0.04
0.38,0.26,0.06,0.28,0.37,0.03,0.00,0.23,0.09,0.25,0.31,0.56,0.51,0.64,0.19,0.57,0.09,0.39,0.13,0.33,0.01,0.28,0.53,0.02,0.30,0.32,0.41,0.22,0.28,0.37,0.29,0.67,0.11,0.67,0.09,0.05,0.20,0.25,0.40,0.18,0.02,0.25,0.11,0.12,0.09,0.64,0.23,0.26,0.33,0.02
0.61,0.03,0.17,0.50,0.60,0.25,0.23,0.00,0.32,0.02,0.53,0.78,0.74,0.86,0.42,0.80,0.14,0.62,0.35,0.56,0.24,0.06,0.76,0.25,0.53,0.55,0.63,0.00,0.05,0.60,0.06,0.90,0.34,0.89,0.14,0.18,0.43,0.02,0.63,0.05,0.25,0.02,0.33,0.11,0.32,0.87,0.45,0.04,0.10,0.21
0.29,0.35,0.15,0.19,0.28,0.06,0.09,0.32,0.00,0.34,0.22,0.46,0.42,0.55,0.10,0.48,0.18,0.30,0.03,0.24,0.08,0.38,0.44,0.07,0.21,0.23,0.31,0.31,0.37,0.28,0.38,0.58,0.02,0.57,0.18,0.14,0.11,0.34,0.31,0.27,0.07,0.34,0.02,0.21,0.00,0.55,0.14,0.35,0.42,0.11
0.63,0.01,0.19,0.53,0.62,0.28,0.25,0.02,0.34,0.00,0.56,0.81,0.76,0.89,0.44,0.82,0.16,0.64,0.37,0.58,0.26,0.04,0.78,0.27,0.55,0.57,0.65,0.03,0.03,0.62,0.04,0.92,0.36,0.92,0.16,0.20,0.45,0.00,0.65,0.07,0.27,0.00,0.36,0.13,0.34,0.89,0.48,0.01,0.08,0.23
0.07,0.57,0.36,0.03,0.07,0.28,0.31,0.53,0.22,0.56,0.00,0.25,0.21,0.33,0.12,0.26,0.40,0.08,0.18,0.03,0.29,0.59,0.22,0.28,0.00,0.02,0.10,0.53,0.59,0.07,0.59,0.37,0.20,0.36,0.40,0.35,0.11,0.55,0.10,0.48,0.28,0.55,0.20,0.42,0.22,0.33,0.08,0.57,0.63,0.32
0.18,0.81,0.61,0.28,0.18,0.53,0.56,0.78,0.46,0.81,0.25,0.00,0.04,0.08,0.36,0.01,0.65,0.16,0.43,0.22,0.54,0.84,0.03,0.53,0.25,0.23,0.15,0.78,0.84,0.18,0.84,0.12,0.45,0.11,0.65,0.60,0.35,0.80,0.15,0.73,0.53,0.80,0.45,0.67,0.46,0.08,0.33,0.82,0.88,0.57
0.13,0.77,0.57,0.24,0.14,0.48,0.51,0.74,0.42,0.76,0.21,0.04,0.00,0.13,0.32,0.06,0.60,0.12,0.39,0.18,0.50,0.80,0.02,0.49,0.21,0.19,0.11,0.74,0.79,0.14,0.80,0.16,0.40,0.15,0.60,0.56,0.31,0.76,0.11,0.69,0.49,0.76,0.41,0.63,0.42,0.13,0.29,0.77,0.84,0.53
0.26,0.90,0.70,0.36,0.26,0.61,0.64,0.86,0.55,0.89,0.33,0.08,0.13,0.00,0.45,0.07,0.73,0.25,0.51,0.31,0.62,0.92,0.11,0.61,0.34,0.31,0.23,0.86,0.92,0.27,0.93,0.04,0.53,0.03,0.73,0.68,0.44,0.88,0.23,0.81,0.61,0.88,0.53,0.75,0.55,0.00,0.41,0.90,0.96,0.65
