0.00,0.17,0.10,0.47,0.50,0.77,0.43,0.32,0.31,0.03,0.87,0.67,0.53,0.34,0.13,0.08,0.07,0.60,0.03,0.16,0.77,0.70,0.83,0.07,0.86,0.31,0.53,0.74,0.26,0.78
0.17,0.00,0.27,0.30,0.33,0.60,0.25,0.14,0.14,0.14,0.70,0.50,0.36,0.17,0.30,0.25,0.24,0.43,0.14,0.01,0.60,0.53,0.65,0.25,0.69,0.14,0.36,0.56,0.09,0.61
0.10,0.27,0.00,0.57,0.60,0.87,0.52,0.41,0.41,0.13,0.97,0.77,0.63,0.44,0.03,0.02,0.03,0.70,0.13,0.26,0.87,0.80,0.92,0.02,0.96,0.41,0.63,0.83,0.36,0.88
0.47,0.30,0.57,0.00,0.03,0.30,0.05,0.16,0.16,0.44,0.39,0.19,0.06,0.13,0.61,0.55,0.54,0.13,0.44,0.32,0.29,0.23,0.35,0.55,0.39,0.16,0.06,0.26,0.21,0.31
0.50,0.33,0.60,0.03,0.00,0.27,0.07,0.18,0.19,0.47,0.37,0.17,0.03,0.16,0.63,0.58,0.57,0.10,0.47,0.34,0.27,0.20,0.33,0.57,0.36,0.19,0.03,0.24,0.24,0.28
0.77,0.60,0.87,0.30,0.27,0.00,0.34,0.45,0.46,0.74,0.10,0.10,0.24,0.43,0.90,0.85,0.84,0.17,0.74,0.61,0.00,0.07,0.06,0.84,0.09,0.46,0.24,0.03,0.51,0.01
0.43,0.25,0.52,0.05,0.07,0.34,0.00,0.11,0.12,0.39,0.44,0.24,0.11,0.08,0.56,0.50,0.49,0.18,0.40,0.27,0.34,0.28,0.40,0.50,0.44,0.11,0.11,0.31,0.16,0.36
0.32,0.14,0.41,0.16,0.18,0.45,0.11,0.00,0.01,0.28,0.55,0.35,0.21,0.03,0.45,0.39,0.38,0.29,0.29,0.16,0.45,0.39,0.51,0.39,0.55,0.01,0.21,0.42,0.05,0.47
0.31,0.14,0.41,0.16,0.19,0.46,0.12,0.01,0.00,0.28,0.56,0.36,0.22,0.03,0.44,0.39,0.38,0.29,0.28,0.15,0.46,0.39,0.52,0.38,0.55,0.00,0.22,0.43,0.05,0.47
0.03,0.14,0.13,0.44,0.47,0.74,0.39,0.28,0.28,0.00,0.84,0.64,0.50,0.31,0.16,0.11,0.10,0.57,0.00,0.13,0.74,0.67,0.79,0.11,0.83,0.28,0.50,0.70,0.23,0.75
0.87,0.70,0.97,0.39,0.37,0.10,0.44,0.55,0.56,0.84,0.00,0.20,0.34,0.52,1.00,0.95,0.94,0.26,0.84,0.71,0.10,0.17,0.04,0.94,0.00,0.56,0.34,0.13,0.61,0.09
0.67,0.50,0.77,0.19,0.17,0.10,0.24,0.35,0.36,0.64,0.20,0.00,0.14,0.33,0.80,0.75,0.74,0.07,0.64,0.51,0.10,0.03,0.16,0.74,0.19,0.36,0.14,0.07,0.41,0.11
0.53,0.36,0.63,0.06,0.03,0.24,0.11,0.21,0.22,0.50,0.34,0.14,0.00,0.19,0.66,0.61,0.60,0.07,0.50,0.37,0.24,0.17,0.30,0.60,0.33,0.22,0.00,0.21,0.27,0.25
0.34,0.17,0.44,0.13,0.16,0.43,0.08,0.03,0.03,0.31,0.52,0.33,0.19,0.00,0.48,0.42,0.41,0.26,0.31,0.19,0.42,0.36,0.48,0.42,0.52,0.03,0.19,0.39,0.08,0.44
