0.00,0.29,0.37,0.03,0.15,0.02,0.47,0.21,0.38,0.12,0.58,0.01,0.43,0.39,0.01,0.08,0.11,0.12,0.31,0.62
0.29,0.00,0.66,0.26,0.44,0.31,0.76,0.50,0.09,0.41,0.87,0.30,0.72,0.68,0.30,0.21,0.40,0.17,0.02,0.91
0.37,0.66,0.00,0.40,0.22,0.35,0.10,0.16,0.75,0.25,0.21,0.36,0.06,0.02,0.36,0.45,0.26,0.49,0.68,0.25
0.03,0.26,0.40,0.00,0.18,0.05,0.50,0.24,0.35,0.15,0.61,0.04,0.46,0.42,0.04,0.05,0.14,0.09,0.28,0.65
0.15,0.44,0.22,0.18,0.00,0.13,0.32,0.06,0.53,0.03,0.43,0.14,0.28,0.24,0.14,0.23,0.04,0.27,0.46,0.47
0.02,0.31,0.35,0.05,0.13,0.00,0.45,0.19,0.40,0.10,0.56,0.01,0.41,0.37,0.01,0.10,0.09,0.14,0.33,0.60
0.47,0.76,0.10,0.50,0.32,0.45,0.00,0.26,0.85,0.35,0.11,0.46,0.04,0.08,0.46,0.55,0.36,0.59,0.78,0.15
0.21,0.50,0.16,0.24,0.06,0.19,0.26,0.00,0.59,0.09,0.37,0.20,0.22,0.18,0.20,0.29,0.10,0.33,0.52,0.41
0.38,0.09,0.75,0.35,0.53,0.40,0.85,0.59,0.00,0.50,0.96,0.39,0.81,0.77,0.39,0.30,0.49,0.26,0.07,1.00
0.12,0.41,0.25,0.15,0.03,0.10,0.35,0.09,0.50,0.00,0.46,0.11,0.31,0.27,0.11,0.20,0.01,0.24,0.43,0.50
0.58,0.87,0.21,0.61,0.43,0.56,0.11,0.37,0.96,0.46,0.00,0.57,0.15,0.19,0.57,0.66,0.47,0.70,0.89,0.04
0.01,0.30,0.36,0.04,0.14,0.01,0.46,0.20,0.39,0.11,0.57,0.00,0.42,0.38,0.00,0.09,0.10,0.13,0.32,0.61
0.43,0.72,0.06,0.46,0.28,0.41,0.04,0.22,0.81,0.31,0.15,0.42,0.00,0.04,0.42,0.51,0.32,0.55,0.74,0.19
0.39,0.68,0.02,0.42,0.24,0.37,0.08,0.18,0.77,0.27,0.19,0.38,0.04,0.00,0.38,0.47,0.28,0.51,0.70,0.23
0.01,0.30,0.36,0.04,0.14,0.01,0.46,0.20,0.39,0.11,0.57,0.00,0.42,0.38,0.00,0.09,0.10,0.13,0.32,0.61
0.08,0.21,0.45,0.05,0.23,0.10,0.55,0.29,0.30,0.20,0.66,0.09,0.51,0.47,0.09,0.00,0.19,0.04,0.23,0.70
0.11,0.40,0.26,0.14,0.04,0.09,0.36,0.10,0.49,0.01,0.47,0.10,0.32,0.28,0.10,0.19,0.00,0.23,0.42,0.51
0.12,0.17,0.49,0.09,0.27,0.14,0.59,0.33,0.26,0.24,0.70,0.13,0.55,0.51,0.13,0.04,0.23,0.00,0.19,0.74
0.31,0.02,0.68,0.28,0.46,0.33,0.78,0.52,0.07,0.43,0.89,0.32,0.74,0.70,0.32,0.23,0.42,0.19,0.00,0.93
0.62,0.91,0.25,0.65,0.47,0.60,0.15,0.41,1.00,0.50,0.04,0.61,0.19,0.23,0.61,0.70,0.51,0.74,0.93,0.00
