0.00,0.13,0.51,0.30,0.15,0.05,0.20,0.06,0.13,0.17,0.30,0.30,0.78,0.57,0.12,0.36,0.25,0.25,0.78,0.59,0.20,0.46,0.08,0.15,0.18,0.22,0.49,0.08,0.15,0.54
0.13,0.00,0.65,0.43,0.02,0.09,0.07,0.20,0.26,0.04,0.44,0.43,0.91,0.70,0.02,0.49,0.38,0.38,0.91,0.73,0.07,0.59,0.21,0.02,0.32,0.09,0.62,0.05,0.02,0.67
0.51,0.65,0.00,0.22,0.66,0.56,0.72,0.45,0.38,0.68,0.21,0.21,0.26,0.05,0.63,0.15,0.26,0.26,0.26,0.08,0.72,0.05,0.44,0.66,0.33,0.74,0.02,0.60,0.67,0.02
0.30,0.43,0.22,0.00,0.45,0.34,0.50,0.23,0.17,0.47,0.01,0.00,0.48,0.27,0.41,0.06,0.05,0.05,0.48,0.30,0.50,0.16,0.22,0.45,0.11,0.52,0.19,0.38,0.45,0.24
0.15,0.02,0.66,0.45,0.00,0.10,0.05,0.21,0.28,0.02,0.45,0.45,0.93,0.72,0.03,0.51,0.40,0.40,0.93,0.74,0.05,0.61,0.23,0.00,0.33,0.07,0.64,0.07,0.00,0.69
0.05,0.09,0.56,0.34,0.10,0.00,0.16,0.11,0.18,0.12,0.35,0.35,0.82,0.62,0.07,0.41,0.30,0.30,0.82,0.64,0.16,0.51,0.12,0.10,0.23,0.18,0.54,0.04,0.11,0.58
0.20,0.07,0.72,0.50,0.05,0.16,0.00,0.27,0.34,0.03,0.51,0.51,0.98,0.77,0.09,0.56,0.45,0.46,0.98,0.80,0.00,0.66,0.28,0.06,0.39,0.02,0.70,0.12,0.05,0.74
0.06,0.20,0.45,0.23,0.21,0.11,0.27,0.00,0.07,0.23,0.24,0.24,0.71,0.51,0.18,0.30,0.19,0.19,0.71,0.53,0.27,0.40,0.01,0.21,0.12,0.29,0.43,0.15,0.22,0.47
0.13,0.26,0.38,0.17,0.28,0.18,0.34,0.07,0.00,0.30,0.17,0.17,0.64,0.44,0.25,0.23,0.12,0.12,0.64,0.46,0.33,0.33,0.06,0.28,0.05,0.36,0.36,0.22,0.28,0.41
0.17,0.04,0.68,0.47,0.02,0.12,0.03,0.23,0.30,0.00,0.47,0.47,0.95,0.74,0.05,0.53,0.42,0.42,0.95,0.76,0.03,0.63,0.25,0.02,0.35,0.05,0.66,0.09,0.02,0.71
0.30,0.44,0.21,0.01,0.45,0.35,0.51,0.24,0.17,0.47,0.00,0.00,0.47,0.27,0.42,0.06,0.05,0.05,0.47,0.29,0.51,0.16,0.23,0.45,0.12,0.53,0.19,0.39,0.46,0.23
0.30,0.43,0.21,0.00,0.45,0.35,0.51,0.24,0.17,0.47,0.00,0.00,0.47,0.27,0.42,0.06,0.05,0.05,0.47,0.29,0.50,0.16,0.23,0.45,0.12,0.53,0.19,0.39,0.45,0.24
0.78,0.91,0.26,0.48,0.93,0.82,0.98,0.71,0.64,0.95,0.47,0.47,0.00,0.21,0.89,0.42,0.53,0.52,0.00,0.18,0.98,0.32,0.70,0.92,0.59,1.00,0.28,0.86,0.93,0.24
0.57,0.70,0.05,0.27,0.72,0.62,0.77,0.51,0.44,0.74,0.27,0.27,0.21,0.00,0.68,0.21,0.32,0.32,0.21,0.02,0.77,0.11,0.49,0.72,0.38,0.79,0.08,0.65,0.72,0.03
0.12,0.02,0.63,0.41,0.03,0.07,0.09,0.18,0.25,0.05,0.42,0.42,0.89,0.68,0.00,0.48,0.37,0.37,0.89,0.71,0.09,0.58,0.19,0.03,0.30,0.11,0.61,0.03,0.04,0.65
