0.00,0.68,0.37,0.26,0.02,0.49,0.74,0.21,0.18,0.50,0.54,0.16,0.16,0.20,0.13,0.06,0.71,0.45,0.30,0.06,0.52,0.10,0.40,0.77,0.16,0.05,0.16,0.73,0.05,0.19,0.01,0.25,0.20,0.20,0.38,0.29,0.11,0.29,0.16,0.76,0.38,0.10,0.47,0.59,0.10,0.29,0.38,0.77,0.17,0.31,0.76,0.11,0.15,0.72,0.31,0.23,0.07,0.39,0.50,0.55,0.63,0.02,0.29,0.14,0.68,0.08,0.25,0.69,0.22,0.60,0.34,0.12,0.26,0.12,0.17,0.26,0.57,0.35,0.55,0.52,0.13,0.01,0.41,0.15,0.75,0.36,0.53,0.02,0.02,0.10,0.07,0.12,0.01,0.22,0.08,0.14,0.74,0.62,0.09,0.30
0.68,0.00,0.31,0.42,0.66,0.19,0.06,0.89,0.50,0.18,0.14,0.84,0.52,0.48,0.80,0.74,0.03,0.23,0.38,0.62,0.15,0.58,0.28,0.09,0.52,0.63,0.84,0.05,0.73,0.49,0.69,0.42,0.88,0.88,0.30,0.39,0.79,0.39,0.52,0.08,0.29,0.78,0.20,0.09,0.78,0.39,0.29,0.09,0.51,0.37,0.08,0.57,0.53,0.04,0.37,0.91,0.75,0.29,0.18,0.13,0.05,0.66,0.39,0.54,0.00,0.60,0.42,0.01,0.90,0.08,0.33,0.80,0.42,0.56,0.51,0.42,0.11,0.33,0.12,0.16,0.54,0.66,0.27,0.53,0.08,0.32,0.14,0.66,0.66,0.78,0.75,0.56,0.67,0.90,0.60,0.53,0.07,0.06,0.77,0.38
0.37,0.31,0.00,0.11,0.35,0.12,0.37,0.58,0.19,0.13,0.17,0.53,0.21,0.17,0.49,0.43,0.34,0.08,0.07,0.31,0.16,0.27,0.03,0.40,0.21,0.32,0.53,0.36,0.42,0.18,0.38,0.11,0.57,0.57,0.01,0.08,0.48,0.08,0.21,0.39,0.02,0.47,0.11,0.23,0.47,0.07,0.02,0.40,0.20,0.06,0.39,0.26,0.22,0.35,0.06,0.60,0.44,0.03,0.13,0.18,0.26,0.35,0.08,0.23,0.31,0.29,0.11,0.32,0.59,0.23,0.02,0.49,0.11,0.25,0.20,0.11,0.20,0.01,0.19,0.15,0.23,0.35,0.04,0.22,0.39,0.01,0.17,0.35,0.35,0.47,0.44,0.25,0.36,0.59,0.29,0.22,0.38,0.25,0.46,0.07
0.26,0.42,0.11,0.00,0.24,0.23,0.48,0.47,0.08,0.24,0.28,0.42,0.10,0.06,0.39,0.32,0.45,0.19,0.04,0.20,0.26,0.16,0.14,0.51,0.10,0.21,0.42,0.47,0.31,0.07,0.27,0.01,0.46,0.46,0.12,0.03,0.37,0.03,0.10,0.50,0.12,0.36,0.21,0.33,0.36,0.03,0.12,0.51,0.09,0.05,0.50,0.15,0.11,0.46,0.05,0.49,0.33,0.13,0.24,0.29,0.37,0.24,0.03,0.12,0.42,0.18,0.01,0.43,0.48,0.34,0.08,0.38,0.00,0.14,0.09,0.00,0.31,0.09,0.29,0.26,0.13,0.25,0.15,0.11,0.49,0.10,0.27,0.24,0.24,0.36,0.33,0.14,0.25,0.48,0.18,0.12,0.48,0.36,0.35,0.04
0.02,0.66,0.35,0.24,0.00,0.47,0.72,0.23,0.16,0.48,0.52,0.18,0.14,0.18,0.15,0.08,0.69,0.43,0.28,0.04,0.50,0.08,0.38,0.75,0.14,0.03,0.18,0.71,0.07,0.17,0.03,0.24,0.22,0.22,0.36,0.27,0.13,0.27,0.14,0.74,0.36,0.12,0.45,0.57,0.12,0.27,0.37,0.75,0.15,0.29,0.74,0.09,0.13,0.70,0.29,0.25,0.09,0.37,0.48,0.53,0.61,0.00,0.27,0.12,0.66,0.06,0.24,0.67,0.24,0.58,0.32,0.14,0.24,0.10,0.15,0.24,0.55,0.33,0.54,0.50,0.12,0.01,0.39,0.13,0.74,0.34,0.52,0.00,0.00,0.12,0.09,0.10,0.01,0.24,0.06,0.13,0.72,0.60,0.11,0.28
0.49,0.19,0.12,0.23,0.47,0.00,0.24,0.70,0.31,0.01,0.04,0.65,0.33,0.29,0.62,0.55,0.22,0.04,0.19,0.43,0.03,0.40,0.09,0.28,0.33,0.45,0.65,0.24,0.54,0.30,0.51,0.24,0.69,0.69,0.12,0.21,0.61,0.20,0.33,0.27,0.11,0.59,0.02,0.10,0.59,0.20,0.11,0.28,0.32,0.18,0.27,0.38,0.34,0.22,0.19,0.72,0.56,0.10,0.00,0.06,0.14,0.47,0.20,0.35,0.19,0.41,0.24,0.20,0.71,0.11,0.15,0.62,0.23,0.37,0.32,0.24,0.08,0.14,0.06,0.03,0.36,0.48,0.08,0.35,0.26,0.14,0.04,0.48,0.47,0.59,0.56,0.37,0.49,0.72,0.41,0.35,0.25,0.13,0.58,0.19
0.74,0.06,0.37,0.48,0.72,0.24,0.00,0.94,0.55,0.24,0.20,0.90,0.57,0.53,0.86,0.79,0.03,0.28,0.43,0.68,0.21,0.64,0.34,0.03,0.57,0.69,0.90,0.00,0.78,0.54,0.75,0.48,0.94,0.93,0.36,0.45,0.85,0.44,0.57,0.03,0.35,0.84,0.26,0.14,0.84,0.44,0.35,0.03,0.57,0.43,0.02,0.63,0.59,0.02,0.43,0.97,0.80,0.34,0.24,0.18,0.11,0.72,0.44,0.59,0.06,0.65,0.48,0.04,0.96,0.13,0.39,0.86,0.47,0.62,0.57,0.48,0.16,0.38,0.18,0.22,0.60,0.72,0.33,0.59,0.02,0.38,0.20,0.72,0.71,0.84,0.81,0.62,0.73,0.96,0.65,0.59,0.01,0.11,0.83,0.44
0.21,0.89,0.58,0.47,0.23,0.70,0.94,0.00,0.39,0.71,0.74,0.05,0.37,0.41,0.08,0.15,0.92,0.66,0.51,0.27,0.73,0.30,0.61,0.98,0.37,0.25,0.05,0.94,0.16,0.40,0.19,0.46,0.01,0.01,0.58,0.49,0.09,0.50,0.37,0.97,0.59,0.11,0.68,0.80,0.11,0.50,0.59,0.98,0.38,0.52,0.97,0.32,0.36,0.92,0.51,0.02,0.14,0.60,0.70,0.76,0.84,0.23,0.50,0.35,0.89,0.29,0.46,0.90,0.01,0.81,0.55,0.08,0.47,0.33,0.38,0.46,0.78,0.56,0.76,0.73,0.34,0.22,0.62,0.35,0.96,0.56,0.74,0.22,0.23,0.11,0.14,0.33,0.22,0.02,0.29,0.35,0.95,0.83,0.12,0.51
0.18,0.50,0.19,0.08,0.16,0.31,0.55,0.39,0.00,0.31,0.35,0.34,0.02,0.02,0.31,0.24,0.53,0.27,0.12,0.13,0.34,0.09,0.22,0.59,0.02,0.14,0.34,0.55,0.23,0.01,0.20,0.07,0.38,0.38,0.19,0.10,0.30,0.11,0.02,0.58,0.20,0.28,0.29,0.41,0.28,0.11,0.20,0.59,0.01,0.13,0.58,0.07,0.03,0.53,0.12,0.41,0.25,0.21,0.31,0.37,0.45,0.16,0.11,0.04,0.50,0.10,0.07,0.51,0.40,0.42,0.16,0.31,0.08,0.07,0.01,0.07,0.39,0.17,0.37,0.34,0.05,0.17,0.23,0.04,0.57,0.17,0.35,0.17,0.16,0.28,0.26,0.06,0.18,0.41,0.10,0.04,0.56,0.44,0.27,0.12
0.50,0.18,0.13,0.24,0.48,0.01,0.24,0.71,0.31,0.00,0.04,0.66,0.34,0.30,0.62,0.55,0.21,0.05,0.20,0.44,0.03,0.40,0.10,0.27,0.34,0.45,0.66,0.23,0.55,0.31,0.51,0.24,0.70,0.70,0.12,0.21,0.61,0.20,0.34,0.26,0.11,0.60,0.02,0.10,0.60,0.20,0.11,0.27,0.33,0.19,0.26,0.39,0.35,0.22,0.19,0.73,0.57,0.10,0.00,0.05,0.13,0.48,0.21,0.36,0.18,0.42,0.24,0.19,0.72,0.10,0.15,0.62,0.24,0.38,0.33,0.24,0.08,0.14,0.06,0.02,0.36,0.48,0.09,0.35,0.26,0.14,0.04,0.48,0.48,0.60,0.57,0.38,0.49,0.72,0.42,0.35,0.25,0.12,0.59,0.20
