0.00,0.13,0.02,0.31,0.17,0.15,0.44,0.59,0.26,0.09,0.60,0.47,0.44,0.07,0.22,0.45,0.12,0.22,0.04,0.02,0.09,0.35,0.18,0.31,0.28,0.56,0.06,0.25,0.29,0.62,0.27,0.21,0.57,0.16,0.29,0.62,0.02,0.20,0.50,0.04,0.27,0.02,0.21,0.02,0.02,0.19,0.52,0.28,0.15,0.69
0.13,0.00,0.11,0.19,0.30,0.02,0.57,0.72,0.39,0.04,0.73,0.60,0.57,0.20,0.35,0.58,0.01,0.34,0.09,0.15,0.04,0.48,0.05,0.18,0.41,0.69,0.19,0.12,0.16,0.75,0.39,0.34,0.70,0.03,0.17,0.74,0.11,0.07,0.63,0.16,0.39,0.15,0.34,0.15,0.11,0.06,0.65,0.41,0.02,0.81
0.02,0.11,0.00,0.29,0.19,0.13,0.46,0.61,0.28,0.07,0.62,0.49,0.46,0.09,0.24,0.47,0.10,0.24,0.02,0.04,0.07,0.37,0.16,0.29,0.30,0.58,0.08,0.23,0.27,0.64,0.29,0.23,0.59,0.14,0.27,0.64,0.00,0.18,0.52,0.06,0.28,0.04,0.23,0.04,0.00,0.17,0.54,0.30,0.13,0.71
0.31,0.19,0.29,0.00,0.48,0.17,0.76,0.90,0.58,0.22,0.91,0.78,0.76,0.38,0.54,0.77,0.19,0.53,0.28,0.33,0.22,0.67,0.13,0.01,0.59,0.87,0.38,0.06,0.02,0.93,0.58,0.53,0.88,0.15,0.02,0.93,0.30,0.12,0.81,0.35,0.58,0.33,0.52,0.34,0.30,0.12,0.84,0.59,0.16,1.00
0.17,0.30,0.19,0.48,0.00,0.32,0.27,0.42,0.09,0.26,0.43,0.30,0.27,0.10,0.05,0.28,0.29,0.05,0.21,0.15,0.26,0.18,0.35,0.48,0.11,0.39,0.11,0.42,0.46,0.45,0.10,0.04,0.40,0.33,0.47,0.44,0.19,0.37,0.33,0.14,0.09,0.15,0.04,0.15,0.19,0.36,0.35,0.11,0.32,0.52
0.15,0.02,0.13,0.17,0.32,0.00,0.59,0.74,0.41,0.06,0.75,0.62,0.59,0.22,0.37,0.60,0.03,0.36,0.11,0.17,0.06,0.50,0.03,0.16,0.43,0.71,0.21,0.10,0.14,0.77,0.41,0.36,0.72,0.01,0.15,0.76,0.13,0.05,0.65,0.18,0.41,0.17,0.36,0.17,0.13,0.04,0.67,0.43,0.00,0.83
0.44,0.57,0.46,0.76,0.27,0.59,0.00,0.15,0.18,0.53,0.15,0.03,0.00,0.37,0.22,0.01,0.56,0.23,0.48,0.42,0.53,0.09,0.62,0.75,0.16,0.11,0.38,0.69,0.73,0.18,0.18,0.23,0.13,0.60,0.74,0.17,0.46,0.64,0.06,0.41,0.18,0.43,0.23,0.42,0.46,0.63,0.08,0.16,0.59,0.24
0.59,0.72,0.61,0.90,0.42,0.74,0.15,0.00,0.33,0.68,0.01,0.12,0.15,0.52,0.37,0.14,0.71,0.37,0.63,0.57,0.68,0.24,0.77,0.90,0.31,0.03,0.53,0.84,0.88,0.03,0.32,0.38,0.02,0.75,0.88,0.03,0.61,0.79,0.09,0.55,0.33,0.57,0.38,0.57,0.61,0.78,0.07,0.31,0.74,0.10
0.26,0.39,0.28,0.58,0.09,0.41,0.18,0.33,0.00,0.35,0.33,0.21,0.18,0.19,0.04,0.19,0.38,0.05,0.30,0.24,0.35,0.09,0.44,0.57,0.02,0.30,0.20,0.51,0.55,0.36,0.00,0.05,0.31,0.42,0.56,0.35,0.28,0.46,0.24,0.23,0.00,0.24,0.05,0.24,0.28,0.45,0.26,0.02,0.41,0.42
0.09,0.04,0.07,0.22,0.26,0.06,0.53,0.68,0.35,0.00,0.69,0.56,0.53,0.16,0.31,0.55,0.03,0.31,0.05,0.11,0.00,0.45,0.09,0.22,0.37,0.65,0.15,0.16,0.20,0.71,0.36,0.31,0.66,0.07,0.20,0.71,0.08,0.11,0.59,0.13,0.36,0.11,0.30,0.11,0.07,0.10,0.61,0.37,0.06,0.78
0.60,0.73,0.62,0.91,0.43,0.75,0.15,0.01,0.33,0.69,0.00,0.13,0.15,0.53,0.37,0.14,0.72,0.38,0.63,0.58,0.69,0.24,0.78,0.90,0.32,0.04,0.53,0.85,0.89,0.02,0.33,0.38,0.03,0.76,0.89,0.02,0.61,0.79,0.10,0.56,0.33,0.58,0.39,0.57,0.61,0.79,0.07,0.32,0.75,0.09
0.47,0.60,0.49,0.78,0.30,0.62,0.03,0.12,0.21,0.56,0.13,0.00,0.03,0.40,0.25,0.02,0.59,0.25,0.51,0.45,0.56,0.12,0.65,0.78,0.19,0.09,0.41,0.72,0.76,0.15,0.20,0.26,0.10,0.63,0.77,0.14,0.49,0.67,0.03,0.43,0.21,0.45,0.26,0.45,0.49,0.66,0.05,0.19,0.62,0.22
0.44,0.57,0.46,0.76,0.27,0.59,0.00,0.15,0.18,0.53,0.15,0.03,0.00,0.37,0.22,0.01,0.56,0.23,0.48,0.42,0.53,0.09,0.62,0.75,0.16,0.12,0.38,0.69,0.73,0.18,0.18,0.23,0.13,0.60,0.74,0.17,0.46,0.64,0.06,0.41,0.18,0.43,0.23,0.42,0.46,0.63,0.08,0.16,0.59,0.24
0.07,0.20,0.09,0.38,0.10,0.22,0.37,0.52,0.19,0.16,0.53,0.40,0.37,0.00,0.15,0.38,0.19,0.15,0.11,0.05,0.16,0.28,0.25,0.38,0.21,0.49,0.01,0.32,0.36,0.55,0.20,0.14,0.50,0.23,0.36,0.55,0.09,0.27,0.43,0.03,0.19,0.05,0.14,0.05,0.09,0.26,0.45,0.21,0.22,0.62
0.22,0.35,0.24,0.54,0.05,0.37,0.22,0.37,0.04,0.31,0.37,0.25,0.22,0.15,0.00,0.23,0.34,0.01,0.26,0.20,0.31,0.13,0.40,0.53,0.06,0.33,0.16,0.47,0.52,0.40,0.04,0.01,0.35,0.38,0.52,0.39,0.24,0.42,0.27,0.19,0.04,0.21,0.01,0.20,0.24,0.41,0.30,0.05,0.38,0.46
0.45,0.58,0.47,0.77,0.28,0.60,0.01,0.14,0.19,0.55,0.14,0.02,0.01,0.38,0.23,0.00,0.57,0.24,0.49,0.44,0.54,0.10,0.63,0.76,0.17,0.10,0.39,0.71,0.75,0.17,0.19,0.24,0.12,0.62,0.75,0.16,0.47,0.65,0.04,0.42,0.19,0.44,0.24,0.43,0.47,0.64,0.07,0.18,0.61,0.23
0.12,0.01,0.10,0.19,0.29,0.03,0.56,0.71,0.38,0.03,0.72,0.59,0.56,0.19,0.34,0.57,0.00,0.34,0.08,0.14,0.03,0.48,0.06,0.19,0.40,0.68,0.18,0.13,0.17,0.74,0.39,0.33,0.69,0.04,0.17,0.74,0.11,0.08,0.62,0.16,0.39,0.14,0.33,0.14,0.10,0.07,0.64,0.40,0.03,0.81
0.22,0.34,0.24,0.53,0.05,0.36,0.23,0.37,0.05,0.31,0.38,0.25,0.23,0.15,0.01,0.24,0.34,0.00,0.25,0.20,0.31,0.14,0.40,0.52,0.06,0.34,0.15,0.47,0.51,0.40,0.05,0.00,0.35,0.38,0.51,0.40,0.23,0.41,0.28,0.18,0.05,0.20,0.01,0.19,0.23,0.41,0.31,0.06,0.37,0.47
0.04,0.09,0.02,0.28,0.21,0.11,0.48,0.63,0.30,0.05,0.63,0.51,0.48,0.11,0.26,0.49,0.08,0.25,0.00,0.06,0.05,0.39,0.14,0.27,0.32,0.59,0.10,0.21,0.26,0.66,0.30,0.25,0.61,0.12,0.26,0.65,0.02,0.16,0.53,0.07,0.30,0.05,0.25,0.06,0.02,0.15,0.56,0.31,0.12,0.72
0.02,0.15,0.04,0.33,0.15,0.17,0.42,0.57,0.24,0.11,0.58,0.45,0.42,0.05,0.20,0.44,0.14,0.20,0.06,0.00,0.11,0.34,0.20,0.33,0.26,0.54,0.04,0.27,0.31,0.60,0.25,0.20,0.55,0.18,0.31,0.60,0.03,0.22,0.48,0.02,0.25,0.00,0.19,0.00,0.04,0.21,0.50,0.26,0.17,0.67
0.09,0.04,0.07,0.22,0.26,0.06,0.53,0.68,0.35,0.00,0.69,0.56,0.53,0.16,0.31,0.54,0.03,0.31,0.05,0.11,0.00,0.44,0.09,0.22,0.37,0.65,0.15,0.16,0.20,0.71,0.36,0.30,0.66,0.07,0.21,0.70,0.07,0.11,0.59,0.12,0.35,0.11,0.30,0.11,0.07,0.10,0.61,0.37,0.06,0.78
0.35,0.48,0.37,0.67,0.18,0.50,0.09,0.24,0.09,0.45,0.24,0.12,0.09,0.28,0.13,0.10,0.48,0.14,0.39,0.34,0.44,0.00,0.53,0.66,0.07,0.20,0.29,0.61,0.65,0.27,0.09,0.14,0.22,0.52,0.65,0.26,0.37,0.55,0.14,0.32,0.09,0.34,0.15,0.33,0.37,0.55,0.17,0.08,0.51,0.33
0.18,0.05,0.16,0.13,0.35,0.03,0.62,0.77,0.44,0.09,0.78,0.65,0.62,0.25,0.40,0.63,0.06,0.40,0.14,0.20,0.09,0.53,0.00,0.13,0.46,0.74,0.24,0.07,0.11,0.80,0.45,0.39,0.75,0.02,0.12,0.79,0.16,0.02,0.68,0.21,0.44,0.20,0.39,0.20,0.16,0.01,0.70,0.46,0.03,0.87
0.31,0.18,0.29,0.01,0.48,0.16,0.75,0.90,0.57,0.22,0.90,0.78,0.75,0.38,0.53,0.76,0.19,0.52,0.27,0.33,0.22,0.66,0.13,0.00,0.59,0.86,0.37,0.06,0.01,0.93,0.57,0.52,0.88,0.15,0.01,0.92,0.29,0.11,0.81,0.34,0.57,0.32,0.52,0.33,0.29,0.12,0.83,0.59,0.15,0.99
0.28,0.41,0.30,0.59,0.11,0.43,0.16,0.31,0.02,0.37,0.32,0.19,0.16,0.21,0.06,0.17,0.40,0.06,0.32,0.26,0.37,0.07,0.46,0.59,0.00,0.28,0.22,0.53,0.57,0.34,0.01,0.07,0.29,0.44,0.58,0.34,0.30,0.48,0.22,0.24,0.02,0.26,0.07,0.26,0.30,0.47,0.24,0.00,0.43,0.41
0.56,0.69,0.58,0.87,0.39,0.71,0.11,0.03,0.30,0.65,0.04,0.09,0.12,0.49,0.33,0.10,0.68,0.34,0.59,0.54,0.65,0.20,0.74,0.86,0.28,0.00,0.49,0.81,0.85,0.06,0.29,0.34,0.01,0.72,0.85,0.06,0.57,0.75,0.06,0.52,0.29,0.54,0.35,0.54,0.58,0.75,0.03,0.28,0.71,0.13
0.06,0.19,0.08,0.38,0.11,0.21,0.38,0.53,0.20,0.15,0.53,0.41,0.38,0.01,0.16,0.39,0.18,0.15,0.10,0.04,0.15,0.29,0.24,0.37,0.22,0.49,0.00,0.31,0.36,0.56,0.20,0.15,0.51,0.22,0.36,0.55,0.08,0.26,0.43,0.03,0.20,0.05,0.15,0.04,0.08,0.25,0.46,0.21,0.22,0.62
0.25,0.12,0.23,0.06,0.42,0.10,0.69,0.84,0.51,0.16,0.85,0.72,0.69,0.32,0.47,0.71,0.13,0.47,0.21,0.27,0.16,0.61,0.07,0.06,0.53,0.81,0.31,0.00,0.04,0.87,0.52,0.47,0.82,0.09,0.04,0.87,0.24,0.05,0.75,0.29,0.52,0.27,0.46,0.27,0.23,0.06,0.77,0.53,0.10,0.94
0.29,0.16,0.27,0.02,0.46,0.14,0.73,0.88,0.55,0.20,0.89,0.76,0.73,0.36,0.52,0.75,0.17,0.51,0.26,0.31,0.20,0.65,0.11,0.01,0.57,0.85,0.36,0.04,0.00,0.91,0.56,0.51,0.86,0.13,0.00,0.91,0.28,0.10,0.79,0.33,0.56,0.31,0.50,0.31,0.27,0.10,0.82,0.57,0.14,0.98
