0.00,55.98,22.05,18.24,30.39,13.72,42.89,10.89,47.06,38.72,59.93,56.29,1.13,68.19,56.86,0.51,27.11,53.93,59.55,0.04
55.98,0.00,78.03,37.74,25.59,42.26,13.09,66.87,8.91,17.26,3.95,0.32,57.11,12.21,0.89,55.47,28.87,2.05,3.58,55.93
22.05,78.03,0.00,40.29,52.44,35.77,64.94,11.16,69.12,60.77,81.99,78.35,20.92,90.24,78.92,22.56,49.16,75.99,81.61,22.10
18.24,37.74,40.29,0.00,12.15,4.52,24.65,29.14,28.82,20.48,41.69,38.05,19.37,49.95,38.62,17.73,8.87,35.69,41.31,18.20
30.39,25.59,52.44,12.15,0.00,16.67,12.50,41.28,16.68,8.33,29.55,25.91,31.52,37.80,26.48,29.88,3.28,23.55,29.17,30.34
13.72,42.26,35.77,4.52,16.67,0.00,29.17,24.61,33.35,25.00,46.21,42.58,14.85,54.47,43.15,13.21,13.39,40.22,45.84,13.67
42.89,13.09,64.94,24.65,12.50,29.17,0.00,53.78,4.18,4.17,17.05,13.41,44.02,25.30,13.98,42.38,15.78,11.05,16.67,42.84
10.89,66.87,11.16,29.14,41.28,24.61,53.78,0.00,57.96,49.62,70.83,67.19,9.76,79.08,67.76,11.40,38.00,64.83,70.45,10.94
47.06,8.91,69.12,28.82,16.68,33.35,4.18,57.96,0.00,8.34,12.87,9.23,48.19,21.12,9.80,46.56,19.95,6.87,12.49,47.02
38.72,17.26,60.77,20.48,8.33,25.00,4.17,49.62,8.34,0.00,21.21,17.57,39.85,29.47,18.14,38.21,11.61,15.21,20.83,38.68
59.93,3.95,81.99,41.69,29.55,46.21,17.05,70.83,12.87,21.21,0.00,3.64,61.06,8.25,3.07,59.43,32.82,6.00,0.38,59.89
56.29,0.32,78.35,38.05,25.91,42.58,13.41,67.19,9.23,17.57,3.64,0.00,57.43,11.89,0.57,55.79,29.19,2.36,3.26,56.25
1.13,57.11,20.92,19.37,31.52,14.85,44.02,9.76,48.19,39.85,61.06,57.43,0.00,69.32,57.99,1.64,28.24,55.06,60.68,1.17
68.19,12.21,90.24,49.95,37.80,54.47,25.30,79.08,21.12,29.47,8.25,11.89,69.32,0.00,11.32,67.68,41.08,14.25,8.63,68.14
56.86,0.89,78.92,38.62,26.48,43.15,13.98,67.76,9.80,18.14,3.07,0.57,57.99,11.32,0.00,56.36,29.75,2.93,2.69,56.82
0.51,55.47,22.56,17.73,29.88,13.21,42.38,11.40,46.56,38.21,59.43,55.79,1.64,67.68,56.36,0.00,26.60,53.43,59.05,0.46
27.11,28.87,49.16,8.87,3.28,13.39,15.78,38.00,19.95,11.61,32.82,29.19,28.24,41.08,29.75,26.60,0.00,26.82,32.45,27.07
53.93,2.05,75.99,35.69,23.55,40.22,11.05,64.83,6.87,15.21,6.00,2.36,55.06,14.25,2.93,53.43,26.82,0.00,5.62,53.89
59.55,3.58,81.61,41.31,29.17,45.84,16.67,70.45,12.49,20.83,0.38,3.26,60.68,8.63,2.69,59.05,32.45,5.62,0.00,59.51
0.04,55.93,22.10,18.20,30.34,13.67,42.84,10.94,47.02,38.68,59.89,56.25,1.17,68.14,56.82,0.46,27.07,53.89,59.51,0.00
