0.00,67.35,2.65,64.53,15.33,33.11,10.04,6.42,72.91,66.74,5.60,47.47,14.04,60.13,14.12,8.24,63.93,69.15,37.96,16.28,31.37,6.93,49.80,68.97,2.20,53.25,80.42,70.68,16.82,12.04,7.51,11.81,72.92,12.55,33.15,65.76,2.68,17.22,35.64,77.41,52.45,71.90,72.49,4.98,25.57,78.73,8.06,0.36,2.13,47.92
67.35,0.00,64.70,2.82,52.02,34.24,77.39,60.93,5.56,0.61,72.95,19.88,81.39,7.23,81.47,59.11,3.42,1.80,29.39,83.63,35.98,60.43,17.55,1.62,69.55,14.10,13.07,3.32,84.17,55.31,74.86,79.16,5.57,79.90,34.20,1.59,64.68,84.58,31.71,10.05,14.90,4.55,5.14,72.33,41.78,11.38,75.41,66.99,69.48,19.43
2.65,64.70,0.00,61.88,12.68,30.46,12.69,3.77,70.26,64.09,8.24,44.82,16.69,57.48,16.77,5.59,61.28,66.50,35.31,18.92,28.72,4.28,47.15,66.32,4.85,50.61,77.77,68.03,19.46,9.40,10.15,14.46,70.27,15.20,30.50,63.12,0.03,19.87,32.99,74.76,49.80,69.26,69.84,7.63,22.92,76.08,10.71,2.29,4.78,45.27
64.53,2.82,61.88,0.00,49.19,31.42,74.57,58.10,8.38,2.21,70.12,17.06,78.57,4.40,78.64,56.29,0.60,4.63,26.57,80.80,33.15,57.60,14.73,4.44,66.73,11.27,15.90,6.15,81.34,52.48,72.03,76.34,8.40,77.08,31.38,1.24,61.85,81.75,28.89,12.88,12.08,7.38,7.96,69.51,38.96,14.20,72.59,64.17,66.66,16.61
15.33,52.02,12.68,49.19,0.00,17.77,25.37,8.91,57.57,51.41,20.93,32.14,29.37,44.79,29.45,7.09,48.59,53.82,22.62,31.61,16.04,8.41,34.46,53.63,17.54,37.92,65.09,55.34,32.15,3.29,22.84,27.14,57.59,27.89,17.82,50.43,12.66,32.56,20.31,62.07,37.12,56.57,57.16,20.31,10.24,63.39,23.39,14.97,17.47,32.58
33.11,34.24,30.46,31.42,17.77,0.00,43.15,26.68,39.80,33.63,38.70,14.36,47.15,27.02,47.22,24.87,30.82,36.05,4.85,49.38,1.73,26.18,16.69,35.86,35.31,20.15,47.32,37.57,49.92,21.06,40.61,44.92,39.82,45.66,0.04,32.66,30.43,50.33,2.53,44.30,19.34,38.80,39.38,38.09,7.54,45.62,41.17,32.75,35.24,14.81
10.04,77.39,12.69,74.57,25.37,43.15,0.00,16.46,82.95,76.78,4.44,57.51,4.00,70.17,4.08,18.28,73.97,79.19,48.00,6.24,41.41,16.97,59.84,79.01,7.84,63.29,90.46,80.72,6.77,22.08,2.53,1.77,82.96,2.51,43.19,75.81,12.72,7.18,45.68,87.45,62.49,81.94,82.53,5.06,35.61,88.77,1.98,10.40,7.91,57.96
6.42,60.93,3.77,58.10,8.91,26.68,16.46,0.00,66.48,60.32,12.02,41.05,20.46,53.70,20.54,1.82,57.50,62.73,31.53,22.70,24.95,0.50,43.37,62.54,8.63,46.83,74.00,64.25,23.24,5.62,13.93,18.23,66.50,18.98,26.73,59.34,3.75,23.65,29.22,70.98,46.03,65.48,66.07,11.40,19.15,72.30,14.48,6.06,8.56,41.49
72.91,5.56,70.26,8.38,57.57,39.80,82.95,66.48,0.00,6.17,78.50,25.44,86.95,12.78,87.02,64.67,8.98,3.76,34.95,89.18,41.53,65.98,23.11,3.94,75.11,19.65,7.52,2.23,89.72,60.86,80.41,84.72,0.02,85.46,39.76,7.14,70.23,90.13,37.27,4.50,20.46,1.00,0.42,77.89,47.34,5.82,80.97,72.55,75.04,24.99
66.74,0.61,64.09,2.21,51.41,33.63,76.78,60.32,6.17,0.00,72.33,19.27,80.78,6.61,80.86,58.50,2.81,2.41,28.78,83.01,35.37,59.81,16.94,2.23,68.94,13.48,13.68,3.94,83.55,54.69,74.24,78.55,6.18,79.29,33.59,0.97,64.06,83.96,31.10,10.67,14.29,5.17,5.75,71.72,41.17,11.99,74.80,66.38,68.87,18.82
