0.00,83.43,58.17,9.98,5.23,49.14,68.47,54.23,55.04,47.56,25.59,86.55,57.33,86.99,80.03,81.27,42.52,54.74,34.90,53.54,84.30,83.84,38.59,53.48,9.73,89.07,31.49,65.88,38.30,81.66
83.43,0.00,25.26,93.41,88.66,34.29,14.96,29.20,28.39,35.87,57.84,3.12,26.10,3.56,3.40,2.16,40.91,28.69,48.53,29.89,0.87,0.41,44.84,29.95,93.16,5.64,51.94,17.55,45.13,1.77
58.17,25.26,0.00,68.15,63.40,9.03,10.30,3.94,3.13,10.61,32.58,28.38,0.84,28.82,21.86,23.10,15.65,3.43,23.27,4.63,26.13,25.67,19.58,4.69,67.90,30.90,26.68,7.71,19.87,23.49
9.98,93.41,68.15,0.00,4.75,59.12,78.44,64.21,65.02,57.54,35.57,96.52,67.30,96.97,90.00,91.24,52.50,64.72,44.88,63.52,94.28,93.81,48.57,63.46,0.25,99.05,41.47,75.86,48.27,91.63
5.23,88.66,63.40,4.75,0.00,54.37,73.70,59.46,60.27,52.79,30.82,91.78,62.56,92.22,85.26,86.50,47.75,59.97,40.13,58.77,89.53,89.07,43.82,58.71,4.50,94.30,36.72,71.11,43.53,86.89
49.14,34.29,9.03,59.12,54.37,0.00,19.32,5.09,5.90,1.58,23.55,37.40,8.19,37.85,30.89,32.13,6.62,5.60,14.24,4.40,35.16,34.70,10.55,4.34,58.87,39.93,17.65,16.74,10.85,32.52
68.47,14.96,10.30,78.44,73.70,19.32,0.00,14.23,13.42,20.90,42.87,18.08,11.14,18.53,11.56,12.80,25.94,13.72,33.56,14.92,15.84,15.37,29.88,14.98,78.20,20.61,36.97,2.58,30.17,13.19
54.23,29.20,3.94,64.21,59.46,5.09,14.23,0.00,0.81,6.67,28.64,32.31,3.09,32.76,25.79,27.03,11.71,0.51,19.33,0.69,30.07,29.60,15.64,0.75,63.96,34.84,22.74,11.65,15.94,27.42
55.04,28.39,3.13,65.02,60.27,5.90,13.42,0.81,0.00,7.48,29.45,31.50,2.29,31.95,24.99,26.23,12.52,0.30,20.14,1.50,29.26,28.80,16.45,1.56,64.77,34.03,23.55,10.84,16.74,26.62
47.56,35.87,10.61,57.54,52.79,1.58,20.90,6.67,7.48,0.00,21.97,38.98,9.77,39.43,32.47,33.71,5.04,7.18,12.66,5.98,36.74,36.28,8.97,5.92,57.29,41.51,16.07,18.32,9.27,34.10
25.59,57.84,32.58,35.57,30.82,23.55,42.87,28.64,29.45,21.97,0.00,60.95,31.74,61.40,54.44,55.68,16.93,29.15,9.31,27.95,58.71,58.25,13.00,27.89,35.32,63.48,5.90,40.29,12.70,56.07
86.55,3.12,28.38,96.52,91.78,37.40,18.08,32.31,31.50,38.98,60.95,0.00,29.22,0.45,6.52,5.28,44.02,31.81,51.64,33.00,2.24,2.71,47.96,33.06,96.28,2.53,55.05,20.66,48.25,4.89
57.33,26.10,0.84,67.30,62.56,8.19,11.14,3.09,2.29,9.77,31.74,29.22,0.00,29.66,22.70,23.94,14.81,2.59,22.43,3.79,26.97,26.51,18.74,3.84,67.06,31.74,25.83,8.55,19.03,24.33
86.99,3.56,28.82,96.97,92.22,37.85,18.53,32.76,31.95,39.43,61.40,0.45,29.66,0.00,6.96,5.72,44.47,32.25,52.09,33.45,2.69,3.15,48.40,33.51,96.72,2.08,55.50,21.11,48.70,5.33
80.03,3.40,21.86,90.00,85.26,30.89,11.56,25.79,24.99,32.47,54.44,6.52,22.70,6.96,0.00,1.24,37.51,25.29,45.13,26.49,4.27,3.81,41.44,26.54,89.76,9.04,48.53,14.15,41.73,1.63
81.27,2.16,23.10,91.24,86.50,32.13,12.80,27.03,26.23,33.71,55.68,5.28,23.94,5.72,1.24,0.00,38.75,26.53,46.37,27.73,3.03,2.57,42.68,27.78,91.00,7.80,49.77,15.39,42.97,0.39
42.52,40.91,15.65,52.50,47.75,6.62,25.94,11.71,12.52,5.04,16.93,44.02,14.81,44.47,37.51,38.75,0.00,12.22,7.62,11.02,41.78,41.32,3.93,10.96,52.25,46.55,11.03,23.36,4.23,39.14
54.74,28.69,3.43,64.72,59.97,5.60,13.72,0.51,0.30,7.18,29.15,31.81,2.59,32.25,25.29,26.53,12.22,0.00,19.84,1.20,29.56,29.10,16.15,1.26,64.47,34.33,23.25,11.14,16.44,26.92
34.90,48.53,23.27,44.88,40.13,14.24,33.56,19.33,20.14,12.66,9.31,51.64,22.43,52.09,45.13,46.37,7.62,19.84,0.00,18.64,49.40,48.94,3.69,18.58,44.63,54.17,3.41,30.98,3.40,46.76
53.54,29.89,4.63,63.52,58.77,4.40,14.92,0.69,1.50,5.98,27.95,33.00,3.79,33.45,26.49,27.73,11.02,1.20,18.64,0.00,30.76,30.30,14.95,0.06,63.27,35.53,22.05,12.34,15.25,28.12
84.30,0.87,26.13,94.28,89.53,35.16,15.84,30.07,29.26,36.74,58.71,2.24,26.97,2.69,4.27,3.03,41.78,29.56,49.40,30.76,0.00,0.46,45.71,30.82,94.03,4.77,52.81,18.42,46.01,2.64
83.84,0.41,25.67,93.81,89.07,34.70,15.37,29.60,28.80,36.28,58.25,2.71,26.51,3.15,3.81,2.57,41.32,29.10,48.94,30.30,0.46,0.00,45.25,30.35,93.57,5.23,52.34,17.96,45.54,2.18
38.59,44.84,19.58,48.57,43.82,10.55,29.88,15.64,16.45,8.97,13.00,47.96,18.74,48.40,41.44,42.68,3.93,16.15,3.69,14.95,45.71,45.25,0.00,14.89,48.32,50.48,7.10,27.29,0.29,43.07
53.48,29.95,4.69,63.46,58.71,4.34,14.98,0.75,1.56,5.92,27.89,33.06,3.84,33.51,26.54,27.78,10.96,1.26,18.58,0.06,30.82,30.35,14.89,0.00,63.21,35.59,21.99,12.40,15.19,28.17
9.73,93.16,67.90,0.25,4.50,58.87,78.20,63.96,64.77,57.29,35.32,96.28,67.06,96.72,89.76,91.00,52.25,64.47,44.63,63.27,94.03,93.57,48.32,63.21,0.00,98.80,41.22,75.61,48.03,91.39
89.07,5.64,30.90,99.05,94.30,39.93,20.61,34.84,34.03,41.51,63.48,2.53,31.74,2.08,9.04,7.80,46.55,34.33,54.17,35.53,4.77,5.23,50.48,35.59,98.80,0.00,57.58,23.19,50.77,7.41
31.49,51.94,26.68,41.47,36.72,17.65,36.97,22.74,23.55,16.07,5.90,55.05,25.83,55.50,48.53,49.77,11.03,23.25,3.41,22.05,52.81,52.34,7.10,21.99,41.22,57.58,0.00,34.39,6.80,50.16
65.88,17.55,7.71,75.86,71.11,16.74,2.58,11.65,10.84,18.32,40.29,20.66,8.55,21.11,14.15,15.39,23.36,11.14,30.98,12.34,18.42,17.96,27.29,12.40,75.61,23.19,34.39,0.00,27.58,15.78
38.30,45.13,19.87,48.27,43.53,10.85,30.17,15.94,16.74,9.27,12.70,48.25,19.03,48.70,41.73,42.97,4.23,16.44,3.40,15.25,46.01,45.54,0.29,15.19,48.03,50.77,6.80,27.58,0.00,43.36
81.66,1.77,23.49,91.63,86.89,32.52,13.19,27.42,26.62,34.10,56.07,4.89,24.33,5.33,1.63,0.39,39.14,26.92,46.76,28.12,2.64,2.18,43.07,28.17,91.39,7.41,50.16,15.78,43.36,0.00
