0.00,24.41,17.32,0.76,63.49,55.24,5.07,32.31,61.08,62.63,54.27,23.85,28.61,35.85,2.79,58.23,62.06,6.01,12.00,46.10,26.22,63.72,2.55,15.28,31.28,15.70,50.60,3.96,37.31,37.90,13.78,36.71,13.76,27.15,4.60,12.06,19.02,44.13,5.16,17.26,11.02,55.10,57.96,7.99,8.68,47.79,46.43,6.69,53.73,30.91,56.15,3.77,35.25,20.27,59.62,23.24,38.31,22.33,3.67,29.80,38.01,37.51,54.95,8.17,5.21,17.04,25.84,16.85,14.77,37.62,12.38,2.79,34.32,12.24,0.07,52.35,11.00,42.50,52.04,24.23,60.88,11.41,42.33,29.65,6.36,6.96,31.27,5.39,8.41,31.44,41.88,30.58,14.87,46.47,33.30,11.22,20.92,25.30,57.16,0.75
24.41,0.00,41.73,23.65,39.08,30.82,29.48,56.72,36.67,38.21,29.86,48.26,53.02,11.44,21.62,33.82,37.65,18.41,36.41,21.69,1.81,39.31,21.86,9.14,55.69,40.11,26.19,20.45,12.89,13.49,10.64,12.30,38.17,2.73,19.81,36.47,43.43,19.71,29.58,41.68,35.43,30.68,33.55,16.42,15.73,23.37,22.02,17.72,29.32,6.49,31.73,28.18,59.66,44.69,35.20,47.66,13.90,46.74,28.08,5.38,13.59,13.09,30.54,16.24,29.62,7.37,1.43,7.56,39.18,13.21,12.03,27.21,58.74,12.17,24.48,27.93,35.42,18.08,27.62,48.65,36.46,13.00,17.91,5.24,30.77,17.46,6.85,19.02,16.01,7.03,17.47,6.17,39.29,22.06,57.72,13.19,45.34,49.72,32.75,25.17
17.32,41.73,0.00,18.08,80.81,72.55,12.25,14.99,78.40,79.95,71.59,6.53,11.29,53.17,20.11,75.55,79.38,23.32,5.32,63.42,43.54,81.04,19.87,32.59,13.96,1.62,67.92,21.28,54.62,55.22,31.10,54.03,3.56,44.46,21.92,5.26,1.70,61.44,12.16,0.05,6.30,72.42,75.28,25.31,26.00,65.10,63.75,24.01,71.05,48.23,73.46,13.55,17.93,2.95,76.94,5.92,55.63,5.01,13.65,47.12,55.32,54.82,72.27,25.49,12.11,34.36,43.16,34.17,2.55,54.94,29.70,14.52,17.01,29.56,17.25,69.67,6.31,59.81,69.36,6.92,78.20,28.73,59.65,46.97,10.96,24.27,48.58,22.71,25.72,48.76,59.20,47.90,2.45,63.79,15.99,28.54,3.61,7.99,74.48,16.57
0.76,23.65,18.08,0.00,62.73,54.47,5.83,33.07,60.32,61.87,53.51,24.61,29.37,35.09,2.03,57.47,61.30,5.24,12.76,45.34,25.46,62.96,1.79,14.52,32.04,16.46,49.84,3.20,36.55,37.14,13.02,35.95,14.52,26.39,3.84,12.82,19.78,43.37,5.92,18.02,11.78,54.34,57.20,7.23,7.92,47.03,45.67,5.93,52.97,30.15,55.39,4.53,36.01,21.03,58.86,24.00,37.55,23.09,4.43,29.04,37.25,36.75,54.19,7.41,5.97,16.28,25.08,16.09,15.53,36.86,11.62,3.55,35.09,11.48,0.83,51.59,11.77,41.74,51.28,24.99,60.12,10.65,41.57,28.89,7.12,6.20,30.51,4.63,7.64,30.68,41.12,29.82,15.63,45.71,34.06,10.46,21.68,26.06,56.40,1.51
63.49,39.08,80.81,62.73,0.00,8.26,68.56,95.80,2.41,0.87,9.22,87.35,92.10,27.64,60.71,5.26,1.43,57.49,75.49,17.39,37.27,0.22,60.94,48.22,94.77,79.19,12.89,59.53,26.19,25.59,49.72,26.78,77.25,36.35,58.89,75.55,82.52,19.37,68.66,80.76,74.52,8.40,5.54,55.50,54.82,15.71,17.07,56.80,9.76,32.59,7.35,67.26,98.74,83.77,3.88,86.74,25.18,85.83,67.16,33.70,25.49,25.99,8.54,55.32,68.70,46.45,37.65,46.64,78.26,25.87,51.11,66.29,97.82,51.26,63.56,11.15,74.50,21.00,11.46,87.73,2.62,52.08,21.17,33.84,69.85,56.54,32.23,58.11,55.09,32.05,21.61,32.91,78.37,17.02,96.80,52.27,84.42,88.80,6.33,64.25
55.24,30.82,72.55,54.47,8.26,0.00,60.30,87.54,5.85,7.39,0.96,79.09,83.85,19.38,52.45,3.00,6.83,49.23,67.23,9.13,29.01,8.48,52.68,39.96,86.51,70.93,4.63,51.27,17.93,17.33,41.46,18.52,68.99,28.09,50.63,67.29,74.26,11.11,60.40,72.50,66.26,0.14,2.72,47.24,46.56,7.45,8.81,48.54,1.50,24.33,0.91,59.00,90.48,75.51,4.38,78.48,16.92,77.57,58.90,25.44,17.23,17.73,0.28,47.06,60.44,38.19,29.39,38.38,70.00,17.61,42.85,58.03,89.56,43.00,55.30,2.89,66.24,12.74,3.20,79.47,5.64,43.82,12.91,25.58,61.59,48.28,23.97,49.85,46.83,23.79,13.35,24.65,70.11,8.76,88.54,44.01,76.16,80.54,1.93,55.99
5.07,29.48,12.25,5.83,68.56,60.30,0.00,27.24,66.15,67.70,59.34,18.78,23.54,40.92,7.86,63.30,67.13,11.07,6.93,51.17,31.29,68.79,7.62,20.35,26.21,10.63,55.67,9.03,42.37,42.97,18.85,41.78,8.69,32.22,9.67,6.99,13.95,49.20,0.09,12.19,5.95,60.17,63.03,13.06,13.75,52.85,51.50,11.76,58.80,35.98,61.22,1.30,30.18,15.20,64.69,18.17,43.38,17.26,1.40,34.87,43.07,42.58,60.02,13.24,0.14,22.11,30.91,21.92,9.70,42.69,17.45,2.28,29.26,17.31,5.00,57.42,5.94,47.56,57.11,19.16,65.95,16.48,47.40,34.72,1.29,12.03,36.34,10.46,13.47,36.51,46.95,35.65,9.80,51.54,28.23,16.29,15.85,20.23,62.23,4.32
32.31,56.72,14.99,33.07,95.80,87.54,27.24,0.00,93.39,94.94,86.58,8.46,3.70,68.16,35.10,90.54,94.37,38.31,20.31,78.41,58.53,96.03,34.86,47.59,1.03,16.61,82.91,36.27,69.62,70.21,46.09,69.02,18.55,59.46,36.91,20.25,13.29,76.44,27.15,15.05,21.29,87.41,90.27,40.30,40.99,80.10,78.74,39.00,86.04,63.22,88.46,28.54,2.94,12.04,91.93,9.07,70.62,9.98,28.64,62.11,70.32,69.82,87.26,40.48,27.10,49.35,58.15,49.16,17.54,69.93,44.69,29.52,2.02,44.55,32.24,84.66,21.30,74.81,84.35,8.08,93.19,43.72,74.64,61.96,25.95,39.27,63.58,37.70,40.72,63.75,74.19,62.89,17.44,78.78,0.99,43.53,11.39,7.01,89.47,31.56
61.08,36.67,78.40,60.32,2.41,5.85,66.15,93.39,0.00,1.54,6.81,84.93,89.69,25.23,58.29,2.85,0.98,55.08,73.08,14.98,34.86,2.64,58.53,45.81,92.36,76.78,10.48,57.12,23.78,23.18,47.31,24.37,74.84,33.94,56.48,73.14,80.11,16.96,66.25,78.35,72.10,5.99,3.13,53.09,52.40,13.30,14.65,54.39,7.35,30.18,4.94,64.85,96.33,81.36,1.47,84.33,22.77,83.42,64.75,31.29,23.08,23.58,6.13,52.91,66.29,44.04,35.24,44.23,75.85,23.46,48.70,63.88,95.41,48.84,61.15,8.74,72.09,18.59,9.05,85.32,0.21,49.67,18.76,31.43,67.44,54.13,29.82,55.69,52.68,29.64,19.20,30.50,75.96,14.61,94.39,49.86,82.01,86.39,3.92,61.84
62.63,38.21,79.95,61.87,0.87,7.39,67.70,94.94,1.54,0.00,8.35,86.48,91.24,26.77,59.84,4.39,0.56,56.62,74.62,16.52,36.40,1.09,60.08,47.35,93.90,78.33,12.02,58.66,25.32,24.73,48.85,25.92,76.38,35.48,58.02,74.69,81.65,18.50,67.79,79.89,73.65,7.53,4.67,54.64,53.95,14.84,16.20,55.93,8.89,31.72,6.48,66.39,97.88,82.90,3.01,85.87,24.32,84.96,66.30,32.83,24.62,25.12,7.68,54.45,67.83,45.59,36.79,45.78,77.39,25.01,50.25,65.42,96.95,50.39,62.69,10.28,73.63,20.13,10.59,86.86,1.75,51.21,20.30,32.98,68.99,55.67,31.36,57.24,54.22,31.19,20.75,32.04,77.50,16.16,95.93,51.40,83.55,87.93,5.47,63.38
