0.00,34.82,24.88,4.59,6.62,58.60,26.64,66.28,30.37,44.55,37.79,47.55,52.47,14.06,49.51,0.18,62.10,19.72,21.65,11.65
34.82,0.00,9.94,30.23,41.44,23.78,61.46,31.46,4.45,9.73,2.97,12.73,17.65,48.88,14.69,34.64,27.27,54.54,13.17,23.17
24.88,9.94,0.00,20.29,31.50,33.72,51.52,41.40,5.49,19.67,12.91,22.67,27.59,38.94,24.63,24.70,37.21,44.60,3.23,13.23
4.59,30.23,20.29,0.00,11.21,54.01,31.23,61.69,25.78,39.96,33.20,42.96,47.88,18.65,44.92,4.41,57.51,24.30,17.06,7.06
6.62,41.44,31.50,11.21,0.00,65.22,20.02,72.90,36.99,51.17,44.41,54.17,59.09,7.44,56.13,6.80,68.71,13.10,28.27,18.27
58.60,23.78,33.72,54.01,65.22,0.00,85.24,7.68,28.23,14.05,20.81,11.05,6.13,72.66,9.09,58.42,3.49,78.32,36.95,46.95
26.64,61.46,51.52,31.23,20.02,85.24,0.00,92.92,57.01,71.20,64.43,74.20,79.11,12.58,76.15,26.82,88.74,6.93,48.30,38.29
66.28,31.46,41.40,61.69,72.90,7.68,92.92,0.00,35.91,21.73,28.49,18.73,13.81,80.34,16.77,66.10,4.19,86.00,44.63,54.63
30.37,4.45,5.49,25.78,36.99,28.23,57.01,35.91,0.00,14.18,7.42,17.18,22.10,44.43,19.14,30.19,31.73,50.08,8.72,18.72
44.55,9.73,19.67,39.96,51.17,14.05,71.20,21.73,14.18,0.00,6.76,3.00,7.92,58.61,4.96,44.37,17.54,64.27,22.90,32.90
37.79,2.97,12.91,33.20,44.41,20.81,64.43,28.49,7.42,6.76,0.00,9.76,14.68,51.85,11.72,37.61,24.30,57.51,16.14,26.14
47.55,12.73,22.67,42.96,54.17,11.05,74.20,18.73,17.18,3.00,9.76,0.00,4.92,61.61,1.96,47.38,14.54,67.27,25.90,35.90
52.47,17.65,27.59,47.88,59.09,6.13,79.11,13.81,22.10,7.92,14.68,4.92,0.00,66.53,2.96,52.29,9.63,72.18,30.82,40.82
14.06,48.88,38.94,18.65,7.44,72.66,12.58,80.34,44.43,58.61,51.85,61.61,66.53,0.00,63.57,14.24,76.16,5.65,35.71,25.71
49.51,14.69,24.63,44.92,56.13,9.09,76.15,16.77,19.14,4.96,11.72,1.96,2.96,63.57,0.00,49.33,12.58,69.23,27.86,37.86
0.18,34.64,24.70,4.41,6.80,58.42,26.82,66.10,30.19,44.37,37.61,47.38,52.29,14.24,49.33,0.00,61.92,19.89,21.48,11.47
62.10,27.27,37.21,57.51,68.71,3.49,88.74,4.19,31.73,17.54,24.30,14.54,9.63,76.16,12.58,61.92,0.00,81.81,40.44,50.44
19.72,54.54,44.60,24.30,13.10,78.32,6.93,86.00,50.08,64.27,57.51,67.27,72.18,5.65,69.23,19.89,81.81,0.00,41.37,31.37
21.65,13.17,3.23,17.06,28.27,36.95,48.30,44.63,8.72,22.90,16.14,25.90,30.82,35.71,27.86,21.48,40.44,41.37,0.00,10.00
11.65,23.17,13.23,7.06,18.27,46.95,38.29,54.63,18.72,32.90,26.14,35.90,40.82,25.71,37.86,11.47,50.44,31.37,10.00,0.00
