0.00,42.63,26.84,34.15,38.66,37.12,26.85,0.45,45.62,10.70,5.81,66.71,30.94,74.58,54.58,21.58,46.71,71.72,17.89,16.97,3.77,66.25,23.63,32.74,10.31,12.11,15.13,65.82,31.66,3.61
42.63,0.00,15.79,8.48,3.97,5.50,15.78,42.18,2.99,53.32,48.44,24.08,11.69,31.95,11.95,21.04,4.08,29.09,24.74,59.60,46.39,23.63,66.26,9.89,32.31,30.51,57.75,23.19,10.96,46.23
26.84,15.79,0.00,7.31,11.82,10.28,0.01,26.39,18.78,37.53,32.65,39.87,4.10,47.74,27.74,5.25,19.87,44.88,8.95,43.81,30.61,39.41,50.47,5.90,16.52,14.73,41.97,38.98,4.83,30.45
34.15,8.48,7.31,0.00,4.51,2.97,7.30,33.70,11.47,44.84,39.96,32.56,3.21,40.43,20.43,12.56,12.56,37.57,16.26,51.12,37.91,32.11,57.78,1.41,23.83,22.04,49.27,31.67,2.48,37.76
38.66,3.97,11.82,4.51,0.00,1.53,11.81,38.21,6.96,49.35,44.47,28.05,7.72,35.92,15.92,17.07,8.06,33.06,20.77,55.63,42.42,27.60,62.29,5.92,28.34,26.54,53.78,27.16,6.99,42.26
37.12,5.50,10.28,2.97,1.53,0.00,10.27,36.67,8.50,47.82,42.93,29.59,6.18,37.45,17.46,15.54,9.59,34.60,19.23,54.10,40.89,29.13,60.75,4.39,26.81,25.01,52.25,28.70,5.46,40.73
26.85,15.78,0.01,7.30,11.81,10.27,0.00,26.40,18.77,37.54,32.66,39.86,4.09,47.73,27.73,5.26,19.86,44.87,8.96,43.82,30.62,39.40,50.48,5.89,16.53,14.74,41.98,38.97,4.81,30.46
0.45,42.18,26.39,33.70,38.21,36.67,26.40,0.00,45.17,11.15,6.26,66.26,30.49,74.13,54.13,21.13,46.26,71.27,17.44,17.43,4.22,65.80,24.08,32.29,9.86,11.66,15.58,65.37,31.21,4.06
45.62,2.99,18.78,11.47,6.96,8.50,18.77,45.17,0.00,56.31,51.43,21.09,14.68,28.96,8.96,24.03,1.09,26.10,27.73,62.59,49.39,20.63,69.25,12.88,35.30,33.51,60.75,20.20,13.96,49.23
10.70,53.32,37.53,44.84,49.35,47.82,37.54,11.15,56.31,0.00,4.88,77.41,41.63,85.27,65.28,32.28,57.41,82.41,28.59,6.28,6.93,76.95,12.93,43.43,21.01,22.81,4.43,76.51,42.36,7.09
