0.00,0.33,0.16,0.20,0.15,0.44,0.00,0.14,0.21,0.52,0.04,0.51,0.64,0.36,0.39,0.11,0.15,0.26,0.09,0.20,0.07,0.40,0.58,0.18,0.08,0.11,0.27,0.06,0.41,0.28,0.13,0.32,0.12,0.68,0.00,0.72,0.18,0.00,0.28,0.17,0.34,0.19,0.45,0.21,0.62,0.21,0.59,0.09,0.47,0.27,0.35,0.61,0.03,0.06,0.16,0.13,0.15,0.62,0.17,0.28,0.60,0.19,0.10,0.42,0.17,0.65,0.71,0.14,0.22,0.20,0.57,0.00,0.70,0.21,0.00,0.01,0.31,0.06,0.29,0.64,0.13,0.27,0.61,0.20,0.78,0.22,0.04,0.45,0.13,0.05,0.01,0.43,0.03,0.40,0.48,0.18,0.69,0.75,0.55,0.76
0.33,0.00,0.17,0.13,0.48,0.11,0.33,0.19,0.12,0.19,0.37,0.18,0.31,0.03,0.06,0.22,0.48,0.07,0.42,0.13,0.40,0.07,0.25,0.15,0.25,0.22,0.06,0.27,0.08,0.05,0.46,0.01,0.21,0.35,0.33,0.39,0.51,0.33,0.05,0.50,0.01,0.14,0.12,0.54,0.29,0.12,0.26,0.42,0.14,0.06,0.02,0.28,0.30,0.39,0.49,0.20,0.18,0.29,0.50,0.05,0.27,0.14,0.23,0.09,0.50,0.32,0.38,0.19,0.11,0.53,0.24,0.33,0.37,0.12,0.33,0.34,0.02,0.39,0.04,0.31,0.46,0.06,0.28,0.53,0.45,0.55,0.29,0.12,0.20,0.28,0.34,0.10,0.30,0.07,0.15,0.15,0.36,0.42,0.22,0.43
0.16,0.17,0.00,0.04,0.31,0.29,0.16,0.02,0.06,0.36,0.20,0.35,0.48,0.21,0.24,0.05,0.31,0.10,0.24,0.05,0.23,0.24,0.42,0.02,0.08,0.04,0.11,0.10,0.25,0.12,0.29,0.16,0.04,0.52,0.16,0.56,0.33,0.16,0.12,0.33,0.18,0.03,0.30,0.37,0.46,0.06,0.43,0.25,0.31,0.11,0.19,0.45,0.13,0.22,0.32,0.03,0.01,0.46,0.32,0.12,0.44,0.03,0.06,0.26,0.33,0.49,0.55,0.02,0.06,0.35,0.41,0.16,0.54,0.05,0.16,0.17,0.15,0.22,0.13,0.48,0.29,0.11,0.45,0.36,0.62,0.38,0.12,0.29,0.03,0.11,0.16,0.27,0.13,0.24,0.32,0.02,0.53,0.59,0.39,0.60
0.20,0.13,0.04,0.00,0.35,0.25,0.20,0.06,0.02,0.32,0.23,0.32,0.45,0.17,0.20,0.08,0.35,0.06,0.28,0.01,0.27,0.21,0.39,0.02,0.12,0.08,0.07,0.14,0.21,0.09,0.33,0.12,0.07,0.48,0.19,0.53,0.37,0.19,0.08,0.37,0.14,0.01,0.26,0.41,0.43,0.02,0.40,0.29,0.27,0.08,0.16,0.41,0.17,0.26,0.36,0.07,0.05,0.42,0.36,0.08,0.40,0.01,0.09,0.22,0.36,0.46,0.52,0.06,0.03,0.39,0.37,0.20,0.51,0.02,0.19,0.21,0.11,0.26,0.09,0.44,0.33,0.08,0.42,0.40,0.59,0.41,0.15,0.25,0.07,0.15,0.20,0.23,0.17,0.20,0.28,0.02,0.49,0.56,0.36,0.57
0.15,0.48,0.31,0.35,0.00,0.60,0.15,0.29,0.37,0.67,0.11,0.66,0.79,0.51,0.55,0.26,0.00,0.41,0.06,0.35,0.08,0.55,0.73,0.33,0.23,0.27,0.42,0.21,0.56,0.43,0.02,0.47,0.27,0.83,0.15,0.87,0.03,0.15,0.43,0.02,0.49,0.34,0.60,0.06,0.77,0.36,0.74,0.06,0.62,0.42,0.50,0.76,0.18,0.09,0.01,0.28,0.30,0.77,0.01,0.43,0.75,0.34,0.25,0.57,0.02,0.80,0.86,0.29,0.37,0.04,0.72,0.15,0.85,0.36,0.15,0.14,0.46,0.09,0.44,0.79,0.02,0.42,0.76,0.05,0.93,0.07,0.19,0.60,0.28,0.20,0.14,0.58,0.18,0.55,0.63,0.33,0.84,0.90,0.70,0.91
0.44,0.11,0.29,0.25,0.60,0.00,0.45,0.31,0.23,0.08,0.48,0.07,0.20,0.08,0.05,0.33,0.60,0.18,0.53,0.24,0.52,0.04,0.14,0.27,0.37,0.33,0.18,0.39,0.04,0.16,0.58,0.13,0.32,0.23,0.44,0.28,0.62,0.44,0.17,0.62,0.11,0.26,0.01,0.66,0.18,0.23,0.15,0.54,0.02,0.17,0.09,0.16,0.42,0.51,0.60,0.32,0.29,0.17,0.61,0.17,0.15,0.25,0.34,0.02,0.61,0.21,0.27,0.31,0.22,0.64,0.12,0.45,0.26,0.23,0.44,0.46,0.14,0.51,0.16,0.20,0.58,0.17,0.17,0.64,0.34,0.66,0.40,0.00,0.32,0.40,0.45,0.01,0.42,0.04,0.03,0.27,0.24,0.31,0.11,0.32
0.00,0.33,0.16,0.20,0.15,0.45,0.00,0.14,0.22,0.52,0.04,0.51,0.64,0.37,0.40,0.11,0.15,0.26,0.08,0.21,0.07,0.40,0.58,0.18,0.08,0.12,0.27,0.06,0.41,0.28,0.13,0.32,0.12,0.68,0.00,0.72,0.17,0.00,0.28,0.17,0.34,0.19,0.46,0.21,0.62,0.22,0.59,0.09,0.47,0.27,0.36,0.61,0.03,0.06,0.16,0.13,0.15,0.62,0.16,0.28,0.60,0.19,0.10,0.42,0.16,0.65,0.71,0.14,0.23,0.19,0.57,0.00,0.70,0.21,0.00,0.01,0.31,0.06,0.29,0.64,0.13,0.27,0.61,0.20,0.78,0.22,0.04,0.45,0.13,0.05,0.00,0.43,0.03,0.40,0.48,0.18,0.69,0.75,0.56,0.76
0.14,0.19,0.02,0.06,0.29,0.31,0.14,0.00,0.08,0.38,0.17,0.38,0.51,0.23,0.26,0.02,0.29,0.12,0.22,0.07,0.21,0.27,0.45,0.04,0.06,0.02,0.13,0.08,0.27,0.15,0.27,0.18,0.02,0.54,0.13,0.59,0.31,0.13,0.14,0.31,0.20,0.05,0.32,0.35,0.49,0.08,0.46,0.23,0.33,0.14,0.22,0.47,0.11,0.20,0.30,0.01,0.01,0.48,0.30,0.14,0.46,0.05,0.03,0.28,0.30,0.52,0.58,0.00,0.09,0.33,0.43,0.14,0.57,0.08,0.13,0.15,0.17,0.20,0.15,0.50,0.27,0.13,0.48,0.34,0.65,0.35,0.09,0.31,0.01,0.09,0.14,0.29,0.11,0.26,0.34,0.04,0.55,0.61,0.42,0.63
0.21,0.12,0.06,0.02,0.37,0.23,0.22,0.08,0.00,0.31,0.25,0.30,0.43,0.15,0.18,0.10,0.37,0.05,0.30,0.01,0.29,0.19,0.37,0.04,0.14,0.10,0.05,0.16,0.19,0.07,0.35,0.10,0.09,0.46,0.21,0.51,0.39,0.21,0.06,0.39,0.12,0.03,0.24,0.43,0.41,0.00,0.38,0.31,0.25,0.06,0.14,0.39,0.19,0.28,0.37,0.09,0.06,0.40,0.38,0.06,0.38,0.02,0.11,0.21,0.38,0.44,0.50,0.08,0.01,0.41,0.35,0.22,0.49,0.00,0.21,0.23,0.09,0.28,0.07,0.43,0.35,0.06,0.40,0.41,0.57,0.43,0.17,0.23,0.09,0.17,0.22,0.22,0.19,0.19,0.26,0.04,0.47,0.54,0.34,0.55
0.52,0.19,0.36,0.32,0.67,0.08,0.52,0.38,0.31,0.00,0.56,0.01,0.12,0.16,0.13,0.41,0.67,0.26,0.61,0.32,0.59,0.12,0.06,0.34,0.44,0.41,0.25,0.46,0.11,0.24,0.65,0.20,0.40,0.16,0.52,0.20,0.70,0.52,0.24,0.69,0.18,0.33,0.07,0.73,0.10,0.31,0.07,0.61,0.05,0.25,0.17,0.09,0.49,0.58,0.68,0.39,0.37,0.10,0.69,0.24,0.08,0.33,0.42,0.10,0.69,0.13,0.19,0.38,0.30,0.71,0.05,0.52,0.18,0.31,0.52,0.53,0.21,0.58,0.23,0.12,0.65,0.25,0.09,0.72,0.26,0.74,0.48,0.07,0.39,0.47,0.53,0.09,0.49,0.12,0.04,0.34,0.17,0.23,0.03,0.24
0.04,0.37,0.20,0.23,0.11,0.48,0.04,0.17,0.25,0.56,0.00,0.55,0.68,0.40,0.43,0.15,0.12,0.30,0.05,0.24,0.04,0.44,0.62,0.22,0.12,0.15,0.31,0.10,0.45,0.32,0.10,0.36,0.16,0.72,0.04,0.76,0.14,0.04,0.32,0.13,0.37,0.23,0.49,0.18,0.66,0.25,0.63,0.05,0.51,0.31,0.39,0.65,0.06,0.02,0.12,0.16,0.19,0.65,0.13,0.32,0.64,0.23,0.14,0.46,0.13,0.69,0.75,0.18,0.26,0.16,0.61,0.04,0.74,0.25,0.04,0.03,0.35,0.02,0.32,0.68,0.09,0.31,0.65,0.16,0.82,0.18,0.08,0.48,0.17,0.09,0.03,0.47,0.06,0.44,0.52,0.22,0.72,0.79,0.59,0.80
0.51,0.18,0.35,0.32,0.66,0.07,0.51,0.38,0.30,0.01,0.55,0.00,0.13,0.15,0.12,0.40,0.67,0.25,0.60,0.31,0.59,0.11,0.07,0.34,0.43,0.40,0.25,0.46,0.11,0.23,0.65,0.20,0.39,0.16,0.51,0.21,0.69,0.51,0.24,0.68,0.18,0.33,0.06,0.73,0.11,0.30,0.08,0.60,0.04,0.24,0.16,0.09,0.49,0.57,0.67,0.39,0.36,0.10,0.68,0.23,0.08,0.32,0.41,0.09,0.68,0.14,0.20,0.38,0.29,0.71,0.05,0.51,0.19,0.30,0.51,0.53,0.21,0.58,0.23,0.13,0.65,0.24,0.10,0.71,0.27,0.73,0.47,0.07,0.39,0.47,0.52,0.08,0.49,0.11,0.03,0.33,0.17,0.24,0.04,0.25
0.64,0.31,0.48,0.45,0.79,0.20,0.64,0.51,0.43,0.12,0.68,0.13,0.00,0.28,0.25,0.53,0.80,0.38,0.73,0.44,0.72,0.24,0.06,0.46,0.56,0.53,0.37,0.58,0.23,0.36,0.78,0.33,0.52,0.04,0.64,0.08,0.82,0.64,0.36,0.81,0.31,0.45,0.19,0.86,0.02,0.43,0.05,0.73,0.17,0.37,0.29,0.03,0.62,0.70,0.80,0.52,0.49,0.03,0.81,0.36,0.05,0.45,0.54,0.22,0.81,0.01,0.07,0.51,0.42,0.84,0.07,0.64,0.06,0.43,0.64,0.65,0.33,0.70,0.36,0.00,0.78,0.37,0.03,0.84,0.14,0.86,0.60,0.20,0.51,0.60,0.65,0.21,0.62,0.24,0.16,0.46,0.04,0.11,0.09,0.12
