0.00,0.65,0.58,0.39,0.50,0.92,0.37,0.02,0.74,0.85,0.21,0.53,0.68,1.00,0.36,1.00,0.91,0.06,0.67,0.25
0.65,0.00,0.07,0.26,0.15,0.27,0.28,0.63,0.09,0.20,0.44,0.12,0.03,0.35,0.29,0.35,0.26,0.58,0.02,0.40
0.58,0.07,0.00,0.19,0.08,0.34,0.21,0.57,0.16,0.27,0.37,0.05,0.10,0.42,0.22,0.42,0.33,0.52,0.09,0.33
0.39,0.26,0.19,0.00,0.11,0.53,0.02,0.37,0.35,0.46,0.18,0.14,0.29,0.61,0.03,0.61,0.52,0.32,0.28,0.13
0.50,0.15,0.08,0.11,0.00,0.42,0.13,0.49,0.24,0.35,0.29,0.03,0.18,0.50,0.14,0.50,0.41,0.44,0.17,0.25
0.92,0.27,0.34,0.53,0.42,0.00,0.55,0.90,0.18,0.07,0.71,0.39,0.24,0.08,0.56,0.08,0.01,0.86,0.25,0.67
0.37,0.28,0.21,0.02,0.13,0.55,0.00,0.35,0.37,0.48,0.16,0.16,0.31,0.63,0.01,0.63,0.54,0.31,0.30,0.12
0.02,0.63,0.57,0.37,0.49,0.90,0.35,0.00,0.72,0.83,0.20,0.51,0.66,0.98,0.34,0.98,0.89,0.05,0.65,0.24
0.74,0.09,0.16,0.35,0.24,0.18,0.37,0.72,0.00,0.11,0.53,0.21,0.06,0.26,0.38,0.26,0.17,0.68,0.07,0.49
0.85,0.20,0.27,0.46,0.35,0.07,0.48,0.83,0.11,0.00,0.64,0.32,0.17,0.15,0.49,0.15,0.06,0.78,0.18,0.59
0.21,0.44,0.37,0.18,0.29,0.71,0.16,0.20,0.53,0.64,0.00,0.32,0.47,0.79,0.15,0.79,0.70,0.15,0.46,0.04
0.53,0.12,0.05,0.14,0.03,0.39,0.16,0.51,0.21,0.32,0.32,0.00,0.15,0.47,0.17,0.47,0.38,0.46,0.14,0.28
0.68,0.03,0.10,0.29,0.18,0.24,0.31,0.66,0.06,0.17,0.47,0.15,0.00,0.32,0.32,0.32,0.23,0.61,0.01,0.43
1.00,0.35,0.42,0.61,0.50,0.08,0.63,0.98,0.26,0.15,0.79,0.47,0.32,0.00,0.64,0.00,0.09,0.94,0.33,0.75
0.36,0.29,0.22,0.03,0.14,0.56,0.01,0.34,0.38,0.49,0.15,0.17,0.32,0.64,0.00,0.64,0.55,0.30,0.31,0.11
1.00,0.35,0.42,0.61,0.50,0.08,0.63,0.98,0.26,0.15,0.79,0.47,0.32,0.00,0.64,0.00,0.09,0.93,0.33,0.74
0.91,0.26,0.33,0.52,0.41,0.01,0.54,0.89,0.17,0.06,0.70,0.38,0.23,0.09,0.55,0.09,0.00,0.85,0.24,0.66
0.06,0.58,0.52,0.32,0.44,0.86,0.31,0.05,0.68,0.78,0.15,0.46,0.61,0.94,0.30,0.93,0.85,0.00,0.60,0.19
0.67,0.02,0.09,0.28,0.17,0.25,0.30,0.65,0.07,0.18,0.46,0.14,0.01,0.33,0.31,0.33,0.24,0.60,0.00,0.42
0.25,0.40,0.33,0.13,0.25,0.67,0.12,0.24,0.49,0.59,0.04,0.28,0.43,0.75,0.11,0.74,0.66,0.19,0.42,0.00
