0.00,0.50,0.05,0.16,0.04,0.24,0.01,0.29,0.08,0.49,0.34,0.09,0.54,0.26,0.26,0.25,0.00,0.62,0.14,0.52,0.08,0.56,0.21,0.38,0.61,0.51,0.49,0.66,0.30,0.44,0.17,0.30,0.11,0.29,0.30,0.54,0.08,0.01,0.02,0.33
0.50,0.00,0.55,0.66,0.46,0.74,0.49,0.21,0.42,0.01,0.84,0.59,0.04,0.24,0.76,0.75,0.50,0.12,0.35,0.02,0.42,0.06,0.28,0.12,0.11,0.01,0.00,0.16,0.20,0.06,0.67,0.20,0.39,0.79,0.79,0.04,0.57,0.48,0.52,0.83
0.05,0.55,0.00,0.11,0.09,0.19,0.06,0.34,0.13,0.55,0.28,0.04,0.60,0.31,0.20,0.20,0.05,0.67,0.20,0.57,0.13,0.61,0.27,0.43,0.66,0.56,0.55,0.72,0.35,0.49,0.12,0.35,0.17,0.23,0.24,0.59,0.02,0.07,0.04,0.27
0.16,0.66,0.11,0.00,0.20,0.08,0.17,0.45,0.24,0.66,0.17,0.07,0.71,0.42,0.09,0.09,0.16,0.78,0.31,0.68,0.24,0.72,0.38,0.54,0.77,0.67,0.66,0.83,0.46,0.60,0.01,0.46,0.28,0.12,0.13,0.70,0.09,0.18,0.15,0.16
0.04,0.46,0.09,0.20,0.00,0.28,0.03,0.25,0.04,0.45,0.38,0.13,0.50,0.22,0.30,0.29,0.04,0.58,0.10,0.48,0.04,0.52,0.17,0.34,0.57,0.47,0.45,0.62,0.26,0.40,0.21,0.26,0.07,0.33,0.34,0.50,0.12,0.03,0.06,0.37
0.24,0.74,0.19,0.08,0.28,0.00,0.25,0.53,0.32,0.73,0.09,0.15,0.78,0.50,0.01,0.01,0.24,0.86,0.39,0.76,0.32,0.80,0.46,0.62,0.85,0.75,0.74,0.91,0.54,0.68,0.07,0.54,0.36,0.04,0.05,0.78,0.17,0.26,0.23,0.08
0.01,0.49,0.06,0.17,0.03,0.25,0.00,0.28,0.07,0.48,0.35,0.10,0.53,0.25,0.27,0.26,0.01,0.61,0.14,0.51,0.07,0.55,0.20,0.37,0.60,0.50,0.48,0.65,0.29,0.43,0.18,0.29,0.10,0.30,0.31,0.53,0.09,0.00,0.03,0.34
0.29,0.21,0.34,0.45,0.25,0.53,0.28,0.00,0.21,0.20,0.63,0.38,0.25,0.03,0.55,0.54,0.29,0.33,0.14,0.23,0.21,0.27,0.08,0.09,0.32,0.22,0.21,0.37,0.01,0.15,0.46,0.01,0.18,0.58,0.59,0.25,0.37,0.27,0.31,0.62
0.08,0.42,0.13,0.24,0.04,0.32,0.07,0.21,0.00,0.41,0.41,0.17,0.46,0.18,0.33,0.33,0.08,0.54,0.07,0.44,0.00,0.48,0.14,0.30,0.53,0.43,0.42,0.59,0.22,0.36,0.25,0.22,0.04,0.36,0.37,0.46,0.15,0.06,0.09,0.40
0.49,0.01,0.55,0.66,0.45,0.73,0.48,0.20,0.41,0.00,0.83,0.58,0.05,0.23,0.75,0.74,0.49,0.13,0.35,0.03,0.41,0.07,0.28,0.11,0.12,0.02,0.00,0.17,0.19,0.05,0.66,0.20,0.38,0.78,0.79,0.04,0.57,0.48,0.51,0.82
0.34,0.84,0.28,0.17,0.38,0.09,0.35,0.63,0.41,0.83,0.00,0.25,0.88,0.60,0.08,0.08,0.34,0.96,0.48,0.86,0.42,0.90,0.55,0.72,0.95,0.84,0.83,1.00,0.64,0.77,0.17,0.63,0.45,0.05,0.04,0.87,0.26,0.35,0.32,0.01
0.09,0.59,0.04,0.07,0.13,0.15,0.10,0.38,0.17,0.58,0.25,0.00,0.63,0.35,0.17,0.16,0.09,0.71,0.23,0.61,0.17,0.65,0.30,0.47,0.70,0.60,0.58,0.75,0.39,0.53,0.08,0.39,0.20,0.20,0.21,0.63,0.01,0.10,0.07,0.24
0.54,0.04,0.60,0.71,0.50,0.78,0.53,0.25,0.46,0.05,0.88,0.63,0.00,0.28,0.80,0.79,0.54,0.08,0.40,0.02,0.46,0.02,0.33,0.16,0.07,0.03,0.05,0.12,0.24,0.11,0.71,0.25,0.43,0.83,0.84,0.01,0.62,0.53,0.56,0.87
0.26,0.24,0.31,0.42,0.22,0.50,0.25,0.03,0.18,0.23,0.60,0.35,0.28,0.00,0.52,0.51,0.26,0.36,0.11,0.26,0.18,0.30,0.04,0.12,0.35,0.25,0.24,0.40,0.04,0.18,0.43,0.04,0.15,0.55,0.56,0.28,0.33,0.24,0.28,0.59
0.26,0.76,0.20,0.09,0.30,0.01,0.27,0.55,0.33,0.75,0.08,0.17,0.80,0.52,0.00,0.00,0.26,0.88,0.40,0.78,0.33,0.82,0.47,0.64,0.87,0.76,0.75,0.92,0.55,0.69,0.09,0.55,0.37,0.03,0.04,0.79,0.18,0.27,0.24,0.07
0.25,0.75,0.20,0.09,0.29,0.01,0.26,0.54,0.33,0.74,0.08,0.16,0.79,0.51,0.00,0.00,0.25,0.87,0.40,0.77,0.33,0.81,0.47,0.63,0.86,0.76,0.75,0.92,0.55,0.69,0.08,0.55,0.37,0.03,0.04,0.79,0.18,0.27,0.24,0.07
0.00,0.50,0.05,0.16,0.04,0.24,0.01,0.29,0.08,0.49,0.34,0.09,0.54,0.26,0.26,0.25,0.00,0.62,0.14,0.52,0.08,0.56,0.21,0.38,0.61,0.51,0.49,0.66,0.30,0.44,0.17,0.30,0.11,0.29,0.30,0.54,0.08,0.01,0.02,0.33
0.62,0.12,0.67,0.78,0.58,0.86,0.61,0.33,0.54,0.13,0.96,0.71,0.08,0.36,0.88,0.87,0.62,0.00,0.48,0.10,0.54,0.06,0.41,0.24,0.01,0.11,0.13,0.04,0.32,0.18,0.79,0.32,0.51,0.91,0.92,0.08,0.70,0.61,0.64,0.95
0.14,0.35,0.20,0.31,0.10,0.39,0.14,0.14,0.07,0.35,0.48,0.23,0.40,0.11,0.40,0.40,0.14,0.48,0.00,0.37,0.07,0.42,0.07,0.23,0.46,0.36,0.35,0.52,0.15,0.29,0.31,0.15,0.03,0.43,0.44,0.39,0.22,0.13,0.16,0.47
0.52,0.02,0.57,0.68,0.48,0.76,0.51,0.23,0.44,0.03,0.86,0.61,0.02,0.26,0.78,0.77,0.52,0.10,0.37,0.00,0.44,0.04,0.30,0.14,0.09,0.01,0.02,0.14,0.22,0.08,0.69,0.22,0.41,0.81,0.81,0.02,0.59,0.50,0.54,0.85
0.08,0.42,0.13,0.24,0.04,0.32,0.07,0.21,0.00,0.41,0.42,0.17,0.46,0.18,0.33,0.33,0.08,0.54,0.07,0.44,0.00,0.48,0.14,0.30,0.53,0.43,0.42,0.58,0.22,0.36,0.25,0.22,0.04,0.37,0.37,0.46,0.15,0.06,0.10,0.40
0.56,0.06,0.61,0.72,0.52,0.80,0.55,0.27,0.48,0.07,0.90,0.65,0.02,0.30,0.82,0.81,0.56,0.06,0.42,0.04,0.48,0.00,0.35,0.18,0.05,0.05,0.07,0.10,0.26,0.12,0.73,0.26,0.45,0.85,0.86,0.02,0.64,0.55,0.58,0.89
0.21,0.28,0.27,0.38,0.17,0.46,0.20,0.08,0.14,0.28,0.55,0.30,0.33,0.04,0.47,0.47,0.21,0.41,0.07,0.30,0.14,0.35,0.00,0.16,0.39,0.29,0.28,0.45,0.08,0.22,0.38,0.08,0.10,0.50,0.51,0.32,0.29,0.20,0.23,0.54
0.38,0.12,0.43,0.54,0.34,0.62,0.37,0.09,0.30,0.11,0.72,0.47,0.16,0.12,0.64,0.63,0.38,0.24,0.23,0.14,0.30,0.18,0.16,0.00,0.23,0.13,0.12,0.28,0.08,0.06,0.55,0.08,0.27,0.67,0.67,0.16,0.45,0.36,0.40,0.71
0.61,0.11,0.66,0.77,0.57,0.85,0.60,0.32,0.53,0.12,0.95,0.70,0.07,0.35,0.87,0.86,0.61,0.01,0.46,0.09,0.53,0.05,0.39,0.23,0.00,0.10,0.11,0.05,0.31,0.17,0.78,0.31,0.50,0.90,0.91,0.07,0.68,0.59,0.63,0.94
