0.00,0.10,0.14,0.03,0.76,0.58,0.68,0.03,0.32,0.28,0.56,0.32,0.95,0.62,0.08,0.64,0.36,0.93,0.80,0.20,0.71,0.88,0.63,0.06,0.07,0.46,0.83,0.18,0.46,0.67,0.94,0.65,0.25,0.45,0.27,0.82,0.91,0.42,0.67,0.22,0.97,0.13,0.20,0.85,0.41,0.52,0.27,0.11,0.54,0.01
0.10,0.00,0.04,0.13,0.66,0.48,0.58,0.13,0.22,0.18,0.46,0.22,0.85,0.52,0.02,0.54,0.26,0.83,0.70,0.10,0.61,0.78,0.53,0.04,0.03,0.36,0.73,0.08,0.36,0.57,0.84,0.55,0.15,0.36,0.17,0.72,0.81,0.32,0.57,0.12,0.87,0.03,0.10,0.75,0.31,0.42,0.17,0.01,0.44,0.11
0.14,0.04,0.00,0.17,0.61,0.44,0.53,0.17,0.17,0.13,0.42,0.18,0.81,0.48,0.06,0.50,0.22,0.79,0.65,0.06,0.57,0.73,0.49,0.08,0.08,0.32,0.68,0.04,0.32,0.53,0.80,0.51,0.10,0.31,0.13,0.67,0.76,0.27,0.52,0.08,0.83,0.02,0.06,0.71,0.27,0.38,0.12,0.03,0.40,0.15
0.03,0.13,0.17,0.00,0.78,0.61,0.70,0.00,0.34,0.31,0.59,0.35,0.98,0.65,0.11,0.67,0.39,0.96,0.82,0.23,0.74,0.90,0.66,0.09,0.10,0.49,0.85,0.21,0.49,0.70,0.97,0.68,0.27,0.48,0.30,0.84,0.93,0.44,0.69,0.25,1.00,0.15,0.23,0.88,0.44,0.55,0.30,0.14,0.57,0.02
0.76,0.66,0.61,0.78,0.00,0.17,0.08,0.79,0.44,0.48,0.20,0.44,0.19,0.13,0.68,0.12,0.40,0.18,0.04,0.55,0.05,0.12,0.13,0.70,0.69,0.29,0.07,0.57,0.29,0.08,0.18,0.10,0.51,0.30,0.48,0.06,0.15,0.34,0.09,0.54,0.21,0.63,0.55,0.10,0.34,0.24,0.49,0.65,0.22,0.76
0.58,0.48,0.44,0.61,0.17,0.00,0.10,0.61,0.26,0.30,0.02,0.26,0.37,0.04,0.50,0.06,0.22,0.35,0.21,0.38,0.13,0.29,0.05,0.52,0.51,0.12,0.24,0.40,0.12,0.09,0.36,0.07,0.34,0.13,0.31,0.24,0.32,0.16,0.08,0.36,0.39,0.46,0.38,0.27,0.17,0.06,0.31,0.47,0.04,0.59
0.68,0.58,0.53,0.70,0.08,0.10,0.00,0.71,0.36,0.40,0.12,0.36,0.27,0.06,0.60,0.04,0.32,0.25,0.12,0.47,0.03,0.20,0.05,0.62,0.61,0.22,0.15,0.49,0.21,0.00,0.26,0.02,0.43,0.22,0.41,0.14,0.23,0.26,0.01,0.46,0.29,0.55,0.47,0.17,0.26,0.16,0.41,0.57,0.14,0.69
0.03,0.13,0.17,0.00,0.79,0.61,0.71,0.00,0.35,0.31,0.59,0.35,0.98,0.65,0.11,0.67,0.39,0.96,0.82,0.23,0.74,0.91,0.66,0.09,0.10,0.49,0.86,0.21,0.49,0.70,0.97,0.68,0.27,0.48,0.30,0.85,0.93,0.45,0.69,0.25,1.00,0.16,0.23,0.88,0.44,0.55,0.30,0.14,0.57,0.02
0.32,0.22,0.17,0.34,0.44,0.26,0.36,0.35,0.00,0.04,0.24,0.00,0.63,0.30,0.24,0.32,0.04,0.62,0.48,0.11,0.39,0.56,0.31,0.26,0.25,0.15,0.51,0.13,0.15,0.36,0.62,0.34,0.07,0.14,0.04,0.50,0.59,0.10,0.35,0.10,0.65,0.19,0.11,0.54,0.10,0.20,0.05,0.21,0.22,0.33
0.28,0.18,0.13,0.31,0.48,0.30,0.40,0.31,0.04,0.00,0.28,0.04,0.67,0.34,0.20,0.36,0.08,0.65,0.52,0.08,0.43,0.60,0.35,0.22,0.21,0.18,0.55,0.09,0.19,0.40,0.66,0.38,0.03,0.18,0.01,0.54,0.63,0.14,0.39,0.06,0.69,0.15,0.07,0.57,0.14,0.24,0.01,0.17,0.26,0.29
