0.00,0.61,0.78,0.89,0.23,0.96,0.98,0.53,0.66,0.27,0.45,0.76,0.36,0.01,1.00,0.56,0.49,0.77,0.18,0.26
0.61,0.00,0.17,0.28,0.38,0.35,0.37,0.08,0.05,0.34,0.16,0.15,0.25,0.60,0.39,0.05,0.12,0.16,0.43,0.35
0.78,0.17,0.00,0.11,0.55,0.18,0.21,0.25,0.12,0.51,0.33,0.02,0.42,0.77,0.22,0.22,0.29,0.01,0.60,0.52
0.89,0.28,0.11,0.00,0.66,0.07,0.10,0.36,0.23,0.62,0.44,0.13,0.53,0.88,0.11,0.33,0.40,0.12,0.71,0.63
0.23,0.38,0.55,0.66,0.00,0.73,0.76,0.30,0.44,0.04,0.22,0.54,0.13,0.21,0.77,0.33,0.27,0.55,0.05,0.03
0.96,0.35,0.18,0.07,0.73,0.00,0.03,0.43,0.29,0.69,0.51,0.19,0.59,0.94,0.04,0.40,0.46,0.18,0.78,0.70
0.98,0.37,0.21,0.10,0.76,0.03,0.00,0.45,0.32,0.72,0.54,0.22,0.62,0.97,0.02,0.43,0.49,0.21,0.81,0.73
0.53,0.08,0.25,0.36,0.30,0.43,0.45,0.00,0.13,0.26,0.08,0.23,0.17,0.52,0.47,0.03,0.04,0.24,0.35,0.27
0.66,0.05,0.12,0.23,0.44,0.29,0.32,0.13,0.00,0.39,0.21,0.10,0.30,0.65,0.34,0.11,0.17,0.11,0.49,0.41
0.27,0.34,0.51,0.62,0.04,0.69,0.72,0.26,0.39,0.00,0.18,0.49,0.09,0.25,0.73,0.29,0.22,0.51,0.09,0.01
0.45,0.16,0.33,0.44,0.22,0.51,0.54,0.08,0.21,0.18,0.00,0.32,0.09,0.43,0.55,0.11,0.04,0.33,0.27,0.19
0.76,0.15,0.02,0.13,0.54,0.19,0.22,0.23,0.10,0.49,0.32,0.00,0.40,0.75,0.24,0.21,0.27,0.01,0.59,0.51
0.36,0.25,0.42,0.53,0.13,0.59,0.62,0.17,0.30,0.09,0.09,0.40,0.00,0.35,0.64,0.20,0.13,0.41,0.19,0.11
0.01,0.60,0.77,0.88,0.21,0.94,0.97,0.52,0.65,0.25,0.43,0.75,0.35,0.00,0.99,0.54,0.48,0.76,0.16,0.24
1.00,0.39,0.22,0.11,0.77,0.04,0.02,0.47,0.34,0.73,0.55,0.24,0.64,0.99,0.00,0.44,0.51,0.23,0.82,0.74
0.56,0.05,0.22,0.33,0.33,0.40,0.43,0.03,0.11,0.29,0.11,0.21,0.20,0.54,0.44,0.00,0.06,0.22,0.38,0.30
0.49,0.12,0.29,0.40,0.27,0.46,0.49,0.04,0.17,0.22,0.04,0.27,0.13,0.48,0.51,0.06,0.00,0.28,0.32,0.24
0.77,0.16,0.01,0.12,0.55,0.18,0.21,0.24,0.11,0.51,0.33,0.01,0.41,0.76,0.23,0.22,0.28,0.00,0.60,0.52
0.18,0.43,0.60,0.71,0.05,0.78,0.81,0.35,0.49,0.09,0.27,0.59,0.19,0.16,0.82,0.38,0.32,0.60,0.00,0.08
0.26,0.35,0.52,0.63,0.03,0.70,0.73,0.27,0.41,0.01,0.19,0.51,0.11,0.24,0.74,0.30,0.24,0.52,0.08,0.00
