0.00,17.60,48.59,10.42,23.07,47.52,37.81,11.19,86.81,24.29,61.01,43.17,61.86,92.45,70.30,18.83,39.99,50.97,68.71,28.97
17.60,0.00,32.44,7.32,40.67,33.49,52.67,27.07,87.19,18.39,62.16,47.37,64.08,94.06,85.12,36.42,44.96,68.47,81.55,44.89
48.59,32.44,0.00,38.51,70.77,9.51,85.10,59.12,80.88,30.14,61.10,55.26,64.54,89.30,105.83,66.91,54.79,97.05,98.52,70.58
10.42,7.32,38.51,0.00,33.44,38.27,46.88,20.61,85.54,18.13,60.02,43.84,61.53,91.94,78.33,29.24,41.10,61.17,75.33,37.75
23.07,40.67,70.77,33.44,0.00,68.38,24.80,16.44,91.38,43.01,66.70,47.80,66.11,95.16,53.33,4.45,44.35,28.16,55.78,15.17
47.52,33.49,9.51,38.27,68.38,0.00,85.08,58.56,71.38,25.75,51.81,47.20,55.34,79.79,99.32,64.87,47.09,93.38,91.22,66.25
37.81,52.67,85.10,46.88,24.80,85.08,0.00,26.62,116.12,61.87,91.24,72.28,90.80,119.96,70.87,25.07,68.81,36.66,76.65,39.37
11.19,27.07,59.12,20.61,16.44,58.56,26.62,0.00,95.11,35.40,69.42,50.86,69.80,100.17,68.70,12.09,47.48,44.23,69.41,27.80
86.81,87.19,80.88,85.54,91.38,71.38,116.12,95.11,0.00,68.82,25.80,44.32,25.42,8.87,77.77,91.28,47.76,98.84,63.67,77.89
24.29,18.39,30.14,18.13,43.01,25.75,61.87,35.40,68.82,0.00,43.95,30.62,46.08,75.77,76.23,39.78,28.83,67.65,70.05,40.66
61.01,62.16,61.10,60.02,66.70,51.81,91.24,69.42,25.80,43.95,0.00,18.96,4.07,31.94,64.31,66.21,22.43,77.82,51.68,54.18
43.17,47.37,55.26,43.84,47.80,47.20,72.28,50.86,44.32,30.62,18.96,0.00,18.94,49.39,54.63,47.26,3.47,61.06,44.68,35.84
61.86,64.08,64.54,61.53,66.11,55.34,90.80,69.80,25.42,46.08,4.07,18.94,0.00,30.61,60.90,65.89,22.36,75.82,48.04,53.05
92.45,94.06,89.30,91.94,95.16,79.79,119.96,100.17,8.87,75.77,31.94,49.39,30.61,0.00,76.29,95.43,52.71,100.20,62.08,81.07
70.30,85.12,105.83,78.33,53.33,99.32,70.87,68.70,77.77,76.23,64.31,54.63,60.90,76.29,0.00,57.05,53.45,36.03,14.20,41.47
18.83,36.42,66.91,29.24,4.45,64.87,25.07,12.09,91.28,39.78,66.21,47.26,65.89,95.43,57.05,0.00,43.78,32.60,58.78,17.35
39.99,44.96,54.79,41.10,44.35,47.09,68.81,47.48,47.76,28.83,22.43,3.47,22.36,52.71,53.45,43.78,0.00,58.16,44.22,32.57
50.97,68.47,97.05,61.17,28.16,93.38,36.66,44.23,98.84,67.65,77.82,61.06,75.82,100.20,36.03,32.60,58.16,0.00,45.16,27.56
68.71,81.55,98.52,75.33,55.78,91.22,76.65,69.41,63.67,70.05,51.68,44.68,48.04,62.08,14.20,58.78,44.22,45.16,0.00,41.67
28.97,44.89,70.58,37.75,15.17,66.25,39.37,27.80,77.89,40.66,54.18,35.84,53.05,81.07,41.47,17.35,32.57,27.56,41.67,0.00
