0.00,0.29,0.64,0.12,0.78,0.81,0.32,0.19,0.82,0.48,0.07,0.46,0.78,0.40,0.69,0.39,0.38,0.48,0.57,0.58,0.43,0.49,0.59,0.22,0.39,0.37,0.35,0.64,0.52,0.15
0.29,0.00,0.81,0.27,0.66,0.63,0.55,0.10,0.70,0.43,0.29,0.18,0.64,0.43,0.81,0.21,0.61,0.35,0.80,0.37,0.67,0.71,0.66,0.48,0.43,0.30,0.42,0.64,0.30,0.39
0.64,0.81,0.00,0.76,0.74,0.88,0.34,0.75,0.75,0.52,0.58,0.89,0.77,0.42,0.13,0.71,0.29,0.66,0.19,0.82,0.30,0.20,0.26,0.44,0.41,0.58,0.40,0.43,0.80,0.49
0.12,0.27,0.76,0.00,0.86,0.87,0.43,0.18,0.90,0.57,0.19,0.46,0.85,0.50,0.81,0.43,0.50,0.55,0.68,0.62,0.54,0.60,0.71,0.33,0.50,0.45,0.46,0.75,0.56,0.27
0.78,0.66,0.74,0.86,0.00,0.17,0.78,0.71,0.04,0.32,0.73,0.56,0.05,0.44,0.64,0.45,0.79,0.32,0.87,0.33,0.86,0.81,0.48,0.79,0.45,0.42,0.49,0.31,0.39,0.74
0.81,0.63,0.88,0.87,0.17,0.00,0.87,0.70,0.19,0.40,0.77,0.49,0.12,0.53,0.79,0.43,0.89,0.33,1.00,0.26,0.96,0.93,0.62,0.86,0.54,0.45,0.58,0.46,0.33,0.80
0.32,0.55,0.34,0.43,0.78,0.87,0.00,0.47,0.81,0.47,0.27,0.68,0.79,0.34,0.43,0.54,0.07,0.56,0.25,0.71,0.12,0.17,0.40,0.10,0.33,0.44,0.29,0.53,0.67,0.17
0.19,0.10,0.75,0.18,0.71,0.70,0.47,0.00,0.74,0.44,0.20,0.28,0.69,0.41,0.77,0.26,0.53,0.39,0.72,0.45,0.59,0.63,0.64,0.38,0.41,0.31,0.39,0.64,0.38,0.30
0.82,0.70,0.75,0.90,0.04,0.19,0.81,0.74,0.00,0.35,0.77,0.60,0.08,0.47,0.64,0.49,0.81,0.36,0.89,0.37,0.88,0.83,0.49,0.82,0.48,0.45,0.52,0.32,0.43,0.77
0.48,0.43,0.52,0.57,0.32,0.40,0.47,0.44,0.35,0.00,0.42,0.42,0.33,0.13,0.47,0.24,0.49,0.15,0.61,0.30,0.56,0.53,0.29,0.47,0.14,0.13,0.18,0.21,0.29,0.42
0.07,0.29,0.58,0.19,0.73,0.77,0.27,0.20,0.77,0.42,0.00,0.45,0.73,0.33,0.62,0.35,0.34,0.44,0.53,0.55,0.39,0.44,0.52,0.18,0.33,0.32,0.29,0.58,0.49,0.10
0.46,0.18,0.89,0.46,0.56,0.49,0.68,0.28,0.60,0.42,0.45,0.00,0.53,0.47,0.86,0.19,0.74,0.29,0.91,0.23,0.80,0.82,0.70,0.62,0.48,0.31,0.48,0.63,0.17,0.54
0.78,0.64,0.77,0.85,0.05,0.12,0.79,0.69,0.08,0.33,0.73,0.53,0.00,0.45,0.68,0.43,0.81,0.30,0.90,0.30,0.88,0.84,0.51,0.80,0.47,0.41,0.50,0.35,0.36,0.74
0.40,0.43,0.42,0.50,0.44,0.53,0.34,0.41,0.47,0.13,0.33,0.47,0.45,0.00,0.40,0.28,0.37,0.24,0.49,0.40,0.44,0.41,0.24,0.36,0.02,0.16,0.05,0.24,0.38,0.31
0.69,0.81,0.13,0.81,0.64,0.79,0.43,0.77,0.64,0.47,0.62,0.86,0.68,0.40,0.00,0.68,0.38,0.61,0.32,0.76,0.41,0.31,0.18,0.52,0.39,0.55,0.39,0.33,0.76,0.54
0.39,0.21,0.71,0.43,0.45,0.43,0.54,0.26,0.49,0.24,0.35,0.19,0.43,0.28,0.68,0.00,0.58,0.13,0.74,0.20,0.65,0.66,0.51,0.49,0.30,0.13,0.30,0.45,0.14,0.41
0.38,0.61,0.29,0.50,0.79,0.89,0.07,0.53,0.81,0.49,0.34,0.74,0.81,0.37,0.38,0.58,0.00,0.60,0.19,0.75,0.07,0.11,0.38,0.17,0.35,0.48,0.32,0.52,0.71,0.23
0.48,0.35,0.66,0.55,0.32,0.33,0.56,0.39,0.36,0.15,0.44,0.29,0.30,0.24,0.61,0.13,0.60,0.00,0.73,0.16,0.67,0.65,0.44,0.54,0.26,0.12,0.28,0.34,0.15,0.47
0.57,0.80,0.19,0.68,0.87,1.00,0.25,0.72,0.89,0.61,0.53,0.91,0.90,0.49,0.32,0.74,0.19,0.73,0.00,0.89,0.15,0.09,0.41,0.35,0.47,0.63,0.45,0.58,0.86,0.42
0.58,0.37,0.82,0.62,0.33,0.26,0.71,0.45,0.37,0.30,0.55,0.23,0.30,0.40,0.76,0.20,0.75,0.16,0.89,0.00,0.82,0.81,0.59,0.68,0.42,0.27,0.44,0.47,0.07,0.60
0.43,0.67,0.30,0.54,0.86,0.96,0.12,0.59,0.88,0.56,0.39,0.80,0.88,0.44,0.41,0.65,0.07,0.67,0.15,0.82,0.00,0.10,0.43,0.21,0.42,0.55,0.39,0.58,0.78,0.29
0.49,0.71,0.20,0.60,0.81,0.93,0.17,0.63,0.83,0.53,0.44,0.82,0.84,0.41,0.31,0.66,0.11,0.65,0.09,0.81,0.10,0.00,0.36,0.28,0.39,0.55,0.37,0.52,0.78,0.34
0.59,0.66,0.26,0.71,0.48,0.62,0.40,0.64,0.49,0.29,0.52,0.70,0.51,0.24,0.18,0.51,0.38,0.44,0.41,0.59,0.43,0.36,0.00,0.47,0.23,0.39,0.25,0.17,0.58,0.46
0.22,0.48,0.44,0.33,0.79,0.86,0.10,0.38,0.82,0.47,0.18,0.62,0.80,0.36,0.52,0.49,0.17,0.54,0.35,0.68,0.21,0.28,0.47,0.00,0.34,0.42,0.30,0.57,0.63,0.09
0.39,0.43,0.41,0.50,0.45,0.54,0.33,0.41,0.48,0.14,0.33,0.48,0.47,0.02,0.39,0.30,0.35,0.26,0.47,0.42,0.42,0.39,0.23,0.34,0.00,0.17,0.04,0.25,0.40,0.30
0.37,0.30,0.58,0.45,0.42,0.45,0.44,0.31,0.45,0.13,0.32,0.31,0.41,0.16,0.55,0.13,0.48,0.12,0.63,0.27,0.55,0.55,0.39,0.42,0.17,0.00,0.18,0.34,0.23,0.35
0.35,0.42,0.40,0.46,0.49,0.58,0.29,0.39,0.52,0.18,0.29,0.48,0.50,0.05,0.39,0.30,0.32,0.28,0.45,0.44,0.39,0.37,0.25,0.30,0.04,0.18,0.00,0.29,0.41,0.26
0.64,0.64,0.43,0.75,0.31,0.46,0.53,0.64,0.32,0.21,0.58,0.63,0.35,0.24,0.33,0.45,0.52,0.34,0.58,0.47,0.58,0.52,0.17,0.57,0.25,0.34,0.29,0.00,0.48,0.54
0.52,0.30,0.80,0.56,0.39,0.33,0.67,0.38,0.43,0.29,0.49,0.17,0.36,0.38,0.76,0.14,0.71,0.15,0.86,0.07,0.78,0.78,0.58,0.63,0.40,0.23,0.41,0.48,0.00,0.55
0.15,0.39,0.49,0.27,0.74,0.80,0.17,0.30,0.77,0.42,0.10,0.54,0.74,0.31,0.54,0.41,0.23,0.47,0.42,0.60,0.29,0.34,0.46,0.09,0.30,0.35,0.26,0.54,0.55,0.00
