0.00,44.30,23.19,18.25,31.34,27.66,6.80,43.70,38.33,48.21,30.38,15.20,54.81,62.51,18.20,38.57,69.64,57.85,51.10,77.08,38.01,45.52,26.60,42.31,15.59,31.74,21.28,36.44,50.96,25.84,50.94,32.84,36.46,40.09,18.33,27.10,37.58,25.53,77.27,21.40,43.12,77.89,48.11,11.60,17.24,24.17,46.69,72.10,70.97,41.35,26.46,30.38,10.87,39.71,51.57,31.90,17.18,49.02,53.34,39.95,58.34,25.47,45.78,20.26,77.38,28.94,48.25,42.25,20.05,47.97,50.64,44.32,53.58,64.11,43.78,36.66,21.88,44.04,42.98,25.60,66.51,35.71,35.73,59.36,48.75,48.13,39.90,70.87,24.67,55.93,11.26,40.87,36.73,27.83,63.77,23.12,85.99,43.20,49.00,22.23
44.30,0.00,21.72,27.19,63.99,22.56,45.01,80.85,71.93,60.21,65.12,48.13,22.27,18.83,62.10,31.46,28.12,48.38,55.31,65.25,8.71,3.83,70.84,3.33,36.10,12.96,59.09,55.99,14.32,30.02,20.64,54.18,51.23,49.60,48.59,18.63,33.85,53.91,65.75,56.50,2.84,68.50,88.06,33.43,27.69,44.11,59.29,30.35,27.09,16.12,70.70,23.05,34.29,80.12,43.80,53.86,51.05,38.08,11.57,78.69,31.43,59.43,40.06,60.27,33.24,39.76,68.20,54.10,62.79,62.31,36.32,63.49,16.46,25.70,41.75,58.36,29.25,68.70,64.62,28.91,64.82,33.21,8.59,43.04,10.04,15.71,69.65,35.09,61.06,66.58,40.85,14.20,55.23,38.71,22.47,26.54,42.07,53.62,17.92,64.85
23.19,21.72,0.00,5.48,48.22,15.58,23.29,63.71,56.13,46.57,48.53,26.84,37.28,40.46,41.35,23.58,48.86,51.94,44.84,71.25,17.37,23.65,49.40,20.34,20.04,10.82,37.65,38.95,31.37,20.91,33.90,36.33,42.26,35.92,27.76,9.94,24.33,33.97,71.60,35.36,21.09,73.37,69.68,13.86,9.49,31.34,52.29,48.96,48.80,24.39,49.27,11.62,12.68,61.41,45.90,41.83,33.71,41.26,32.03,60.76,38.08,42.83,33.12,38.63,54.95,30.55,58.37,46.94,42.70,54.72,34.39,47.21,30.68,44.66,40.25,40.77,17.03,56.72,53.76,19.73,65.48,30.07,13.20,50.00,28.17,29.77,55.44,52.88,43.58,54.01,19.29,18.40,38.49,22.24,42.99,15.12,62.87,47.12,26.79,43.13
18.25,27.19,5.48,0.00,45.32,18.30,17.85,60.12,53.10,43.85,45.32,21.51,42.16,45.94,36.45,24.08,54.28,54.50,43.20,73.99,22.63,29.12,44.13,25.80,18.32,16.01,32.24,35.19,36.57,21.99,38.65,32.32,41.85,33.51,22.63,13.82,24.18,29.15,74.32,30.05,26.56,75.85,65.59,10.69,8.62,30.15,52.18,53.89,54.27,28.96,44.00,13.28,7.46,57.25,48.30,40.44,30.53,44.05,37.47,56.90,41.15,39.72,33.09,33.16,60.42,30.65,57.28,46.92,38.11,54.38,35.70,43.58,35.33,49.90,42.02,36.78,17.55,54.99,52.44,20.95,67.10,31.99,18.68,53.31,33.50,34.73,52.98,57.93,40.10,51.49,13.86,22.66,34.86,19.44,48.39,16.37,68.12,47.29,30.89,37.67
31.34,63.99,48.22,45.32,0.00,41.57,37.56,17.38,7.99,78.85,3.24,45.17,63.85,78.62,24.45,68.69,82.05,50.08,82.36,65.38,55.55,63.42,33.77,61.00,28.57,51.54,46.00,66.57,63.93,34.50,60.16,62.96,21.73,71.32,48.42,45.70,68.12,54.70,65.31,48.25,61.76,64.32,26.28,34.69,38.86,20.48,26.72,94.29,86.68,53.23,33.66,58.60,39.71,20.32,45.42,14.29,14.87,46.55,68.90,16.84,86.25,5.87,76.66,42.97,93.41,26.92,21.50,25.62,19.91,25.88,80.66,73.77,77.69,74.63,37.96,66.23,34.75,15.02,16.79,35.45,50.22,37.15,56.75,55.88,63.76,59.89,8.76,77.93,7.59,86.40,42.60,66.36,67.05,59.10,76.84,37.47,105.13,27.24,74.75,39.33
27.66,22.56,15.58,18.30,41.57,0.00,31.31,58.62,49.46,61.92,42.87,37.70,27.19,37.69,43.29,38.61,43.06,36.41,60.43,55.81,13.99,21.86,53.45,19.46,14.86,11.18,47.29,53.48,24.17,7.59,23.30,50.55,29.65,51.37,39.58,6.35,39.66,46.66,56.15,46.02,20.21,57.83,66.28,16.23,11.53,21.55,38.82,52.90,46.03,13.86,53.30,26.51,21.42,58.59,30.33,31.45,29.40,25.82,27.98,56.77,49.21,37.26,48.27,47.18,52.72,17.76,46.56,33.44,42.93,41.58,48.45,61.87,37.48,36.86,24.82,55.00,7.20,46.43,42.60,6.41,50.03,14.64,16.32,35.02,22.91,20.84,47.10,43.23,39.19,69.45,29.90,28.33,53.16,37.48,37.34,4.84,63.70,33.31,36.06,49.88
6.80,45.01,23.29,17.85,37.56,31.31,0.00,48.74,44.22,41.55,36.33,8.43,57.97,63.68,20.80,34.36,71.61,63.61,44.82,83.00,39.76,46.75,26.66,43.45,21.30,33.20,16.03,29.66,53.34,30.85,54.20,26.06,43.16,33.77,11.53,29.44,32.99,18.78,83.21,15.33,44.23,83.99,52.19,15.26,19.97,30.79,53.45,71.14,72.05,44.44,26.54,27.91,10.85,43.83,57.29,38.70,23.82,54.36,54.94,44.65,55.20,31.74,40.71,15.97,78.25,35.14,55.01,48.94,23.80,54.76,46.29,37.52,52.30,66.66,49.69,29.86,26.51,50.67,49.73,30.40,72.93,41.10,36.45,64.56,50.68,50.92,46.23,74.02,30.57,49.23,6.00,39.42,29.98,22.34,65.71,27.21,85.81,49.85,47.13,19.85
43.70,80.85,63.71,60.12,17.38,58.62,48.74,0.00,10.49,87.78,15.75,54.93,81.19,95.91,29.90,82.25,99.43,65.43,92.75,78.69,72.55,80.48,34.33,77.94,44.91,68.18,52.35,75.17,81.29,51.74,77.52,71.71,37.81,81.77,58.01,62.35,81.27,63.00,78.53,55.52,78.72,76.93,9.98,49.86,54.68,37.83,39.86,111.01,104.02,70.58,34.28,73.24,53.64,9.20,61.39,30.97,30.14,63.14,86.18,5.03,101.26,21.42,89.35,48.80,110.75,44.27,30.73,40.47,25.63,37.95,94.32,81.32,93.90,91.98,54.40,74.23,51.64,23.73,28.21,52.64,62.44,54.44,73.30,71.96,81.04,77.27,16.37,95.08,20.14,94.87,54.50,82.09,75.88,71.07,94.22,54.33,122.30,42.08,90.49,43.19
38.33,71.93,56.13,53.10,7.99,49.46,44.22,10.49,0.00,84.99,7.97,51.40,71.06,86.30,28.47,76.23,89.40,55.03,89.01,68.83,63.45,71.29,36.00,68.91,36.55,59.52,50.94,72.54,71.50,42.30,67.44,68.96,27.33,77.95,54.63,53.67,75.55,60.48,68.70,53.58,69.67,67.29,20.25,42.51,46.80,28.17,29.84,102.24,94.29,60.85,35.91,66.38,47.26,16.32,50.91,20.58,22.57,52.67,76.61,11.84,94.11,13.38,83.99,47.66,101.02,34.23,21.75,30.08,23.78,28.20,88.25,79.40,85.67,81.86,43.92,71.98,42.70,14.55,18.40,43.28,52.88,44.24,64.73,61.48,71.47,67.41,6.56,84.72,13.68,92.40,49.55,74.31,73.11,66.17,84.30,45.42,112.93,31.71,82.71,43.14
48.21,60.21,46.57,43.85,78.85,61.92,41.55,87.78,84.99,0.00,77.31,33.68,81.32,76.45,57.88,29.11,87.20,98.30,9.63,117.72,61.13,63.79,56.54,61.09,59.50,55.82,35.98,12.61,73.96,65.69,78.59,16.09,83.30,10.80,30.43,56.50,26.48,24.78,118.07,32.42,61.50,119.68,88.74,51.27,52.11,70.83,93.79,70.69,82.93,69.94,56.51,38.05,44.01,81.01,92.13,79.79,65.36,87.73,71.65,83.11,45.11,73.11,23.10,39.65,87.04,73.36,96.40,88.87,62.21,95.46,31.22,9.27,54.92,85.88,85.80,13.96,61.11,92.21,91.15,64.71,110.74,75.83,54.87,96.56,69.87,73.84,87.59,95.29,71.57,7.81,37.51,46.60,11.91,24.45,82.06,60.19,87.64,89.53,48.38,46.26
