0.00,41.69,34.88,62.00,29.34,75.76,13.09,48.61,34.01,33.58,66.05,47.89,31.15,53.86,82.96,32.63,78.51,21.39,78.73,30.73,32.86,34.46,50.14,71.50,70.94,47.64,14.60,16.60,57.01,49.60,32.69,64.82,49.56,63.27,38.00,23.94,43.94,40.25,99.75,23.22,72.81,85.55,42.73,51.75,47.71,26.89,90.99,35.66,36.66,82.69,45.68,5.53,13.16,69.80,58.13,92.98,45.07,66.82,58.09,86.22,39.00,40.22,37.22,49.34,25.83,80.35,59.16,72.30,49.22,21.80,18.26,80.11,50.30,72.78,32.38,72.51,74.90,14.58,62.48,90.27,27.40,68.02,40.30,72.55,21.13,28.84,54.06,58.56,22.23,48.23,77.46,37.93,62.09,83.60,56.37,51.93,22.31,46.46,35.72,50.68
41.69,0.00,75.47,74.56,51.74,34.99,29.54,26.80,38.36,15.75,55.07,16.27,18.92,12.98,82.68,28.50,64.88,23.57,43.38,13.04,74.28,69.52,10.45,77.16,76.62,26.62,52.51,47.59,27.25,42.62,67.51,47.02,21.05,41.55,49.17,65.20,58.83,34.57,61.18,50.30,31.83,45.97,22.18,44.39,18.83,62.25,53.04,31.76,44.85,48.06,39.67,47.18,45.30,55.14,46.93,56.12,40.24,25.34,16.86,48.23,3.83,2.40,4.55,12.42,64.28,67.48,42.12,78.70,35.51,20.07,54.23,75.05,68.87,35.66,10.12,38.28,62.10,40.08,21.21,51.06,30.71,40.22,17.78,49.38,57.33,54.23,23.47,52.19,23.89,47.78,65.11,33.17,62.78,81.59,46.45,21.58,38.57,52.30,36.19,70.52
34.88,75.47,0.00,60.24,36.47,107.86,47.97,82.90,52.98,64.26,81.95,82.78,61.07,88.10,87.35,57.71,93.67,56.25,107.13,63.25,6.11,17.26,82.69,73.37,72.93,73.93,32.42,30.21,84.93,80.65,17.87,85.21,78.38,86.16,48.99,11.34,47.81,72.54,129.38,31.90,105.18,116.39,77.27,82.58,77.08,18.36,120.43,68.43,51.00,110.38,77.08,29.50,31.20,87.26,89.34,121.59,63.86,99.85,92.22,115.89,73.19,73.70,70.92,84.06,12.72,94.67,91.83,73.32,71.49,55.45,22.67,88.81,46.94,102.58,66.80,100.73,90.14,45.04,96.61,120.69,52.09,93.35,75.10,94.67,20.23,33.01,88.88,73.39,52.83,62.73,91.93,60.19,70.70,89.26,87.39,80.97,52.75,57.04,67.25,45.72
62.00,74.56,60.24,0.00,32.70,90.60,67.19,97.49,36.65,58.96,37.21,89.90,56.17,85.73,27.84,46.23,44.09,73.02,78.92,63.42,65.16,42.99,74.12,13.62,13.28,52.92,73.62,45.80,62.33,106.38,42.63,46.93,60.80,52.25,26.65,61.06,18.27,96.26,100.41,39.13,89.49,93.16,91.29,108.59,61.46,44.60,92.36,91.50,30.38,79.73,102.40,61.56,48.99,43.09,113.85,91.08,35.74,88.09,88.12,89.25,75.29,72.17,71.48,86.96,51.07,43.71,112.00,13.22,43.91,63.80,48.22,32.35,13.43,79.21,72.84,73.69,41.58,76.09,91.39,95.38,45.64,61.83,86.94,56.30,47.47,33.84,97.43,31.15,55.73,28.21,41.80,41.49,19.79,30.32,112.53,62.76,82.88,22.33,93.50,14.53
29.34,51.74,36.47,32.70,0.00,78.16,35.99,69.79,18.00,36.72,45.56,64.59,33.26,64.52,55.51,25.80,57.48,42.99,73.56,38.83,39.38,22.22,55.43,42.98,42.44,40.60,41.21,13.17,51.98,75.85,20.51,48.93,46.71,50.46,12.61,32.53,14.94,65.84,96.22,6.65,76.02,84.75,63.45,78.07,46.07,18.12,87.32,61.03,14.66,76.25,71.83,28.98,16.29,50.79,83.85,87.80,27.79,72.17,67.95,83.09,51.07,49.44,47.64,63.29,24.16,58.66,83.12,43.59,36.14,35.56,17.20,54.63,21.19,70.35,46.62,67.25,53.91,43.61,72.00,88.47,21.52,58.40,59.60,58.59,17.76,3.61,71.96,37.03,28.54,26.28,55.86,25.85,36.08,56.69,82.33,49.28,50.73,21.11,62.40,21.89
75.76,34.99,107.86,90.60,78.16,0.00,64.29,50.92,60.86,43.61,58.34,39.97,46.87,26.62,87.69,52.39,62.19,58.54,19.82,45.10,107.49,99.01,25.62,87.85,87.43,38.78,87.38,78.20,28.31,69.18,97.04,47.16,31.64,40.48,70.82,98.38,79.70,64.26,27.63,78.99,3.32,12.15,50.04,70.24,32.10,92.50,21.16,63.07,66.48,23.78,67.59,81.10,76.71,54.81,69.80,25.56,55.75,10.62,23.02,17.13,38.48,35.93,39.07,34.25,95.81,64.79,62.56,89.64,46.87,54.00,85.52,77.62,89.72,13.41,45.10,20.48,61.11,75.05,20.38,17.34,57.23,32.04,47.43,42.09,88.39,81.40,41.79,60.68,55.06,62.71,63.60,53.18,73.19,85.38,70.27,29.17,73.01,69.69,67.67,91.81
13.09,29.54,47.97,67.19,35.99,64.29,0.00,36.15,33.82,24.81,63.77,34.81,23.42,41.20,84.71,28.70,75.91,8.43,69.37,20.39,45.85,46.24,38.79,74.79,74.22,40.91,23.14,25.59,48.63,39.88,44.35,60.36,40.97,57.55,41.09,37.00,48.97,29.91,89.40,31.20,61.22,74.69,30.07,42.09,38.84,38.56,80.84,25.11,38.42,73.63,35.86,18.55,22.21,66.55,47.98,83.26,43.17,54.88,45.47,76.02,26.51,28.37,25.25,36.34,38.46,78.05,47.90,75.85,44.87,11.05,29.77,80.27,57.02,62.73,19.77,63.39,72.43,12.92,49.84,79.60,25.01,60.71,27.35,66.80,32.88,36.69,41.07,57.32,15.82,48.16,75.23,34.98,63.36,84.82,46.41,43.05,16.71,48.43,26.46,57.86
48.61,26.80,82.90,97.49,69.79,50.92,36.15,0.00,60.91,39.77,81.72,11.83,41.91,25.29,108.64,51.78,91.68,27.83,65.57,34.44,79.82,82.38,34.74,101.92,101.37,53.33,52.67,61.29,53.44,18.27,80.48,73.82,47.78,68.24,70.98,71.60,80.25,15.16,78.49,66.19,47.68,63.07,6.35,19.43,45.60,74.70,71.85,16.57,67.12,70.38,16.90,53.63,58.07,81.94,20.44,75.89,65.44,40.47,28.09,67.42,24.21,28.64,27.78,17.91,74.41,94.28,15.37,103.34,61.88,34.33,65.92,101.48,89.62,57.21,24.76,61.71,88.89,38.62,30.62,68.25,51.87,66.06,10.56,75.75,69.03,71.29,9.85,78.29,42.04,72.61,91.90,57.56,88.10,107.76,20.30,48.06,32.23,75.93,20.28,90.89
34.01,38.36,52.98,36.65,18.00,60.86,33.82,60.91,0.00,22.62,32.19,53.32,19.62,50.29,50.92,9.89,44.66,37.91,55.56,26.78,54.88,40.10,39.72,41.75,41.18,22.68,48.41,23.97,34.06,70.91,38.31,32.73,29.23,33.18,10.87,46.80,20.52,60.84,78.22,21.10,58.92,66.91,54.76,73.08,28.89,35.08,69.32,56.22,6.49,58.29,67.01,36.51,24.89,36.39,77.94,69.81,11.53,55.70,53.19,65.11,38.78,35.96,35.00,50.68,40.27,46.41,75.61,43.00,18.52,27.89,31.05,46.67,30.67,52.46,36.21,49.25,41.03,45.29,56.91,70.53,9.36,40.62,50.35,41.83,32.92,21.54,60.85,24.55,19.77,14.48,43.52,7.88,29.56,51.00,76.75,31.73,50.50,15.23,58.81,32.45
33.58,15.75,64.26,58.96,36.72,43.61,24.81,39.77,22.62,0.00,43.28,31.03,3.48,28.00,68.97,12.77,54.46,23.45,45.18,6.01,64.09,56.01,19.00,62.29,61.74,16.75,46.99,34.69,23.86,52.54,54.01,37.46,16.24,33.60,33.43,55.01,43.08,43.03,66.27,36.18,40.99,52.44,34.00,54.58,14.22,49.18,57.45,38.99,29.11,49.24,48.96,38.54,33.10,44.70,58.46,59.40,25.67,36.15,31.26,52.71,16.37,13.35,12.55,28.07,52.22,56.88,54.98,63.76,23.16,13.92,41.94,62.28,53.15,39.25,15.41,39.01,51.27,37.60,35.28,56.99,15.28,35.95,29.38,42.66,44.84,39.49,38.53,38.84,11.65,32.90,54.23,17.91,48.34,68.23,57.58,18.46,39.35,36.82,42.64,54.82
66.05,55.07,81.95,37.21,45.56,58.34,63.77,81.72,32.19,43.28,0.00,71.23,42.48,62.29,29.62,35.08,12.47,65.53,43.35,49.27,84.91,66.38,49.80,30.47,30.15,28.45,80.55,55.40,32.44,95.76,65.02,11.21,35.03,17.87,32.97,77.63,36.02,86.31,63.75,51.00,58.10,58.29,76.49,97.77,36.84,63.60,56.11,82.23,31.54,43.39,92.22,68.70,56.82,6.02,101.31,54.36,21.01,58.88,63.15,53.53,57.52,53.10,54.06,66.41,69.71,14.34,97.09,32.29,20.12,55.04,61.81,20.41,42.78,45.51,58.51,39.04,8.84,76.20,65.19,59.73,39.19,26.76,71.87,19.32,63.03,48.95,78.06,8.56,48.06,19.32,11.48,28.82,17.45,27.70,100.57,35.76,80.26,25.19,85.72,45.04
47.89,16.27,82.78,89.90,64.59,39.97,34.81,11.83,53.32,31.03,71.23,0.00,33.74,13.68,98.94,43.68,80.72,26.59,53.83,26.59,80.49,79.79,23.07,93.17,92.62,42.80,55.06,57.97,41.93,29.74,77.82,62.81,36.68,57.01,63.89,71.76,73.43,24.33,67.60,61.96,36.68,52.08,10.13,31.09,34.61,72.20,60.62,23.63,59.74,58.64,27.75,53.32,55.09,71.05,32.21,64.51,56.30,29.38,16.95,56.08,14.67,18.44,18.49,6.10,72.96,83.36,26.49,94.67,51.77,29.45,63.61,91.29,83.23,45.49,17.96,49.89,78.06,41.09,20.16,57.30,44.84,54.39,8.72,64.23,66.77,66.58,7.53,68.45,36.06,63.75,81.06,48.90,78.92,97.86,32.13,36.73,36.50,67.84,28.14,84.70
31.15,18.92,61.07,56.17,33.26,46.87,23.42,41.91,19.62,3.48,42.48,33.74,0.00,31.38,67.24,9.96,54.03,23.27,47.63,7.47,61.04,52.57,22.46,60.02,59.46,17.49,44.92,31.35,25.89,53.81,50.58,37.51,18.42,34.21,30.33,52.00,39.96,44.08,69.04,32.71,44.31,55.44,35.96,55.90,16.63,45.78,60.18,39.85,26.08,51.54,50.12,35.93,29.87,44.36,60.08,61.96,23.83,39.58,34.70,55.48,19.16,16.54,15.38,31.12,48.94,56.36,56.97,61.44,22.56,13.06,38.65,60.96,49.97,42.02,17.21,41.37,50.73,36.34,38.74,59.91,11.87,37.43,31.40,43.43,41.53,36.02,41.26,37.46,8.93,30.76,53.65,15.70,46.35,66.66,59.10,20.81,38.78,34.19,43.25,51.59
