0.00,0.27,0.33,0.22,0.16,0.39,0.31,0.34,0.32,0.27,0.54,0.23,0.30,0.29,0.33,0.35,0.70,0.39,0.52,0.46,0.54,0.42,0.23,0.29,0.13,0.16,0.23,0.16,0.62,0.34
0.27,0.00,0.55,0.49,0.22,0.38,0.21,0.28,0.18,0.49,0.35,0.31,0.57,0.37,0.14,0.45,0.46,0.16,0.27,0.26,0.37,0.16,0.34,0.29,0.37,0.40,0.37,0.43,0.48,0.23
0.33,0.55,0.00,0.21,0.49,0.39,0.45,0.67,0.65,0.06,0.68,0.28,0.30,0.25,0.65,0.24,0.89,0.61,0.82,0.62,0.87,0.67,0.53,0.36,0.20,0.17,0.21,0.23,0.95,0.67
0.22,0.49,0.21,0.00,0.35,0.49,0.48,0.52,0.53,0.18,0.72,0.33,0.12,0.35,0.55,0.38,0.90,0.60,0.74,0.64,0.74,0.64,0.35,0.42,0.14,0.13,0.28,0.06,0.81,0.54
0.16,0.22,0.49,0.35,0.00,0.50,0.37,0.17,0.18,0.44,0.57,0.36,0.39,0.43,0.21,0.50,0.68,0.39,0.41,0.47,0.39,0.38,0.12,0.40,0.29,0.32,0.38,0.30,0.46,0.18
0.39,0.38,0.39,0.49,0.50,0.00,0.17,0.64,0.55,0.35,0.31,0.17,0.61,0.15,0.52,0.16,0.53,0.33,0.62,0.29,0.75,0.41,0.61,0.10,0.36,0.36,0.21,0.46,0.86,0.60
0.31,0.21,0.45,0.48,0.37,0.17,0.00,0.48,0.39,0.40,0.24,0.18,0.59,0.22,0.35,0.28,0.44,0.17,0.44,0.17,0.58,0.25,0.49,0.11,0.34,0.35,0.25,0.44,0.70,0.44
0.34,0.28,0.67,0.52,0.17,0.64,0.48,0.00,0.12,0.61,0.63,0.52,0.54,0.59,0.18,0.66,0.69,0.44,0.33,0.53,0.23,0.39,0.19,0.54,0.47,0.50,0.55,0.46,0.29,0.07
0.32,0.18,0.65,0.53,0.18,0.55,0.39,0.12,0.00,0.59,0.52,0.46,0.58,0.53,0.06,0.60,0.57,0.32,0.23,0.42,0.22,0.28,0.26,0.46,0.45,0.48,0.50,0.47,0.32,0.05
0.27,0.49,0.06,0.18,0.44,0.35,0.40,0.61,0.59,0.00,0.63,0.22,0.29,0.21,0.59,0.21,0.83,0.55,0.76,0.57,0.81,0.61,0.48,0.31,0.14,0.11,0.15,0.20,0.89,0.61
0.54,0.35,0.68,0.72,0.57,0.31,0.24,0.63,0.52,0.63,0.00,0.41,0.83,0.43,0.46,0.47,0.23,0.20,0.45,0.10,0.65,0.26,0.69,0.32,0.58,0.59,0.47,0.68,0.76,0.57
0.23,0.31,0.28,0.33,0.36,0.17,0.18,0.52,0.46,0.22,0.41,0.00,0.44,0.07,0.44,0.15,0.61,0.34,0.58,0.35,0.67,0.41,0.46,0.09,0.19,0.19,0.07,0.30,0.77,0.49
0.30,0.57,0.30,0.12,0.39,0.61,0.59,0.54,0.58,0.29,0.83,0.44,0.00,0.46,0.61,0.49,1.00,0.69,0.80,0.75,0.77,0.72,0.36,0.53,0.25,0.25,0.40,0.15,0.82,0.57
0.29,0.37,0.25,0.35,0.43,0.15,0.22,0.59,0.53,0.21,0.43,0.07,0.46,0.00,0.50,0.08,0.64,0.39,0.64,0.38,0.74,0.46,0.52,0.11,0.22,0.22,0.07,0.33,0.84,0.56
0.33,0.14,0.65,0.55,0.21,0.52,0.35,0.18,0.06,0.59,0.46,0.44,0.61,0.50,0.00,0.58,0.51,0.27,0.19,0.37,0.24,0.22,0.31,0.43,0.46,0.48,0.49,0.49,0.34,0.11
0.35,0.45,0.24,0.38,0.50,0.16,0.28,0.66,0.60,0.21,0.47,0.15,0.49,0.08,0.58,0.00,0.69,0.45,0.71,0.43,0.82,0.53,0.58,0.18,0.27,0.26,0.12,0.37,0.92,0.64
0.70,0.46,0.89,0.90,0.68,0.53,0.44,0.69,0.57,0.83,0.23,0.61,1.00,0.64,0.51,0.69,0.00,0.31,0.41,0.26,0.62,0.30,0.80,0.53,0.77,0.78,0.68,0.85,0.73,0.62
0.39,0.16,0.61,0.60,0.39,0.33,0.17,0.44,0.32,0.55,0.20,0.34,0.69,0.39,0.27,0.45,0.31,0.00,0.30,0.10,0.47,0.09,0.51,0.28,0.47,0.49,0.41,0.55,0.58,0.37
0.52,0.27,0.82,0.74,0.41,0.62,0.44,0.33,0.23,0.76,0.45,0.58,0.80,0.64,0.19,0.71,0.41,0.30,0.00,0.38,0.21,0.21,0.49,0.54,0.64,0.66,0.64,0.68,0.32,0.26
0.46,0.26,0.62,0.64,0.47,0.29,0.17,0.53,0.42,0.57,0.10,0.35,0.75,0.38,0.37,0.43,0.26,0.10,0.38,0.00,0.56,0.17,0.59,0.27,0.51,0.52,0.42,0.60,0.68,0.47
0.54,0.37,0.87,0.74,0.39,0.75,0.58,0.23,0.22,0.81,0.65,0.67,0.77,0.74,0.24,0.82,0.62,0.47,0.21,0.56,0.00,0.39,0.42,0.66,0.67,0.70,0.72,0.68,0.12,0.20
0.42,0.16,0.67,0.64,0.38,0.41,0.25,0.39,0.28,0.61,0.26,0.41,0.72,0.46,0.22,0.53,0.30,0.09,0.21,0.17,0.39,0.00,0.49,0.35,0.51,0.53,0.47,0.58,0.51,0.33
0.23,0.34,0.53,0.35,0.12,0.61,0.49,0.19,0.26,0.48,0.69,0.46,0.36,0.52,0.31,0.58,0.80,0.51,0.49,0.59,0.42,0.49,0.00,0.50,0.34,0.37,0.46,0.30,0.47,0.24
0.29,0.29,0.36,0.42,0.40,0.10,0.11,0.54,0.46,0.31,0.32,0.09,0.53,0.11,0.43,0.18,0.53,0.28,0.54,0.27,0.66,0.35,0.50,0.00,0.28,0.28,0.15,0.38,0.77,0.50
0.13,0.37,0.20,0.14,0.29,0.36,0.34,0.47,0.45,0.14,0.58,0.19,0.25,0.22,0.46,0.27,0.77,0.47,0.64,0.51,0.67,0.51,0.34,0.28,0.00,0.03,0.15,0.11,0.75,0.47
0.16,0.40,0.17,0.13,0.32,0.36,0.35,0.50,0.48,0.11,0.59,0.19,0.25,0.22,0.48,0.26,0.78,0.49,0.66,0.52,0.70,0.53,0.37,0.28,0.03,0.00,0.15,0.11,0.78,0.50
0.23,0.37,0.21,0.28,0.38,0.21,0.25,0.55,0.50,0.15,0.47,0.07,0.40,0.07,0.49,0.12,0.68,0.41,0.64,0.42,0.72,0.47,0.46,0.15,0.15,0.15,0.00,0.26,0.82,0.53
0.16,0.43,0.23,0.06,0.30,0.46,0.44,0.46,0.47,0.20,0.68,0.30,0.15,0.33,0.49,0.37,0.85,0.55,0.68,0.60,0.68,0.58,0.30,0.38,0.11,0.11,0.26,0.00,0.75,0.48
0.62,0.48,0.95,0.81,0.46,0.86,0.70,0.29,0.32,0.89,0.76,0.77,0.82,0.84,0.34,0.92,0.73,0.58,0.32,0.68,0.12,0.51,0.47,0.77,0.75,0.78,0.82,0.75,0.00,0.29
0.34,0.23,0.67,0.54,0.18,0.60,0.44,0.07,0.05,0.61,0.57,0.49,0.57,0.56,0.11,0.64,0.62,0.37,0.26,0.47,0.20,0.33,0.24,0.50,0.47,0.50,0.53,0.48,0.29,0.00
