0.00,0.26,0.18,0.38,0.47,0.47,0.55,0.08,0.65,0.14,0.42,0.27,0.17,0.69,0.20,0.67,0.11,0.61,0.70,0.46,0.70,0.55,0.24,0.16,0.72,0.78,0.76,0.50,0.31,0.21,0.74,0.73,0.22,0.05,0.33,0.09,0.20,0.55,0.33,0.79,0.45,0.86,0.44,0.27,0.24,0.20,0.24,0.55,0.67,0.06
0.26,0.00,0.25,0.61,0.67,0.22,0.46,0.34,0.61,0.16,0.20,0.04,0.10,0.56,0.23,0.53,0.35,0.75,0.86,0.65,0.78,0.54,0.03,0.36,0.84,0.72,0.91,0.68,0.56,0.47,0.91,0.86,0.47,0.23,0.58,0.31,0.41,0.63,0.07,0.75,0.65,0.82,0.61,0.26,0.47,0.08,0.30,0.58,0.80,0.23
0.18,0.25,0.00,0.38,0.43,0.39,0.37,0.21,0.47,0.10,0.32,0.24,0.20,0.52,0.04,0.50,0.17,0.51,0.61,0.40,0.56,0.38,0.22,0.13,0.60,0.60,0.67,0.44,0.35,0.36,0.66,0.62,0.28,0.13,0.38,0.14,0.19,0.40,0.30,0.62,0.41,0.69,0.36,0.10,0.25,0.17,0.07,0.38,0.56,0.21
0.38,0.61,0.38,0.00,0.10,0.77,0.64,0.31,0.63,0.45,0.69,0.60,0.53,0.79,0.41,0.79,0.27,0.33,0.38,0.12,0.50,0.54,0.58,0.25,0.45,0.76,0.44,0.16,0.11,0.32,0.41,0.45,0.18,0.38,0.13,0.31,0.20,0.39,0.67,0.76,0.09,0.80,0.19,0.44,0.14,0.53,0.37,0.47,0.40,0.45
0.47,0.67,0.43,0.10,0.00,0.81,0.63,0.40,0.60,0.51,0.73,0.66,0.60,0.78,0.46,0.78,0.36,0.24,0.28,0.05,0.43,0.52,0.64,0.32,0.36,0.72,0.34,0.07,0.21,0.42,0.31,0.36,0.28,0.46,0.22,0.38,0.27,0.34,0.73,0.71,0.02,0.75,0.14,0.48,0.23,0.59,0.40,0.44,0.31,0.53
0.47,0.22,0.39,0.77,0.81,0.00,0.39,0.54,0.56,0.34,0.09,0.20,0.32,0.44,0.36,0.40,0.53,0.84,0.94,0.78,0.80,0.52,0.23,0.52,0.89,0.64,0.99,0.81,0.74,0.68,1.00,0.92,0.66,0.43,0.76,0.50,0.58,0.67,0.16,0.67,0.79,0.75,0.72,0.34,0.64,0.27,0.41,0.59,0.86,0.45
0.55,0.46,0.37,0.64,0.63,0.39,0.00,0.58,0.18,0.43,0.31,0.42,0.50,0.15,0.35,0.15,0.53,0.55,0.66,0.58,0.45,0.15,0.44,0.47,0.57,0.27,0.68,0.59,0.67,0.73,0.71,0.60,0.62,0.50,0.70,0.51,0.51,0.36,0.45,0.29,0.61,0.37,0.50,0.28,0.57,0.43,0.32,0.25,0.55,0.57
0.08,0.34,0.21,0.31,0.40,0.54,0.58,0.00,0.66,0.20,0.49,0.35,0.25,0.73,0.24,0.71,0.06,0.57,0.65,0.40,0.67,0.56,0.32,0.13,0.68,0.79,0.71,0.44,0.23,0.15,0.69,0.69,0.14,0.11,0.25,0.07,0.15,0.53,0.41,0.80,0.38,0.87,0.39,0.31,0.17,0.27,0.26,0.54,0.63,0.14
0.65,0.61,0.47,0.63,0.60,0.56,0.18,0.66,0.00,0.55,0.49,0.58,0.63,0.23,0.45,0.26,0.60,0.45,0.55,0.55,0.31,0.10,0.59,0.53,0.44,0.14,0.56,0.54,0.69,0.79,0.59,0.47,0.67,0.60,0.72,0.59,0.55,0.27,0.62,0.15,0.58,0.22,0.46,0.39,0.60,0.57,0.41,0.16,0.43,0.68
0.14,0.16,0.10,0.45,0.51,0.34,0.43,0.20,0.55,0.00,0.28,0.16,0.10,0.56,0.10,0.54,0.19,0.61,0.71,0.49,0.65,0.45,0.13,0.19,0.70,0.67,0.76,0.52,0.40,0.35,0.75,0.72,0.32,0.09,0.43,0.16,0.25,0.50,0.22,0.69,0.49,0.76,0.45,0.16,0.31,0.08,0.17,0.47,0.66,0.15
