0.00,0.30,0.77,0.39,0.51,0.46,0.54,0.77,0.46,0.71,0.71,0.45,0.31,0.27,0.20,0.45,0.57,0.62,0.85,0.40,0.88,0.62,0.13,0.47,0.55,0.83,0.29,0.63,0.20,0.59,0.48,0.54,0.82,0.67,0.02,0.59,0.18,0.71,0.28,0.53
0.30,0.00,0.82,0.53,0.43,0.26,0.49,0.90,0.25,0.70,0.65,0.72,0.56,0.55,0.14,0.24,0.54,0.66,0.85,0.39,0.90,0.67,0.30,0.58,0.81,0.76,0.08,0.68,0.19,0.50,0.51,0.60,0.70,0.68,0.32,0.42,0.30,0.50,0.36,0.41
0.77,0.82,0.00,0.40,0.41,0.64,0.35,0.26,0.66,0.16,0.28,0.66,0.59,0.70,0.71,0.65,0.29,0.16,0.15,0.43,0.13,0.15,0.64,0.31,0.62,0.29,0.73,0.14,0.90,0.38,0.31,0.23,0.44,0.16,0.75,0.54,0.60,0.65,0.50,0.46
0.39,0.53,0.40,0.00,0.35,0.48,0.33,0.38,0.50,0.39,0.44,0.33,0.20,0.31,0.40,0.49,0.31,0.26,0.51,0.23,0.52,0.26,0.28,0.09,0.35,0.54,0.47,0.27,0.55,0.40,0.20,0.18,0.61,0.35,0.37,0.50,0.25,0.65,0.18,0.40
0.51,0.43,0.41,0.35,0.00,0.22,0.07,0.58,0.25,0.28,0.22,0.67,0.52,0.60,0.37,0.24,0.13,0.29,0.42,0.13,0.47,0.30,0.39,0.33,0.70,0.33,0.35,0.30,0.57,0.08,0.17,0.27,0.31,0.26,0.50,0.16,0.34,0.30,0.25,0.06
0.46,0.26,0.64,0.48,0.22,0.00,0.29,0.79,0.03,0.50,0.42,0.76,0.59,0.64,0.26,0.01,0.35,0.50,0.64,0.26,0.69,0.51,0.38,0.49,0.82,0.53,0.19,0.51,0.43,0.28,0.36,0.47,0.45,0.48,0.46,0.17,0.34,0.26,0.32,0.18
0.54,0.49,0.35,0.33,0.07,0.29,0.00,0.52,0.32,0.21,0.17,0.66,0.52,0.61,0.42,0.30,0.06,0.22,0.36,0.15,0.41,0.23,0.42,0.29,0.68,0.28,0.41,0.24,0.62,0.07,0.14,0.22,0.29,0.19,0.53,0.21,0.37,0.34,0.27,0.12
0.77,0.90,0.26,0.38,0.58,0.79,0.52,0.00,0.81,0.40,0.52,0.50,0.50,0.61,0.77,0.80,0.46,0.30,0.40,0.53,0.36,0.29,0.66,0.32,0.43,0.54,0.83,0.29,0.93,0.58,0.42,0.32,0.69,0.37,0.74,0.74,0.63,0.86,0.55,0.64
0.46,0.25,0.66,0.50,0.25,0.03,0.32,0.81,0.00,0.52,0.45,0.78,0.61,0.65,0.26,0.02,0.38,0.53,0.66,0.28,0.72,0.54,0.39,0.52,0.84,0.55,0.19,0.54,0.42,0.30,0.39,0.49,0.46,0.51,0.47,0.18,0.35,0.26,0.34,0.21
0.71,0.70,0.16,0.39,0.28,0.50,0.21,0.40,0.52,0.00,0.12,0.70,0.60,0.70,0.61,0.51,0.16,0.14,0.15,0.33,0.19,0.15,0.58,0.32,0.69,0.16,0.62,0.14,0.81,0.23,0.23,0.21,0.29,0.05,0.70,0.39,0.53,0.49,0.43,0.32
0.71,0.65,0.28,0.44,0.22,0.42,0.17,0.52,0.45,0.12,0.00,0.77,0.64,0.74,0.58,0.44,0.15,0.23,0.22,0.31,0.29,0.24,0.58,0.38,0.77,0.12,0.57,0.24,0.78,0.15,0.26,0.28,0.18,0.14,0.70,0.29,0.53,0.38,0.43,0.24
0.45,0.72,0.66,0.33,0.67,0.76,0.66,0.50,0.78,0.70,0.77,0.00,0.16,0.18,0.58,0.76,0.63,0.56,0.79,0.54,0.79,0.55,0.42,0.39,0.12,0.86,0.67,0.56,0.64,0.72,0.52,0.49,0.94,0.65,0.42,0.82,0.44,0.96,0.44,0.71
0.31,0.56,0.59,0.20,0.52,0.59,0.52,0.50,0.61,0.60,0.64,0.16,0.00,0.12,0.42,0.60,0.50,0.46,0.71,0.39,0.71,0.46,0.26,0.28,0.25,0.75,0.51,0.47,0.50,0.58,0.39,0.38,0.80,0.55,0.29,0.66,0.27,0.80,0.28,0.56
0.27,0.55,0.70,0.31,0.60,0.64,0.61,0.61,0.65,0.70,0.74,0.18,0.12,0.00,0.42,0.64,0.60,0.58,0.82,0.47,0.83,0.57,0.27,0.40,0.30,0.85,0.52,0.58,0.46,0.67,0.49,0.49,0.90,0.66,0.25,0.73,0.30,0.87,0.35,0.64
0.20,0.14,0.71,0.40,0.37,0.26,0.42,0.77,0.26,0.61,0.58,0.58,0.42,0.42,0.00,0.25,0.46,0.55,0.76,0.29,0.80,0.56,0.16,0.45,0.67,0.70,0.10,0.57,0.20,0.44,0.40,0.48,0.66,0.58,0.21,0.41,0.16,0.52,0.23,0.36
0.45,0.24,0.65,0.49,0.24,0.01,0.30,0.80,0.02,0.51,0.44,0.76,0.60,0.64,0.25,0.00,0.36,0.51,0.65,0.27,0.71,0.52,0.37,0.50,0.82,0.54,0.18,0.53,0.42,0.29,0.38,0.48,0.46,0.50,0.45,0.18,0.34,0.26,0.32,0.20
0.57,0.54,0.29,0.31,0.13,0.35,0.06,0.46,0.38,0.16,0.15,0.63,0.50,0.60,0.46,0.36,0.00,0.16,0.31,0.17,0.35,0.17,0.44,0.25,0.64,0.26,0.46,0.17,0.65,0.11,0.11,0.17,0.31,0.13,0.55,0.27,0.39,0.40,0.29,0.18
0.62,0.66,0.16,0.26,0.29,0.50,0.22,0.30,0.53,0.14,0.23,0.56,0.46,0.58,0.55,0.51,0.16,0.00,0.25,0.27,0.26,0.01,0.49,0.18,0.54,0.30,0.58,0.01,0.74,0.27,0.15,0.08,0.41,0.10,0.60,0.43,0.44,0.56,0.34,0.34
0.85,0.85,0.15,0.51,0.42,0.64,0.36,0.40,0.66,0.15,0.22,0.79,0.71,0.82,0.76,0.65,0.31,0.25,0.00,0.48,0.07,0.26,0.73,0.43,0.76,0.17,0.77,0.24,0.96,0.36,0.38,0.33,0.34,0.18,0.84,0.51,0.68,0.59,0.57,0.46
