0.00,0.56,0.18,0.28,0.54,0.83,0.74,0.35,0.29,0.45,0.22,0.76,0.41,0.31,0.24,0.30,0.85,0.88,0.61,0.33
0.56,0.00,0.46,0.47,0.22,0.57,0.19,0.52,0.54,0.48,0.60,0.24,0.43,0.50,0.46,0.26,0.35,0.38,0.22,0.53
0.18,0.46,0.00,0.11,0.50,0.85,0.62,0.19,0.15,0.28,0.37,0.62,0.46,0.41,0.07,0.21,0.78,0.82,0.56,0.43
0.28,0.47,0.11,0.00,0.56,0.92,0.61,0.08,0.08,0.17,0.48,0.59,0.56,0.51,0.05,0.26,0.82,0.84,0.61,0.54
0.54,0.22,0.50,0.56,0.00,0.38,0.37,0.63,0.63,0.62,0.49,0.44,0.25,0.36,0.54,0.31,0.32,0.36,0.07,0.38
0.83,0.57,0.85,0.92,0.38,0.00,0.64,1.00,0.99,1.00,0.70,0.73,0.44,0.55,0.89,0.67,0.37,0.40,0.35,0.56
0.74,0.19,0.62,0.61,0.37,0.64,0.00,0.64,0.68,0.57,0.79,0.09,0.61,0.69,0.61,0.44,0.33,0.33,0.34,0.72
0.35,0.52,0.19,0.08,0.63,1.00,0.64,0.00,0.08,0.12,0.56,0.61,0.64,0.60,0.13,0.33,0.87,0.89,0.68,0.62
0.29,0.54,0.15,0.08,0.63,0.99,0.68,0.08,0.00,0.20,0.50,0.67,0.61,0.55,0.09,0.32,0.89,0.92,0.69,0.58
0.45,0.48,0.28,0.17,0.62,1.00,0.57,0.12,0.20,0.00,0.64,0.53,0.68,0.66,0.22,0.35,0.83,0.85,0.66,0.69
0.22,0.60,0.37,0.48,0.49,0.70,0.79,0.56,0.50,0.64,0.00,0.83,0.27,0.15,0.43,0.38,0.80,0.84,0.56,0.14
0.76,0.24,0.62,0.59,0.44,0.73,0.09,0.61,0.67,0.53,0.83,0.00,0.67,0.74,0.61,0.46,0.41,0.41,0.41,0.77
0.41,0.43,0.46,0.56,0.25,0.44,0.61,0.64,0.61,0.68,0.27,0.67,0.00,0.12,0.52,0.34,0.55,0.59,0.32,0.14
0.31,0.50,0.41,0.51,0.36,0.55,0.69,0.60,0.55,0.66,0.15,0.74,0.12,0.00,0.47,0.34,0.67,0.71,0.43,0.03
0.24,0.46,0.07,0.05,0.54,0.89,0.61,0.13,0.09,0.22,0.43,0.61,0.52,0.47,0.00,0.23,0.80,0.83,0.59,0.50
0.30,0.26,0.21,0.26,0.31,0.67,0.44,0.33,0.32,0.35,0.38,0.46,0.34,0.34,0.23,0.00,0.58,0.61,0.36,0.37
0.85,0.35,0.78,0.82,0.32,0.37,0.33,0.87,0.89,0.83,0.80,0.41,0.55,0.67,0.80,0.58,0.00,0.04,0.24,0.68
0.88,0.38,0.82,0.84,0.36,0.40,0.33,0.89,0.92,0.85,0.84,0.41,0.59,0.71,0.83,0.61,0.04,0.00,0.29,0.73
0.61,0.22,0.56,0.61,0.07,0.35,0.34,0.68,0.69,0.66,0.56,0.41,0.32,0.43,0.59,0.36,0.24,0.29,0.00,0.45
0.33,0.53,0.43,0.54,0.38,0.56,0.72,0.62,0.58,0.69,0.14,0.77,0.14,0.03,0.50,0.37,0.68,0.73,0.45,0.00
