0.00,0.64,0.28,0.16,0.55,0.59,0.44,0.44,0.72,0.24,0.21,0.25,0.05,0.65,0.68,0.23,0.72,0.40,0.79,0.49,0.43,0.32,0.45,0.82,0.50,0.93,0.92,0.64,0.38,0.63,0.65,0.73,0.27,0.55,0.91,0.27,0.54,0.72,0.35,0.73
0.64,0.00,0.42,0.56,0.10,0.05,0.20,0.40,0.66,0.56,0.51,0.40,0.69,0.10,0.38,0.65,0.31,0.67,0.15,0.16,0.53,0.32,0.20,0.32,0.56,0.37,0.35,0.34,0.29,0.19,0.04,0.08,0.67,0.19,0.27,0.45,0.16,0.25,0.41,0.09
0.28,0.42,0.00,0.14,0.33,0.38,0.24,0.42,0.76,0.37,0.29,0.16,0.33,0.46,0.40,0.42,0.61,0.55,0.56,0.28,0.49,0.17,0.27,0.68,0.56,0.77,0.75,0.56,0.26,0.37,0.44,0.50,0.46,0.28,0.70,0.30,0.38,0.58,0.33,0.52
0.16,0.56,0.14,0.00,0.46,0.51,0.36,0.47,0.79,0.34,0.27,0.21,0.20,0.59,0.53,0.36,0.71,0.52,0.70,0.41,0.50,0.27,0.38,0.79,0.58,0.89,0.88,0.65,0.35,0.51,0.57,0.64,0.41,0.43,0.83,0.31,0.50,0.69,0.37,0.65
0.55,0.10,0.33,0.46,0.00,0.05,0.11,0.35,0.65,0.48,0.43,0.30,0.60,0.15,0.36,0.57,0.34,0.61,0.24,0.07,0.48,0.23,0.11,0.38,0.52,0.45,0.43,0.35,0.21,0.18,0.11,0.18,0.60,0.13,0.37,0.37,0.13,0.29,0.34,0.19
0.59,0.05,0.38,0.51,0.05,0.00,0.15,0.36,0.63,0.51,0.46,0.34,0.64,0.10,0.38,0.60,0.30,0.62,0.21,0.10,0.49,0.27,0.14,0.33,0.52,0.40,0.38,0.32,0.24,0.20,0.06,0.14,0.62,0.17,0.32,0.40,0.12,0.25,0.35,0.14
0.44,0.20,0.24,0.36,0.11,0.15,0.00,0.30,0.62,0.39,0.33,0.20,0.49,0.23,0.38,0.47,0.38,0.53,0.35,0.05,0.42,0.12,0.04,0.44,0.47,0.53,0.52,0.36,0.13,0.24,0.21,0.28,0.50,0.16,0.47,0.28,0.15,0.34,0.26,0.29
0.44,0.40,0.42,0.47,0.35,0.36,0.30,0.00,0.34,0.23,0.23,0.27,0.48,0.34,0.68,0.32,0.31,0.28,0.53,0.30,0.13,0.26,0.26,0.42,0.17,0.55,0.54,0.22,0.18,0.53,0.37,0.47,0.32,0.45,0.60,0.17,0.24,0.33,0.10,0.46
0.72,0.66,0.76,0.79,0.65,0.63,0.62,0.34,0.00,0.48,0.53,0.60,0.75,0.57,1.00,0.52,0.41,0.37,0.75,0.61,0.29,0.60,0.58,0.49,0.22,0.61,0.61,0.33,0.52,0.83,0.62,0.70,0.49,0.77,0.76,0.49,0.52,0.47,0.43,0.68
0.24,0.56,0.37,0.34,0.48,0.51,0.39,0.23,0.48,0.00,0.08,0.23,0.27,0.53,0.73,0.09,0.54,0.18,0.71,0.42,0.19,0.28,0.37,0.64,0.26,0.77,0.77,0.45,0.27,0.63,0.55,0.64,0.11,0.54,0.80,0.11,0.42,0.55,0.17,0.64
