0.00,0.59,0.33,0.61,0.13,0.34,0.27,0.72,0.39,0.61,0.36,0.47,0.61,0.55,0.73,0.01,0.07,0.59,0.10,0.47
0.59,0.00,0.85,0.06,0.67,0.90,0.53,0.17,0.68,0.49,0.82,0.74,0.55,0.20,0.26,0.60,0.66,0.74,0.69,0.14
0.33,0.85,0.00,0.84,0.39,0.10,0.60,0.94,0.29,0.94,0.09,0.76,0.94,0.86,0.92,0.33,0.26,0.89,0.32,0.75
0.61,0.06,0.84,0.00,0.69,0.89,0.56,0.12,0.66,0.55,0.81,0.79,0.61,0.26,0.20,0.61,0.66,0.79,0.70,0.18
0.13,0.67,0.39,0.69,0.00,0.36,0.23,0.82,0.51,0.58,0.44,0.36,0.57,0.60,0.84,0.13,0.15,0.50,0.08,0.54
0.34,0.90,0.10,0.89,0.36,0.00,0.59,1.00,0.38,0.94,0.18,0.71,0.93,0.88,0.98,0.33,0.26,0.86,0.29,0.79
0.27,0.53,0.60,0.56,0.23,0.59,0.00,0.69,0.63,0.35,0.63,0.25,0.35,0.40,0.74,0.27,0.34,0.33,0.30,0.39
0.72,0.17,0.94,0.12,0.82,1.00,0.69,0.00,0.73,0.65,0.90,0.91,0.71,0.36,0.12,0.73,0.78,0.90,0.82,0.30
0.39,0.68,0.29,0.66,0.51,0.38,0.63,0.73,0.00,0.92,0.21,0.86,0.94,0.75,0.68,0.39,0.36,0.97,0.45,0.62
0.61,0.49,0.94,0.55,0.58,0.94,0.35,0.65,0.92,0.00,0.96,0.39,0.06,0.29,0.75,0.61,0.68,0.30,0.65,0.40
0.36,0.82,0.09,0.81,0.44,0.18,0.63,0.90,0.21,0.96,0.00,0.81,0.97,0.85,0.87,0.36,0.30,0.94,0.37,0.73
0.47,0.74,0.76,0.79,0.36,0.71,0.25,0.91,0.86,0.39,0.81,0.00,0.34,0.58,0.98,0.47,0.51,0.16,0.44,0.61
0.61,0.55,0.94,0.61,0.57,0.93,0.35,0.71,0.94,0.06,0.97,0.34,0.00,0.35,0.81,0.61,0.68,0.24,0.64,0.46
0.55,0.20,0.86,0.26,0.60,0.88,0.40,0.36,0.75,0.29,0.85,0.58,0.35,0.00,0.45,0.56,0.62,0.55,0.63,0.14
0.73,0.26,0.92,0.20,0.84,0.98,0.74,0.12,0.68,0.75,0.87,0.98,0.81,0.45,0.00,0.74,0.78,0.99,0.84,0.37
0.01,0.60,0.33,0.61,0.13,0.33,0.27,0.73,0.39,0.61,0.36,0.47,0.61,0.56,0.74,0.00,0.07,0.59,0.10,0.47
0.07,0.66,0.26,0.66,0.15,0.26,0.34,0.78,0.36,0.68,0.30,0.51,0.68,0.62,0.78,0.07,0.00,0.64,0.09,0.54
0.59,0.74,0.89,0.79,0.50,0.86,0.33,0.90,0.97,0.30,0.94,0.16,0.24,0.55,0.99,0.59,0.64,0.00,0.58,0.62
0.10,0.69,0.32,0.70,0.08,0.29,0.30,0.82,0.45,0.65,0.37,0.44,0.64,0.63,0.84,0.10,0.09,0.58,0.00,0.56
0.47,0.14,0.75,0.18,0.54,0.79,0.39,0.30,0.62,0.40,0.73,0.61,0.46,0.14,0.37,0.47,0.54,0.62,0.56,0.00
