0.23,0.78,0.20,0.40,0.69,0.26,0.23,0.45,0.29,0.38,0.34,0.49,0.24,0.54,0.37,0.47,0.10,0.59,0.30,0.09,0.74,0.39,0.36,0.10,0.83,0.47,0.50,0.69,0.29,0.43,0.04,0.39,0.35,0.47,0.70,0.25,0.55,0.61,0.18,0.46
0.18,0.71,0.16,0.39,0.58,0.25,0.13,0.42,0.23,0.44,0.24,0.38,0.19,0.52,0.29,0.45,0.18,0.48,0.28,0.10,0.64,0.36,0.26,0.18,0.78,0.52,0.47,0.62,0.34,0.33,0.14,0.34,0.31,0.51,0.67,0.17,0.50,0.54,0.13,0.42
0.25,0.68,0.23,0.33,0.63,0.31,0.15,0.37,0.20,0.37,0.31,0.43,0.26,0.46,0.27,0.39,0.11,0.53,0.22,0.02,0.67,0.31,0.29,0.13,0.74,0.45,0.42,0.59,0.26,0.37,0.11,0.30,0.26,0.43,0.62,0.24,0.46,0.52,0.20,0.37
0.69,0.41,0.68,0.10,0.81,0.77,0.43,0.11,0.29,0.33,0.65,0.65,0.70,0.06,0.33,0.06,0.42,0.70,0.21,0.40,0.76,0.15,0.53,0.44,0.41,0.30,0.09,0.35,0.29,0.57,0.50,0.24,0.22,0.24,0.23,0.66,0.24,0.36,0.65,0.14
0.21,0.62,0.21,0.37,0.46,0.32,0.04,0.38,0.18,0.52,0.16,0.26,0.22,0.48,0.20,0.42,0.28,0.36,0.27,0.18,0.51,0.33,0.13,0.30,0.69,0.58,0.43,0.53,0.40,0.20,0.27,0.27,0.26,0.56,0.61,0.16,0.42,0.44,0.19,0.37
0.48,0.47,0.50,0.49,0.21,0.60,0.31,0.46,0.35,0.77,0.29,0.12,0.49,0.54,0.26,0.50,0.59,0.10,0.46,0.49,0.18,0.44,0.17,0.61,0.56,0.81,0.49,0.40,0.66,0.11,0.60,0.34,0.37,0.77,0.57,0.40,0.37,0.30,0.48,0.43
0.77,0.14,0.78,0.46,0.51,0.89,0.52,0.39,0.44,0.80,0.61,0.47,0.78,0.41,0.36,0.42,0.73,0.45,0.50,0.65,0.38,0.42,0.47,0.76,0.22,0.79,0.38,0.13,0.71,0.43,0.77,0.35,0.40,0.73,0.33,0.70,0.23,0.12,0.76,0.36
0.57,0.41,0.59,0.50,0.24,0.69,0.38,0.46,0.38,0.81,0.38,0.21,0.57,0.53,0.29,0.50,0.65,0.17,0.49,0.55,0.15,0.45,0.26,0.67,0.49,0.84,0.48,0.35,0.70,0.20,0.67,0.35,0.39,0.79,0.53,0.49,0.35,0.26,0.57,0.43
0.74,0.09,0.74,0.35,0.57,0.85,0.46,0.28,0.37,0.69,0.60,0.49,0.75,0.29,0.30,0.31,0.65,0.49,0.40,0.57,0.46,0.32,0.45,0.67,0.17,0.68,0.26,0.02,0.61,0.43,0.70,0.27,0.31,0.62,0.22,0.67,0.13,0.05,0.72,0.26
0.81,0.02,0.82,0.39,0.64,0.92,0.54,0.32,0.43,0.72,0.68,0.57,0.82,0.30,0.37,0.33,0.70,0.56,0.46,0.63,0.52,0.36,0.53,0.73,0.10,0.70,0.29,0.03,0.65,0.51,0.76,0.33,0.37,0.64,0.19,0.75,0.17,0.13,0.79,0.30
0.69,0.16,0.69,0.24,0.62,0.80,0.41,0.17,0.29,0.58,0.58,0.50,0.70,0.18,0.25,0.19,0.55,0.52,0.30,0.49,0.53,0.21,0.43,0.58,0.22,0.56,0.15,0.08,0.50,0.43,0.61,0.18,0.22,0.50,0.16,0.63,0.03,0.10,0.66,0.15
0.17,0.78,0.20,0.60,0.36,0.27,0.27,0.61,0.41,0.74,0.05,0.21,0.17,0.71,0.40,0.65,0.48,0.30,0.51,0.39,0.47,0.56,0.20,0.49,0.86,0.81,0.66,0.70,0.63,0.23,0.43,0.49,0.48,0.79,0.81,0.11,0.61,0.60,0.20,0.60
0.22,0.62,0.22,0.34,0.49,0.32,0.02,0.36,0.16,0.49,0.19,0.28,0.23,0.46,0.19,0.40,0.25,0.38,0.24,0.15,0.53,0.30,0.15,0.27,0.68,0.55,0.41,0.53,0.37,0.22,0.24,0.26,0.24,0.53,0.59,0.18,0.41,0.44,0.19,0.35
0.53,0.32,0.53,0.18,0.52,0.63,0.24,0.14,0.13,0.51,0.42,0.37,0.53,0.23,0.08,0.19,0.42,0.41,0.19,0.34,0.47,0.14,0.28,0.44,0.38,0.52,0.17,0.23,0.41,0.29,0.47,0.04,0.09,0.47,0.30,0.47,0.10,0.15,0.50,0.12
0.70,0.58,0.69,0.20,0.93,0.76,0.49,0.25,0.37,0.19,0.71,0.75,0.71,0.23,0.44,0.22,0.37,0.82,0.25,0.39,0.89,0.25,0.62,0.38,0.58,0.13,0.25,0.52,0.19,0.67,0.45,0.36,0.32,0.07,0.39,0.69,0.40,0.52,0.65,0.28
