0.63,0.29,0.28,0.29,0.55,0.25,0.31,0.48,0.41,0.53
0.11,0.20,0.39,0.21,0.20,0.45,0.74,0.07,0.32,0.19
0.75,0.56,0.31,0.52,0.59,0.72,0.12,0.64,0.40,0.58
0.73,0.48,0.27,0.44,0.59,0.57,0.00,0.60,0.40,0.58
1.00,0.70,0.54,0.68,0.87,0.68,0.21,0.86,0.69,0.86
0.48,0.35,0.10,0.30,0.32,0.60,0.31,0.38,0.13,0.31
0.17,0.13,0.35,0.15,0.22,0.37,0.69,0.08,0.31,0.20
0.49,0.30,0.04,0.26,0.34,0.53,0.26,0.37,0.14,0.32
0.57,0.29,0.13,0.25,0.45,0.40,0.19,0.43,0.28,0.43
0.69,0.38,0.55,0.42,0.68,0.06,0.66,0.56,0.64,0.66
0.51,0.17,0.32,0.20,0.47,0.09,0.50,0.36,0.41,0.45
0.31,0.31,0.18,0.26,0.14,0.62,0.49,0.25,0.04,0.14
0.50,0.25,0.05,0.21,0.37,0.43,0.24,0.37,0.20,0.36
0.02,0.24,0.36,0.23,0.09,0.53,0.72,0.04,0.26,0.09
0.73,0.50,0.27,0.46,0.59,0.62,0.02,0.61,0.39,0.57
0.64,0.31,0.44,0.33,0.61,0.04,0.55,0.50,0.54,0.59
0.24,0.06,0.31,0.10,0.25,0.31,0.63,0.11,0.30,0.23
0.37,0.11,0.36,0.16,0.38,0.17,0.63,0.25,0.39,0.36
0.57,0.30,0.11,0.27,0.44,0.44,0.18,0.43,0.26,0.42
0.61,0.26,0.32,0.27,0.55,0.15,0.41,0.46,0.44,0.53
0.55,0.30,0.09,0.26,0.42,0.45,0.19,0.42,0.24,0.40
0.48,0.14,0.30,0.17,0.44,0.11,0.49,0.34,0.38,0.42
0.57,0.22,0.29,0.23,0.50,0.16,0.41,0.42,0.40,0.48
0.81,0.50,0.37,0.48,0.69,0.49,0.14,0.66,0.52,0.67
0.71,0.38,0.31,0.37,0.61,0.35,0.23,0.56,0.45,0.59
0.44,0.10,0.28,0.13,0.40,0.14,0.50,0.30,0.35,0.38
0.06,0.19,0.33,0.19,0.10,0.49,0.69,0.00,0.24,0.09
0.59,0.35,0.12,0.31,0.45,0.50,0.15,0.46,0.26,0.43
0.55,0.35,0.10,0.31,0.41,0.54,0.19,0.43,0.21,0.39
0.51,0.18,0.16,0.17,0.41,0.28,0.32,0.36,0.28,0.39
