0.54,0.42,0.95,0.25,0.89,0.19,0.85,0.61,0.46,0.54
0.14,0.24,0.62,0.66,0.33,0.64,0.37,0.31,0.30,0.75
0.32,0.34,0.60,0.19,0.58,0.19,0.53,0.59,0.17,0.31
0.42,0.60,0.31,0.82,0.05,0.82,0.08,0.71,0.46,0.75
0.30,0.32,0.60,0.21,0.57,0.21,0.51,0.57,0.15,0.33
0.26,0.44,0.40,0.72,0.09,0.71,0.14,0.55,0.34,0.71
0.50,0.38,0.94,0.27,0.86,0.21,0.82,0.55,0.43,0.56
0.32,0.48,0.46,0.80,0.10,0.79,0.19,0.55,0.42,0.80
0.26,0.36,0.64,0.79,0.30,0.76,0.37,0.36,0.41,0.85
0.38,0.43,0.79,0.90,0.44,0.87,0.52,0.33,0.55,1.00
0.37,0.32,0.89,0.82,0.57,0.78,0.63,0.14,0.52,0.97
0.34,0.38,0.58,0.19,0.58,0.20,0.52,0.62,0.18,0.27
0.36,0.54,0.34,0.78,0.00,0.78,0.08,0.65,0.41,0.73
0.48,0.35,0.94,0.30,0.84,0.23,0.81,0.52,0.42,0.58
0.59,0.74,0.17,0.64,0.47,0.68,0.37,0.95,0.49,0.43
0.10,0.12,0.68,0.58,0.43,0.55,0.45,0.24,0.25,0.71
0.17,0.33,0.42,0.46,0.31,0.46,0.26,0.54,0.10,0.47
0.22,0.16,0.80,0.66,0.52,0.61,0.56,0.12,0.36,0.81
0.40,0.55,0.26,0.50,0.38,0.52,0.29,0.77,0.29,0.36
0.40,0.58,0.18,0.70,0.17,0.71,0.07,0.74,0.38,0.60
0.16,0.11,0.68,0.38,0.53,0.34,0.51,0.36,0.15,0.54
0.07,0.10,0.64,0.46,0.45,0.43,0.44,0.33,0.14,0.59
0.34,0.41,0.51,0.25,0.54,0.27,0.47,0.66,0.18,0.25
0.25,0.19,0.70,0.28,0.59,0.25,0.56,0.44,0.17,0.47
0.60,0.77,0.08,0.72,0.43,0.75,0.33,0.97,0.53,0.52
0.53,0.39,1.00,0.35,0.90,0.28,0.87,0.53,0.48,0.63
0.23,0.38,0.52,0.73,0.18,0.72,0.25,0.45,0.35,0.77
0.56,0.51,0.86,0.09,0.87,0.06,0.81,0.73,0.44,0.37
0.29,0.33,0.76,0.81,0.43,0.77,0.50,0.25,0.46,0.91
0.54,0.53,0.74,0.04,0.79,0.10,0.72,0.77,0.39,0.23
0.44,0.52,0.47,0.29,0.57,0.33,0.48,0.77,0.28,0.17
0.55,0.66,0.39,0.42,0.59,0.47,0.49,0.90,0.40,0.19
0.58,0.58,0.73,0.10,0.81,0.16,0.74,0.82,0.43,0.18
0.35,0.53,0.36,0.78,0.00,0.78,0.10,0.63,0.41,0.75
0.22,0.37,0.38,0.45,0.33,0.46,0.26,0.58,0.13,0.43
0.17,0.33,0.41,0.48,0.30,0.47,0.25,0.53,0.11,0.48
0.29,0.36,0.72,0.82,0.38,0.79,0.46,0.30,0.45,0.91
0.24,0.26,0.60,0.27,0.53,0.25,0.48,0.51,0.10,0.39
0.46,0.47,0.66,0.09,0.70,0.13,0.63,0.72,0.31,0.21
0.41,0.34,0.79,0.15,0.74,0.10,0.69,0.57,0.31,0.41
0.15,0.24,0.65,0.68,0.35,0.65,0.40,0.28,0.32,0.77
0.35,0.46,0.40,0.35,0.47,0.37,0.38,0.70,0.20,0.27
0.39,0.28,0.85,0.26,0.75,0.20,0.72,0.49,0.33,0.52
0.23,0.23,0.64,0.27,0.55,0.25,0.51,0.48,0.12,0.42
0.33,0.45,0.36,0.40,0.41,0.42,0.32,0.68,0.19,0.33
0.15,0.16,0.63,0.36,0.50,0.33,0.47,0.41,0.10,0.49
0.49,0.63,0.23,0.54,0.44,0.57,0.33,0.85,0.38,0.36
0.59,0.72,0.31,0.52,0.56,0.57,0.46,0.95,0.46,0.29
0.40,0.26,0.88,0.31,0.76,0.25,0.74,0.45,0.35,0.57
0.21,0.13,0.79,0.63,0.52,0.59,0.55,0.13,0.35,0.79
