0.37,0.71,0.91,0.72,0.60,0.20,0.04,0.48,0.90,0.53
0.66,0.77,0.62,0.70,0.38,0.34,0.54,0.75,0.72,0.04
0.52,0.35,0.11,0.24,0.13,0.69,0.80,0.53,0.15,0.45
0.21,0.09,0.46,0.11,0.30,0.63,0.65,0.18,0.35,0.59
0.23,0.06,0.52,0.14,0.40,0.70,0.70,0.15,0.39,0.68
0.39,0.45,0.41,0.39,0.10,0.38,0.50,0.46,0.45,0.20
0.57,0.32,0.09,0.22,0.24,0.79,0.89,0.56,0.04,0.56
0.20,0.36,0.52,0.34,0.23,0.35,0.41,0.28,0.50,0.36
0.51,0.26,0.16,0.15,0.23,0.77,0.86,0.49,0.05,0.57
0.32,0.24,0.32,0.17,0.11,0.55,0.62,0.34,0.28,0.42
0.39,0.36,0.30,0.28,0.00,0.49,0.60,0.43,0.33,0.31
0.65,0.36,0.13,0.27,0.36,0.91,1.00,0.63,0.02,0.68
0.31,0.64,0.86,0.65,0.55,0.21,0.09,0.42,0.84,0.51
0.30,0.10,0.36,0.04,0.24,0.65,0.70,0.28,0.25,0.56
0.25,0.51,0.66,0.50,0.35,0.21,0.25,0.36,0.65,0.35
0.43,0.54,0.49,0.48,0.19,0.30,0.45,0.51,0.54,0.13
0.13,0.42,0.65,0.42,0.36,0.32,0.31,0.24,0.61,0.44
0.50,0.33,0.14,0.23,0.11,0.66,0.77,0.51,0.17,0.43
0.20,0.16,0.43,0.14,0.24,0.56,0.59,0.21,0.35,0.51
0.24,0.13,0.62,0.23,0.49,0.75,0.72,0.13,0.47,0.76
