0.38,0.47,0.01,0.04,0.26,0.19,0.34,0.09,0.35,0.60
0.10,0.23,0.30,0.36,0.58,0.43,0.65,0.27,0.13,0.77
0.61,0.73,0.31,0.24,0.28,0.43,0.21,0.38,0.61,0.83
0.12,0.12,0.33,0.41,0.60,0.37,0.70,0.26,0.06,0.61
0.45,0.59,0.41,0.40,0.58,0.59,0.56,0.45,0.48,1.00
0.51,0.64,0.33,0.29,0.43,0.50,0.39,0.39,0.52,0.91
0.35,0.48,0.24,0.24,0.45,0.43,0.46,0.28,0.37,0.83
0.70,0.74,0.38,0.36,0.24,0.23,0.37,0.39,0.66,0.35
0.48,0.59,0.18,0.13,0.27,0.34,0.27,0.26,0.47,0.75
0.58,0.60,0.33,0.35,0.34,0.15,0.48,0.31,0.53,0.24
0.07,0.04,0.41,0.48,0.69,0.47,0.78,0.34,0.05,0.71
0.11,0.24,0.38,0.43,0.66,0.51,0.71,0.35,0.17,0.84
0.47,0.61,0.28,0.25,0.40,0.46,0.38,0.34,0.49,0.87
0.55,0.65,0.18,0.11,0.12,0.26,0.16,0.26,0.53,0.65
0.30,0.43,0.38,0.40,0.62,0.55,0.63,0.39,0.34,0.94
0.72,0.80,0.34,0.29,0.06,0.31,0.14,0.40,0.69,0.58
0.73,0.70,0.56,0.59,0.57,0.38,0.71,0.52,0.67,0.00
0.27,0.24,0.34,0.41,0.57,0.30,0.69,0.26,0.21,0.47
0.41,0.55,0.41,0.41,0.60,0.59,0.59,0.43,0.44,0.99
0.40,0.54,0.37,0.36,0.55,0.55,0.54,0.40,0.44,0.95
0.59,0.56,0.45,0.49,0.51,0.28,0.66,0.40,0.53,0.14
0.42,0.55,0.19,0.17,0.35,0.37,0.35,0.26,0.43,0.78
0.40,0.47,0.06,0.10,0.25,0.09,0.36,0.07,0.36,0.50
0.25,0.31,0.15,0.22,0.41,0.19,0.51,0.07,0.21,0.53
0.58,0.61,0.27,0.27,0.23,0.10,0.38,0.27,0.53,0.34
0.53,0.64,0.21,0.15,0.24,0.35,0.22,0.29,0.52,0.75
0.42,0.37,0.43,0.50,0.60,0.33,0.74,0.36,0.36,0.34
0.04,0.15,0.31,0.38,0.60,0.40,0.68,0.26,0.03,0.70
0.24,0.33,0.11,0.18,0.40,0.22,0.48,0.06,0.21,0.59
0.13,0.26,0.25,0.31,0.53,0.39,0.60,0.22,0.15,0.74
0.53,0.60,0.15,0.12,0.12,0.14,0.24,0.20,0.50,0.51
0.38,0.37,0.28,0.34,0.45,0.18,0.59,0.21,0.32,0.36
0.53,0.57,0.22,0.23,0.23,0.05,0.37,0.22,0.48,0.37
0.67,0.67,0.42,0.43,0.38,0.24,0.53,0.40,0.61,0.18
0.52,0.52,0.32,0.36,0.40,0.15,0.54,0.28,0.46,0.24
0.43,0.47,0.19,0.23,0.31,0.04,0.45,0.16,0.38,0.37
0.34,0.27,0.40,0.47,0.61,0.34,0.74,0.32,0.27,0.43
0.63,0.71,0.25,0.18,0.02,0.26,0.12,0.31,0.60,0.60
0.01,0.15,0.34,0.41,0.63,0.45,0.70,0.29,0.06,0.74
0.41,0.43,0.20,0.25,0.35,0.08,0.48,0.15,0.36,0.37
0.55,0.51,0.46,0.51,0.56,0.31,0.70,0.40,0.49,0.19
0.03,0.16,0.37,0.43,0.65,0.48,0.72,0.32,0.09,0.78
0.38,0.49,0.07,0.06,0.28,0.25,0.34,0.14,0.37,0.66
0.60,0.63,0.33,0.34,0.30,0.15,0.44,0.32,0.55,0.27
0.37,0.42,0.14,0.19,0.32,0.07,0.44,0.09,0.33,0.44
0.24,0.38,0.36,0.39,0.61,0.52,0.64,0.35,0.28,0.89
0.42,0.42,0.27,0.33,0.42,0.14,0.55,0.22,0.36,0.32
0.39,0.52,0.37,0.37,0.57,0.55,0.56,0.40,0.42,0.95
0.24,0.37,0.23,0.26,0.48,0.40,0.52,0.23,0.26,0.78
0.53,0.53,0.32,0.35,0.38,0.14,0.52,0.28,0.47,0.24
0.29,0.40,0.12,0.15,0.38,0.29,0.43,0.14,0.28,0.69
0.38,0.51,0.22,0.21,0.40,0.40,0.41,0.27,0.39,0.81
0.44,0.56,0.21,0.17,0.34,0.38,0.34,0.27,0.44,0.79
