0.46,0.10,0.35,0.36,0.70,0.63,0.07,0.18,0.51,0.41
0.29,0.59,0.50,0.65,0.60,0.76,0.79,0.51,0.45,0.42
0.34,0.22,0.47,0.13,0.48,0.40,0.23,0.21,0.31,0.24
0.51,0.38,0.11,0.72,0.92,0.96,0.55,0.37,0.69,0.58
0.14,0.46,0.42,0.51,0.50,0.63,0.65,0.38,0.32,0.27
0.17,0.41,0.55,0.20,0.24,0.30,0.51,0.34,0.02,0.06
0.24,0.36,0.55,0.10,0.28,0.26,0.43,0.31,0.11,0.11
0.43,0.78,0.73,0.75,0.59,0.79,0.97,0.70,0.52,0.53
0.65,0.35,0.60,0.41,0.77,0.63,0.15,0.41,0.63,0.56
0.27,0.30,0.16,0.54,0.69,0.75,0.51,0.25,0.46,0.36
0.28,0.06,0.22,0.35,0.61,0.60,0.27,0.00,0.39,0.28
0.40,0.56,0.76,0.20,0.15,0.07,0.59,0.51,0.20,0.28
0.41,0.53,0.74,0.16,0.20,0.07,0.55,0.49,0.22,0.29
0.32,0.47,0.31,0.66,0.72,0.83,0.68,0.41,0.52,0.44
0.45,0.55,0.77,0.17,0.23,0.06,0.55,0.51,0.26,0.32
0.18,0.33,0.26,0.50,0.60,0.69,0.54,0.26,0.38,0.29
0.19,0.52,0.62,0.33,0.20,0.36,0.65,0.44,0.09,0.17
0.15,0.46,0.42,0.51,0.51,0.64,0.65,0.38,0.33,0.28
0.28,0.64,0.71,0.46,0.24,0.44,0.77,0.56,0.22,0.29
0.21,0.58,0.63,0.45,0.29,0.48,0.73,0.50,0.21,0.26
0.27,0.58,0.50,0.64,0.59,0.74,0.78,0.50,0.43,0.40
0.26,0.13,0.36,0.22,0.51,0.48,0.24,0.09,0.30,0.20
0.23,0.45,0.61,0.19,0.18,0.24,0.54,0.39,0.03,0.12
0.51,0.42,0.15,0.75,0.93,0.98,0.60,0.41,0.70,0.60
0.16,0.31,0.48,0.16,0.33,0.34,0.42,0.25,0.11,0.04
0.18,0.25,0.21,0.44,0.59,0.65,0.46,0.18,0.37,0.26
0.33,0.60,0.75,0.31,0.04,0.22,0.68,0.53,0.15,0.26
0.21,0.50,0.43,0.57,0.55,0.69,0.70,0.42,0.38,0.34
0.54,0.42,0.15,0.76,0.95,1.00,0.60,0.42,0.73,0.62
0.34,0.49,0.68,0.14,0.19,0.14,0.53,0.44,0.15,0.22
0.05,0.36,0.46,0.28,0.33,0.42,0.51,0.28,0.11,0.05
0.27,0.65,0.66,0.54,0.37,0.57,0.81,0.56,0.30,0.34
0.21,0.57,0.63,0.42,0.26,0.44,0.71,0.49,0.18,0.23
0.23,0.49,0.63,0.24,0.16,0.26,0.58,0.42,0.03,0.14
0.47,0.57,0.79,0.19,0.23,0.04,0.57,0.54,0.28,0.34
0.25,0.33,0.53,0.08,0.32,0.29,0.39,0.28,0.15,0.12
0.31,0.03,0.23,0.36,0.63,0.62,0.24,0.02,0.41,0.30
0.24,0.56,0.67,0.34,0.16,0.33,0.67,0.48,0.10,0.20
0.49,0.12,0.34,0.41,0.74,0.68,0.08,0.20,0.55,0.45
0.32,0.20,0.07,0.51,0.72,0.75,0.40,0.17,0.49,0.38
