0.39,0.45,0.46,0.70,0.64,0.28,0.16,0.71,0.82,0.59
0.12,0.41,0.11,0.47,0.46,0.56,0.63,0.32,0.47,0.30
0.25,0.44,0.28,0.66,0.61,0.39,0.34,0.61,0.74,0.52
0.53,0.64,0.53,0.48,0.53,0.88,1.00,0.28,0.34,0.41
0.06,0.40,0.07,0.50,0.48,0.51,0.55,0.37,0.53,0.33
0.35,0.43,0.42,0.68,0.62,0.29,0.19,0.67,0.79,0.56
0.47,0.22,0.60,0.47,0.40,0.07,0.26,0.58,0.63,0.44
0.46,0.14,0.59,0.17,0.10,0.37,0.56,0.35,0.34,0.23
0.30,0.59,0.24,0.77,0.73,0.57,0.51,0.66,0.82,0.61
0.30,0.14,0.42,0.16,0.12,0.40,0.56,0.20,0.27,0.06
0.38,0.48,0.41,0.36,0.40,0.72,0.84,0.14,0.26,0.26
0.50,0.33,0.62,0.60,0.53,0.07,0.13,0.68,0.75,0.55
0.52,0.26,0.65,0.51,0.44,0.09,0.26,0.63,0.67,0.49
0.61,0.33,0.72,0.15,0.16,0.55,0.74,0.37,0.28,0.32
0.33,0.00,0.46,0.26,0.19,0.26,0.43,0.34,0.40,0.21
0.25,0.21,0.38,0.46,0.40,0.18,0.26,0.48,0.58,0.36
0.25,0.08,0.38,0.26,0.21,0.31,0.45,0.30,0.38,0.16
0.34,0.24,0.46,0.51,0.44,0.11,0.19,0.55,0.64,0.42
0.26,0.57,0.16,0.60,0.60,0.71,0.75,0.41,0.57,0.44
0.45,0.19,0.58,0.44,0.37,0.09,0.29,0.55,0.59,0.41
0.47,0.13,0.61,0.30,0.23,0.25,0.44,0.46,0.47,0.32
0.22,0.49,0.17,0.50,0.51,0.66,0.73,0.31,0.47,0.34
0.29,0.63,0.17,0.75,0.73,0.68,0.66,0.60,0.76,0.58
0.21,0.34,0.30,0.57,0.51,0.29,0.28,0.54,0.66,0.43
0.29,0.22,0.40,0.17,0.16,0.48,0.62,0.12,0.22,0.00
0.42,0.24,0.55,0.51,0.44,0.01,0.19,0.59,0.66,0.45
0.24,0.28,0.35,0.53,0.47,0.23,0.25,0.53,0.64,0.41
0.29,0.05,0.42,0.25,0.19,0.29,0.45,0.31,0.38,0.18
0.34,0.42,0.38,0.30,0.33,0.66,0.78,0.08,0.23,0.19
0.60,0.48,0.70,0.74,0.67,0.21,0.10,0.82,0.89,0.69
0.58,0.47,0.68,0.74,0.67,0.21,0.08,0.82,0.89,0.68
0.33,0.66,0.22,0.80,0.77,0.70,0.66,0.66,0.81,0.63
0.31,0.12,0.44,0.16,0.12,0.38,0.54,0.23,0.28,0.09
0.49,0.15,0.62,0.34,0.27,0.22,0.42,0.49,0.50,0.36
0.33,0.29,0.43,0.56,0.49,0.16,0.17,0.58,0.68,0.46
0.31,0.57,0.29,0.77,0.72,0.52,0.44,0.69,0.83,0.61
0.31,0.59,0.24,0.57,0.58,0.76,0.82,0.36,0.52,0.42
0.51,0.21,0.63,0.13,0.08,0.43,0.62,0.34,0.30,0.24
0.02,0.31,0.15,0.44,0.41,0.44,0.50,0.34,0.48,0.27
0.27,0.27,0.36,0.22,0.22,0.51,0.65,0.10,0.23,0.06
