0.50,0.30,0.29,0.30,0.05,0.30,0.65,0.26,0.53,0.51
0.26,0.70,0.75,0.76,0.37,0.73,0.27,0.45,0.36,0.11
0.47,0.47,0.45,0.45,0.07,0.47,0.58,0.16,0.53,0.35
0.21,0.42,0.54,0.56,0.27,0.45,0.40,0.49,0.23,0.43
0.26,0.56,0.61,0.62,0.23,0.58,0.36,0.36,0.34,0.22
0.56,0.66,0.61,0.60,0.27,0.66,0.61,0.15,0.64,0.28
0.34,0.50,0.53,0.53,0.14,0.52,0.45,0.28,0.41,0.27
0.71,0.29,0.15,0.13,0.23,0.27,0.86,0.29,0.74,0.68
0.33,0.69,0.72,0.72,0.33,0.71,0.34,0.38,0.42,0.09
0.47,0.23,0.44,0.48,0.42,0.28,0.67,0.66,0.42,0.74
0.36,0.34,0.40,0.42,0.10,0.36,0.52,0.34,0.40,0.43
0.59,0.88,0.85,0.84,0.48,0.89,0.56,0.39,0.69,0.18
0.63,0.74,0.68,0.66,0.35,0.74,0.66,0.19,0.72,0.30
0.47,0.59,0.57,0.56,0.19,0.60,0.53,0.18,0.55,0.25
0.71,0.08,0.08,0.13,0.35,0.04,0.89,0.51,0.70,0.80
0.38,0.32,0.38,0.40,0.10,0.34,0.54,0.34,0.41,0.45
0.85,0.39,0.19,0.14,0.37,0.35,1.00,0.35,0.88,0.79
0.56,0.77,0.74,0.73,0.37,0.78,0.56,0.28,0.65,0.19
0.78,0.71,0.59,0.56,0.37,0.69,0.85,0.13,0.86,0.51
0.73,0.53,0.40,0.37,0.26,0.51,0.84,0.09,0.79,0.56
0.00,0.68,0.80,0.83,0.49,0.72,0.15,0.66,0.09,0.38
0.29,0.59,0.63,0.64,0.24,0.61,0.36,0.35,0.37,0.18
0.59,0.63,0.57,0.55,0.25,0.63,0.66,0.09,0.67,0.34
0.07,0.64,0.74,0.76,0.41,0.68,0.18,0.57,0.17,0.30
0.67,0.74,0.66,0.64,0.35,0.73,0.71,0.16,0.75,0.35
0.58,0.66,0.61,0.59,0.27,0.66,0.63,0.14,0.66,0.29
0.56,0.24,0.45,0.50,0.51,0.29,0.76,0.75,0.51,0.84
0.76,0.44,0.29,0.25,0.27,0.41,0.89,0.20,0.80,0.65
0.26,0.45,0.63,0.67,0.47,0.50,0.46,0.70,0.19,0.62
0.63,0.91,0.88,0.87,0.51,0.92,0.59,0.41,0.73,0.22
