0.55,0.69,0.30,0.32,0.35,0.46,0.77,0.46,0.74,0.34
0.28,0.59,0.24,0.39,0.35,0.55,0.64,0.28,0.46,0.12
0.60,0.92,0.56,0.72,0.68,0.88,0.96,0.61,0.75,0.35
0.21,0.40,0.01,0.11,0.07,0.28,0.47,0.13,0.41,0.23
0.49,0.65,0.71,0.79,0.73,0.84,0.61,0.58,0.39,0.72
0.30,0.51,0.06,0.18,0.17,0.36,0.58,0.22,0.50,0.16
0.65,0.96,0.61,0.77,0.73,0.93,1.00,0.66,0.79,0.40
0.35,0.54,0.56,0.64,0.59,0.71,0.52,0.44,0.28,0.58
0.21,0.48,0.40,0.49,0.44,0.59,0.48,0.29,0.24,0.41
0.17,0.47,0.34,0.45,0.39,0.55,0.48,0.25,0.26,0.35
0.46,0.77,0.51,0.66,0.61,0.80,0.79,0.50,0.57,0.37
0.27,0.12,0.32,0.21,0.21,0.12,0.21,0.23,0.31,0.54
0.33,0.29,0.25,0.09,0.12,0.05,0.38,0.24,0.44,0.46
0.27,0.53,0.09,0.25,0.22,0.42,0.59,0.22,0.48,0.08
0.16,0.18,0.23,0.17,0.14,0.18,0.25,0.11,0.25,0.43
0.37,0.55,0.59,0.67,0.61,0.73,0.52,0.47,0.29,0.61
0.20,0.39,0.43,0.50,0.44,0.55,0.38,0.29,0.14,0.49
0.48,0.80,0.53,0.68,0.64,0.83,0.82,0.53,0.59,0.39
0.64,0.96,0.58,0.73,0.70,0.90,1.00,0.65,0.80,0.36
0.25,0.29,0.49,0.51,0.46,0.51,0.25,0.33,0.05,0.61
0.53,0.81,0.37,0.51,0.49,0.68,0.87,0.49,0.72,0.16
0.38,0.69,0.43,0.58,0.53,0.72,0.72,0.42,0.50,0.31
0.17,0.22,0.41,0.41,0.37,0.42,0.21,0.24,0.00,0.54
0.54,0.72,0.30,0.35,0.37,0.50,0.80,0.46,0.74,0.28
0.32,0.58,0.14,0.29,0.27,0.46,0.65,0.27,0.53,0.04
0.27,0.12,0.47,0.43,0.39,0.38,0.08,0.31,0.12,0.63
0.55,0.74,0.76,0.85,0.79,0.92,0.71,0.65,0.48,0.74
0.17,0.11,0.31,0.26,0.23,0.24,0.17,0.16,0.18,0.50
0.42,0.71,0.52,0.66,0.61,0.78,0.72,0.48,0.48,0.43
0.47,0.78,0.38,0.54,0.51,0.71,0.83,0.47,0.65,0.17
0.25,0.22,0.23,0.11,0.10,0.09,0.31,0.17,0.35,0.45
0.24,0.10,0.43,0.39,0.35,0.34,0.08,0.27,0.13,0.60
0.28,0.16,0.31,0.19,0.18,0.09,0.25,0.23,0.34,0.52
0.28,0.52,0.47,0.57,0.51,0.65,0.52,0.37,0.27,0.48
0.52,0.59,0.30,0.24,0.28,0.33,0.68,0.42,0.69,0.42
0.27,0.55,0.44,0.55,0.49,0.65,0.55,0.35,0.31,0.42
0.28,0.50,0.05,0.19,0.17,0.36,0.57,0.21,0.48,0.15
0.38,0.07,0.49,0.38,0.37,0.26,0.11,0.37,0.33,0.69
0.34,0.61,0.17,0.33,0.30,0.50,0.67,0.30,0.54,0.00
0.44,0.70,0.60,0.72,0.66,0.82,0.69,0.52,0.45,0.55
0.40,0.45,0.21,0.10,0.16,0.20,0.54,0.30,0.56,0.39
0.25,0.28,0.49,0.50,0.46,0.51,0.25,0.33,0.05,0.61
0.37,0.48,0.61,0.66,0.61,0.69,0.44,0.46,0.23,0.67
0.34,0.66,0.36,0.51,0.46,0.66,0.69,0.37,0.49,0.23
0.28,0.48,0.04,0.15,0.13,0.32,0.55,0.20,0.48,0.19
0.30,0.05,0.39,0.29,0.28,0.19,0.13,0.28,0.28,0.60
0.38,0.65,0.22,0.37,0.34,0.54,0.72,0.34,0.58,0.01
0.41,0.39,0.27,0.12,0.17,0.12,0.48,0.32,0.54,0.47
0.23,0.54,0.21,0.36,0.31,0.51,0.59,0.23,0.42,0.13
0.40,0.39,0.27,0.12,0.17,0.12,0.48,0.31,0.54,0.47
