0.46,0.54,0.47,0.10,0.51,0.45,0.14,0.14,0.57,0.55,0.39,0.60,0.16,0.46,0.51,0.21,0.39,0.49,0.29,0.40,0.37,0.40,0.28,0.55,0.17,0.69,0.36,0.62,0.39,0.60
0.19,0.55,0.31,0.36,0.47,0.21,0.41,0.35,0.50,0.36,0.56,0.50,0.26,0.20,0.25,0.37,0.29,0.25,0.37,0.34,0.50,0.32,0.02,0.53,0.10,0.45,0.13,0.56,0.32,0.34
0.17,0.77,0.37,0.73,0.65,0.25,0.77,0.70,0.64,0.38,0.89,0.62,0.60,0.21,0.17,0.70,0.49,0.23,0.65,0.55,0.82,0.54,0.35,0.71,0.47,0.26,0.29,0.70,0.54,0.16
0.40,0.41,0.50,0.23,0.38,0.36,0.24,0.28,0.43,0.42,0.35,0.46,0.04,0.37,0.47,0.34,0.25,0.39,0.40,0.26,0.29,0.26,0.24,0.42,0.16,0.58,0.34,0.49,0.25,0.51
0.51,0.43,0.58,0.16,0.43,0.47,0.15,0.24,0.49,0.53,0.27,0.52,0.10,0.49,0.58,0.32,0.34,0.51,0.41,0.34,0.24,0.33,0.35,0.46,0.25,0.69,0.44,0.54,0.32,0.63
0.41,0.47,0.74,0.79,0.35,0.31,0.81,0.82,0.29,0.15,0.73,0.26,0.57,0.36,0.54,0.86,0.32,0.29,0.88,0.34,0.65,0.34,0.51,0.39,0.59,0.20,0.56,0.33,0.35,0.29
0.25,0.70,0.17,0.39,0.63,0.32,0.45,0.34,0.65,0.49,0.68,0.66,0.38,0.29,0.22,0.33,0.44,0.35,0.27,0.49,0.63,0.48,0.14,0.68,0.17,0.54,0.09,0.72,0.47,0.42
0.23,0.85,0.17,0.64,0.75,0.35,0.69,0.59,0.75,0.52,0.89,0.74,0.59,0.29,0.09,0.56,0.56,0.35,0.48,0.62,0.83,0.61,0.31,0.81,0.40,0.46,0.20,0.82,0.60,0.35
0.55,0.95,0.27,0.45,0.90,0.63,0.51,0.36,0.94,0.80,0.84,0.95,0.58,0.59,0.47,0.28,0.73,0.66,0.16,0.77,0.81,0.76,0.44,0.95,0.41,0.84,0.39,1.00,0.75,0.72
0.56,0.47,0.60,0.13,0.47,0.52,0.10,0.22,0.54,0.58,0.27,0.58,0.16,0.54,0.62,0.30,0.40,0.56,0.41,0.39,0.26,0.39,0.39,0.50,0.28,0.75,0.48,0.58,0.38,0.68
0.58,0.46,0.64,0.15,0.47,0.55,0.11,0.25,0.54,0.60,0.24,0.57,0.17,0.56,0.65,0.33,0.41,0.58,0.44,0.40,0.23,0.39,0.42,0.49,0.31,0.77,0.51,0.58,0.39,0.70
0.19,0.69,0.47,0.74,0.57,0.20,0.78,0.73,0.54,0.27,0.85,0.52,0.58,0.19,0.26,0.75,0.42,0.17,0.71,0.48,0.77,0.47,0.37,0.62,0.49,0.13,0.35,0.60,0.47,0.06
0.54,0.63,0.49,0.06,0.62,0.55,0.12,0.04,0.68,0.66,0.45,0.71,0.27,0.55,0.56,0.12,0.50,0.59,0.23,0.51,0.44,0.51,0.36,0.66,0.25,0.79,0.42,0.73,0.50,0.69
0.11,0.55,0.33,0.45,0.45,0.12,0.49,0.44,0.47,0.29,0.61,0.47,0.32,0.11,0.21,0.46,0.27,0.16,0.45,0.33,0.54,0.31,0.08,0.51,0.19,0.36,0.14,0.54,0.31,0.25
0.46,0.17,0.70,0.51,0.08,0.35,0.50,0.57,0.14,0.27,0.37,0.17,0.27,0.40,0.59,0.64,0.11,0.37,0.69,0.06,0.29,0.07,0.41,0.14,0.41,0.48,0.51,0.19,0.07,0.47
0.66,0.58,0.66,0.12,0.59,0.64,0.06,0.21,0.67,0.71,0.32,0.70,0.28,0.65,0.71,0.28,0.52,0.68,0.40,0.52,0.34,0.52,0.48,0.62,0.37,0.87,0.56,0.70,0.51,0.79
0.27,0.36,0.54,0.48,0.25,0.17,0.49,0.51,0.27,0.17,0.49,0.27,0.26,0.22,0.40,0.56,0.07,0.19,0.59,0.13,0.41,0.11,0.25,0.31,0.29,0.35,0.34,0.33,0.11,0.31
0.22,0.57,0.29,0.34,0.50,0.24,0.39,0.33,0.53,0.39,0.57,0.54,0.26,0.22,0.26,0.34,0.32,0.28,0.34,0.36,0.51,0.35,0.04,0.55,0.08,0.48,0.12,0.59,0.35,0.37
0.20,0.51,0.52,0.63,0.39,0.10,0.66,0.65,0.36,0.10,0.68,0.34,0.44,0.14,0.33,0.68,0.25,0.07,0.67,0.30,0.60,0.29,0.30,0.44,0.40,0.16,0.34,0.42,0.29,0.12
0.23,0.57,0.55,0.71,0.44,0.16,0.74,0.72,0.41,0.14,0.75,0.38,0.52,0.18,0.34,0.74,0.32,0.12,0.73,0.37,0.68,0.36,0.36,0.50,0.47,0.08,0.39,0.47,0.36,0.09
0.23,0.78,0.45,0.79,0.66,0.27,0.83,0.77,0.63,0.37,0.92,0.61,0.65,0.24,0.24,0.77,0.51,0.25,0.72,0.56,0.85,0.55,0.41,0.72,0.53,0.22,0.36,0.69,0.55,0.15
0.07,0.67,0.25,0.52,0.56,0.18,0.57,0.50,0.57,0.36,0.72,0.57,0.43,0.13,0.09,0.50,0.38,0.20,0.46,0.44,0.66,0.43,0.15,0.63,0.27,0.36,0.10,0.64,0.42,0.24
0.59,0.04,0.83,0.56,0.10,0.49,0.54,0.64,0.17,0.39,0.31,0.21,0.34,0.54,0.72,0.71,0.25,0.50,0.78,0.19,0.24,0.20,0.53,0.08,0.51,0.60,0.64,0.17,0.21,0.60
