0.25,0.51,0.36,0.26,0.46,0.35,0.13,0.16,0.51,0.41,0.32,0.39,0.49,0.06,0.43,0.44,0.37,0.19,0.48,0.34,0.56,0.28,0.12,0.35,0.50,0.35,0.28,0.33,0.31,0.27,0.19,0.07,0.50,0.41,0.37,0.28,0.10,0.31,0.14,0.28,0.27,0.23,0.16,0.63,0.10,0.18,0.66,0.30,0.13,0.38
0.65,0.46,0.73,0.48,0.04,0.10,0.32,0.55,0.15,0.03,0.37,0.52,0.48,0.43,0.45,0.22,0.60,0.60,0.12,0.44,0.11,0.38,0.57,0.53,0.40,0.24,0.29,0.73,0.51,0.20,0.55,0.40,0.32,0.50,0.11,0.65,0.45,0.19,0.44,0.48,0.43,0.47,0.54,0.19,0.54,0.42,0.21,0.40,0.32,0.53
0.68,0.49,0.75,0.51,0.06,0.12,0.34,0.58,0.16,0.06,0.38,0.55,0.50,0.46,0.48,0.24,0.63,0.62,0.14,0.45,0.08,0.39,0.60,0.54,0.42,0.25,0.32,0.76,0.54,0.22,0.56,0.42,0.34,0.52,0.12,0.68,0.48,0.20,0.46,0.51,0.45,0.50,0.56,0.17,0.56,0.45,0.19,0.43,0.35,0.54
0.11,0.43,0.10,0.17,0.62,0.54,0.38,0.13,0.63,0.60,0.61,0.23,0.39,0.25,0.35,0.51,0.14,0.12,0.60,0.64,0.73,0.58,0.27,0.64,0.45,0.62,0.35,0.13,0.16,0.51,0.45,0.37,0.51,0.29,0.60,0.07,0.21,0.55,0.44,0.17,0.57,0.16,0.42,0.77,0.32,0.21,0.82,0.27,0.39,0.68
0.25,0.49,0.35,0.24,0.44,0.33,0.12,0.15,0.49,0.40,0.33,0.36,0.46,0.04,0.41,0.41,0.35,0.19,0.46,0.35,0.54,0.29,0.14,0.37,0.47,0.35,0.26,0.33,0.28,0.26,0.21,0.08,0.47,0.39,0.36,0.27,0.08,0.30,0.16,0.26,0.28,0.21,0.19,0.61,0.12,0.16,0.65,0.27,0.12,0.40
0.73,0.39,0.78,0.51,0.13,0.25,0.45,0.63,0.05,0.20,0.55,0.51,0.41,0.53,0.41,0.17,0.62,0.67,0.08,0.61,0.15,0.55,0.69,0.70,0.32,0.42,0.32,0.79,0.53,0.35,0.69,0.53,0.23,0.47,0.28,0.72,0.54,0.36,0.59,0.51,0.60,0.51,0.69,0.11,0.66,0.48,0.17,0.41,0.46,0.70
0.50,0.04,0.48,0.27,0.46,0.47,0.48,0.44,0.40,0.49,0.71,0.16,0.02,0.45,0.07,0.28,0.28,0.47,0.39,0.77,0.55,0.69,0.58,0.82,0.10,0.64,0.27,0.53,0.25,0.51,0.70,0.53,0.20,0.11,0.54,0.46,0.41,0.55,0.63,0.25,0.72,0.30,0.67,0.54,0.60,0.32,0.60,0.21,0.50,0.84
0.50,0.03,0.50,0.26,0.40,0.42,0.45,0.43,0.34,0.44,0.67,0.18,0.04,0.42,0.06,0.23,0.29,0.47,0.34,0.73,0.50,0.65,0.56,0.78,0.06,0.59,0.22,0.54,0.25,0.47,0.67,0.50,0.15,0.12,0.49,0.47,0.40,0.51,0.60,0.24,0.68,0.29,0.65,0.49,0.57,0.30,0.55,0.18,0.46,0.80
0.52,0.51,0.61,0.41,0.22,0.10,0.16,0.42,0.31,0.15,0.20,0.49,0.51,0.29,0.47,0.31,0.54,0.46,0.28,0.27,0.29,0.20,0.41,0.35,0.46,0.11,0.26,0.60,0.45,0.02,0.36,0.22,0.41,0.49,0.09,0.53,0.32,0.02,0.25,0.42,0.25,0.39,0.35,0.38,0.36,0.32,0.40,0.36,0.15,0.36
0.17,0.61,0.29,0.32,0.61,0.50,0.28,0.15,0.66,0.57,0.43,0.45,0.58,0.18,0.52,0.58,0.39,0.14,0.63,0.43,0.71,0.39,0.03,0.40,0.61,0.49,0.41,0.23,0.35,0.42,0.20,0.21,0.62,0.48,0.53,0.21,0.19,0.45,0.23,0.35,0.36,0.29,0.17,0.78,0.08,0.28,0.82,0.39,0.28,0.44
0.84,0.57,0.91,0.65,0.19,0.29,0.51,0.74,0.21,0.22,0.52,0.67,0.59,0.62,0.58,0.33,0.77,0.78,0.22,0.58,0.08,0.54,0.76,0.68,0.50,0.38,0.46,0.91,0.68,0.38,0.73,0.59,0.41,0.64,0.28,0.84,0.64,0.36,0.63,0.65,0.59,0.64,0.73,0.08,0.73,0.60,0.04,0.56,0.51,0.67
0.43,0.14,0.45,0.19,0.34,0.33,0.34,0.35,0.30,0.36,0.56,0.16,0.13,0.32,0.08,0.18,0.27,0.39,0.29,0.62,0.45,0.55,0.47,0.67,0.12,0.49,0.12,0.48,0.20,0.37,0.56,0.40,0.16,0.13,0.40,0.41,0.30,0.41,0.49,0.18,0.57,0.20,0.54,0.45,0.47,0.21,0.52,0.09,0.35,0.70
0.56,0.09,0.53,0.33,0.51,0.53,0.56,0.51,0.44,0.55,0.79,0.22,0.09,0.52,0.14,0.34,0.32,0.54,0.44,0.84,0.60,0.77,0.64,0.89,0.15,0.71,0.34,0.58,0.31,0.58,0.77,0.61,0.24,0.17,0.60,0.52,0.49,0.62,0.70,0.31,0.79,0.36,0.75,0.58,0.67,0.40,0.64,0.28,0.57,0.92
0.51,0.12,0.53,0.27,0.30,0.32,0.38,0.43,0.25,0.34,0.59,0.23,0.13,0.39,0.12,0.13,0.34,0.47,0.24,0.65,0.40,0.58,0.54,0.71,0.07,0.50,0.16,0.56,0.28,0.38,0.62,0.45,0.08,0.19,0.39,0.49,0.37,0.42,0.54,0.26,0.61,0.28,0.60,0.40,0.54,0.28,0.46,0.17,0.39,0.73
