0.62,0.27,0.62,0.72,0.37,0.35,0.11,0.73,0.59,0.43
0.55,0.13,0.66,0.79,0.35,0.47,0.19,0.78,0.70,0.53
0.95,0.91,0.57,0.49,0.73,0.35,0.75,0.51,0.23,0.33
0.60,0.87,0.21,0.12,0.56,0.57,0.95,0.11,0.41,0.47
0.66,0.71,0.25,0.21,0.47,0.24,0.68,0.22,0.06,0.14
0.66,0.70,0.27,0.23,0.46,0.22,0.66,0.24,0.05,0.12
0.48,0.02,0.68,0.81,0.33,0.55,0.31,0.81,0.76,0.60
0.83,0.76,0.47,0.44,0.59,0.21,0.62,0.45,0.15,0.20
0.63,0.30,0.61,0.70,0.37,0.31,0.12,0.70,0.56,0.40
0.36,0.47,0.18,0.31,0.17,0.31,0.57,0.31,0.36,0.25
0.65,0.48,0.47,0.53,0.39,0.09,0.33,0.53,0.34,0.19
0.41,0.11,0.55,0.68,0.21,0.44,0.31,0.68,0.63,0.47
0.27,0.34,0.68,0.84,0.38,0.78,0.68,0.83,0.91,0.78
0.43,0.42,0.26,0.37,0.18,0.22,0.47,0.37,0.33,0.19
0.30,0.20,0.65,0.80,0.31,0.68,0.54,0.79,0.83,0.69
0.17,0.40,0.30,0.45,0.11,0.48,0.62,0.44,0.55,0.44
0.28,0.23,0.65,0.80,0.31,0.69,0.57,0.79,0.84,0.70
0.77,0.61,0.51,0.53,0.51,0.10,0.43,0.54,0.28,0.19
0.45,0.65,0.00,0.13,0.35,0.40,0.74,0.12,0.31,0.30
0.10,0.34,0.48,0.64,0.21,0.62,0.63,0.63,0.72,0.60
0.26,0.44,0.21,0.37,0.13,0.40,0.60,0.36,0.45,0.35
0.44,0.33,0.37,0.48,0.17,0.24,0.37,0.48,0.41,0.25
0.49,0.28,0.46,0.56,0.23,0.25,0.28,0.56,0.46,0.30
0.49,0.13,0.58,0.71,0.27,0.41,0.23,0.70,0.63,0.47
0.36,0.07,0.60,0.75,0.25,0.55,0.40,0.74,0.73,0.58
0.08,0.48,0.36,0.51,0.24,0.61,0.73,0.49,0.65,0.56
0.54,0.87,0.25,0.25,0.56,0.66,1.00,0.23,0.53,0.56
0.47,0.50,0.21,0.30,0.25,0.21,0.53,0.30,0.26,0.14
0.37,0.08,0.62,0.77,0.27,0.58,0.42,0.76,0.76,0.60
0.69,0.46,0.54,0.60,0.42,0.16,0.27,0.60,0.40,0.26
0.30,0.66,0.22,0.33,0.36,0.60,0.85,0.32,0.55,0.52
0.77,0.36,0.79,0.89,0.54,0.48,0.04,0.89,0.72,0.57
0.44,0.12,0.55,0.68,0.22,0.42,0.28,0.68,0.62,0.46
0.44,0.14,0.53,0.66,0.22,0.40,0.28,0.66,0.60,0.44
0.05,0.44,0.38,0.53,0.21,0.60,0.70,0.52,0.66,0.56
0.45,0.83,0.29,0.34,0.52,0.70,1.00,0.32,0.61,0.61
0.48,0.06,0.64,0.77,0.31,0.50,0.27,0.77,0.71,0.55
0.49,0.14,0.58,0.70,0.27,0.41,0.23,0.70,0.62,0.46
0.65,0.55,0.40,0.43,0.40,0.00,0.44,0.44,0.23,0.09
0.07,0.53,0.42,0.56,0.31,0.69,0.80,0.55,0.72,0.64
