0.36,0.15,0.03,0.28,0.33,0.37,0.50,0.16,0.30,0.37,0.30,0.54,0.20,0.10,0.33,0.51,0.32,0.06,0.39,0.38,0.34,0.41,0.34,0.22,0.36,0.21,0.10,0.19,0.31,0.17,0.37,0.37,0.26,0.13,0.34,0.48,0.43,0.30,0.24,0.38,0.47,0.53,0.35,0.30,0.31,0.23,0.19,0.13,0.36,0.42
0.36,0.16,0.25,0.24,0.55,0.56,0.75,0.19,0.38,0.14,0.14,0.83,0.46,0.34,0.06,0.60,0.57,0.34,0.47,0.63,0.63,0.46,0.42,0.51,0.59,0.46,0.36,0.12,0.19,0.46,0.64,0.66,0.22,0.42,0.27,0.75,0.59,0.03,0.14,0.66,0.58,0.81,0.51,0.53,0.48,0.50,0.27,0.24,0.54,0.65
0.38,0.43,0.38,0.65,0.05,0.07,0.15,0.40,0.27,0.59,0.66,0.33,0.18,0.43,0.65,0.28,0.08,0.36,0.27,0.52,0.36,0.31,0.28,0.28,0.01,0.46,0.27,0.54,0.68,0.26,0.15,0.37,0.64,0.28,0.45,0.23,0.71,0.62,0.47,0.23,0.23,0.32,0.14,0.07,0.60,0.16,0.33,0.50,0.10,0.61
0.23,0.48,0.54,0.78,0.39,0.35,0.54,0.45,0.27,0.48,0.72,0.76,0.50,0.67,0.64,0.15,0.50,0.61,0.18,0.89,0.76,0.16,0.22,0.64,0.44,0.76,0.51,0.63,0.76,0.59,0.58,0.77,0.76,0.58,0.32,0.66,1.00,0.62,0.45,0.66,0.20,0.75,0.29,0.42,0.88,0.51,0.37,0.67,0.33,0.96
0.62,0.36,0.30,0.11,0.63,0.66,0.77,0.39,0.58,0.50,0.24,0.74,0.47,0.22,0.34,0.80,0.59,0.28,0.68,0.39,0.48,0.69,0.63,0.42,0.65,0.25,0.39,0.24,0.19,0.41,0.62,0.51,0.13,0.37,0.56,0.70,0.24,0.33,0.42,0.59,0.76,0.72,0.65,0.59,0.17,0.50,0.47,0.17,0.66,0.35
0.61,0.40,0.28,0.32,0.49,0.53,0.58,0.41,0.53,0.60,0.42,0.51,0.33,0.14,0.50,0.72,0.42,0.20,0.62,0.16,0.25,0.64,0.58,0.23,0.49,0.04,0.29,0.35,0.39,0.24,0.43,0.28,0.32,0.23,0.59,0.49,0.21,0.48,0.48,0.37,0.67,0.50,0.55,0.45,0.10,0.34,0.45,0.23,0.54,0.17
0.45,0.19,0.20,0.10,0.54,0.57,0.72,0.22,0.43,0.29,0.08,0.76,0.42,0.23,0.15,0.66,0.54,0.25,0.53,0.51,0.54,0.53,0.48,0.43,0.58,0.34,0.32,0.05,0.09,0.39,0.60,0.57,0.08,0.35,0.37,0.70,0.44,0.13,0.23,0.60,0.63,0.74,0.53,0.51,0.34,0.45,0.31,0.12,0.55,0.51
0.24,0.45,0.48,0.74,0.26,0.22,0.40,0.42,0.21,0.52,0.70,0.61,0.39,0.60,0.65,0.01,0.36,0.53,0.12,0.78,0.64,0.12,0.17,0.53,0.30,0.67,0.42,0.60,0.74,0.48,0.44,0.65,0.73,0.49,0.34,0.52,0.92,0.62,0.45,0.52,0.05,0.61,0.17,0.29,0.80,0.40,0.33,0.62,0.19,0.86
0.07,0.24,0.30,0.54,0.26,0.24,0.46,0.21,0.04,0.31,0.49,0.63,0.29,0.43,0.44,0.23,0.34,0.36,0.09,0.66,0.56,0.09,0.04,0.43,0.32,0.52,0.28,0.39,0.53,0.37,0.43,0.58,0.52,0.36,0.14,0.54,0.76,0.40,0.23,0.49,0.21,0.62,0.17,0.27,0.63,0.32,0.13,0.43,0.21,0.72
0.45,0.49,0.44,0.70,0.12,0.13,0.09,0.47,0.33,0.66,0.72,0.28,0.22,0.47,0.72,0.32,0.11,0.41,0.33,0.53,0.36,0.37,0.34,0.30,0.06,0.49,0.32,0.60,0.74,0.29,0.13,0.36,0.69,0.32,0.52,0.18,0.74,0.68,0.54,0.21,0.28,0.27,0.20,0.13,0.63,0.20,0.40,0.56,0.16,0.62
