0.21,0.68,0.66,0.82,0.46,0.23,0.73,0.59,0.19,0.69
0.34,0.90,0.89,1.00,0.68,0.42,0.87,0.80,0.39,0.80
0.65,0.22,0.29,0.18,0.30,0.55,0.38,0.18,0.57,0.48
0.39,0.21,0.22,0.41,0.00,0.27,0.45,0.11,0.28,0.48
0.25,0.55,0.53,0.76,0.36,0.21,0.71,0.49,0.16,0.68
0.27,0.74,0.72,0.90,0.53,0.31,0.81,0.66,0.27,0.75
0.55,0.08,0.14,0.33,0.16,0.43,0.46,0.05,0.44,0.52
0.69,0.29,0.36,0.13,0.36,0.59,0.36,0.24,0.62,0.46
0.55,0.28,0.22,0.66,0.28,0.44,0.73,0.33,0.41,0.76
0.35,0.58,0.63,0.37,0.40,0.34,0.17,0.42,0.39,0.10
0.14,0.77,0.78,0.76,0.53,0.26,0.60,0.64,0.27,0.52
0.45,0.18,0.23,0.31,0.08,0.34,0.39,0.02,0.36,0.44
0.17,0.70,0.73,0.62,0.47,0.25,0.44,0.55,0.29,0.35
0.27,0.35,0.38,0.40,0.12,0.16,0.36,0.21,0.20,0.36
0.55,0.53,0.60,0.18,0.43,0.51,0.03,0.39,0.55,0.14
0.49,0.74,0.79,0.45,0.57,0.51,0.21,0.58,0.56,0.11
0.46,0.43,0.49,0.18,0.31,0.40,0.11,0.28,0.44,0.18
0.25,0.79,0.81,0.67,0.56,0.34,0.47,0.63,0.37,0.37
0.50,0.36,0.43,0.13,0.28,0.42,0.17,0.22,0.46,0.25
0.22,0.63,0.66,0.50,0.41,0.25,0.32,0.47,0.30,0.24
0.28,0.53,0.57,0.39,0.33,0.26,0.22,0.37,0.31,0.17
0.36,0.26,0.25,0.50,0.08,0.25,0.53,0.20,0.24,0.55
0.36,0.41,0.45,0.28,0.24,0.29,0.20,0.25,0.33,0.21
0.23,0.38,0.38,0.52,0.15,0.11,0.50,0.27,0.11,0.49
0.43,0.20,0.18,0.49,0.10,0.31,0.55,0.17,0.31,0.58
0.47,0.14,0.14,0.45,0.10,0.35,0.53,0.13,0.35,0.57
0.18,0.82,0.83,0.81,0.58,0.30,0.64,0.68,0.31,0.56
0.47,0.16,0.21,0.30,0.10,0.36,0.39,0.00,0.38,0.45
0.16,0.47,0.47,0.61,0.25,0.07,0.55,0.37,0.02,0.52
0.33,0.87,0.85,0.99,0.65,0.40,0.87,0.78,0.37,0.80
0.27,0.84,0.83,0.94,0.61,0.35,0.81,0.74,0.33,0.74
0.26,0.42,0.41,0.63,0.22,0.16,0.60,0.35,0.12,0.59
0.15,0.78,0.79,0.79,0.55,0.27,0.63,0.65,0.28,0.55
0.47,0.80,0.84,0.53,0.61,0.51,0.29,0.64,0.56,0.18
0.10,0.71,0.71,0.77,0.47,0.20,0.64,0.59,0.19,0.57
0.45,0.32,0.37,0.19,0.21,0.36,0.23,0.16,0.40,0.29
0.18,0.67,0.70,0.58,0.44,0.24,0.40,0.52,0.29,0.31
0.46,0.84,0.89,0.60,0.65,0.51,0.36,0.68,0.56,0.25
0.69,0.39,0.32,0.80,0.44,0.59,0.89,0.48,0.55,0.93
0.26,0.59,0.57,0.79,0.40,0.23,0.73,0.53,0.18,0.70
