0.82,0.44,0.06,0.75,0.41,0.66,0.21,0.73,0.25,0.21
0.65,0.47,0.29,0.53,0.04,0.36,0.44,0.37,0.38,0.22
0.17,0.20,0.69,0.23,0.53,0.35,0.49,0.63,0.38,0.43
0.61,0.56,0.47,0.47,0.09,0.27,0.60,0.19,0.52,0.37
0.58,0.30,0.24,0.49,0.19,0.39,0.26,0.50,0.19,0.03
0.42,0.01,0.52,0.44,0.51,0.48,0.26,0.72,0.17,0.29
0.10,0.28,0.72,0.14,0.52,0.29,0.55,0.57,0.44,0.46
0.52,0.09,0.43,0.53,0.50,0.54,0.15,0.75,0.09,0.24
0.71,0.28,0.30,0.69,0.51,0.65,0.00,0.81,0.12,0.23
0.49,0.12,0.35,0.45,0.35,0.42,0.18,0.61,0.06,0.11
0.54,0.12,0.36,0.52,0.43,0.50,0.11,0.70,0.01,0.16
0.77,0.65,0.41,0.63,0.15,0.44,0.61,0.32,0.56,0.40
0.82,0.56,0.17,0.71,0.22,0.55,0.44,0.53,0.42,0.27
0.67,0.24,0.34,0.66,0.52,0.64,0.02,0.81,0.10,0.24
0.21,0.30,0.63,0.11,0.37,0.14,0.53,0.41,0.41,0.37
0.99,0.68,0.16,0.89,0.42,0.74,0.47,0.72,0.50,0.40
0.97,0.64,0.11,0.88,0.44,0.75,0.42,0.75,0.46,0.37
0.39,0.50,0.64,0.24,0.27,0.04,0.65,0.18,0.54,0.44
0.80,0.65,0.37,0.67,0.17,0.48,0.60,0.37,0.55,0.39
0.87,0.56,0.07,0.78,0.32,0.64,0.38,0.64,0.40,0.28
0.77,0.65,0.42,0.62,0.15,0.43,0.63,0.30,0.57,0.41
0.55,0.54,0.53,0.40,0.14,0.20,0.62,0.13,0.53,0.39
0.44,0.50,0.60,0.29,0.22,0.09,0.63,0.15,0.53,0.41
0.47,0.31,0.37,0.37,0.13,0.24,0.38,0.37,0.29,0.16
0.83,0.46,0.03,0.76,0.39,0.65,0.23,0.72,0.28,0.22
0.24,0.24,0.58,0.16,0.35,0.18,0.47,0.44,0.35,0.32
0.34,0.31,0.51,0.23,0.24,0.12,0.47,0.34,0.36,0.28
0.54,0.58,0.59,0.39,0.20,0.19,0.67,0.08,0.58,0.44
0.76,0.35,0.21,0.72,0.48,0.66,0.07,0.79,0.16,0.21
0.12,0.25,0.71,0.16,0.52,0.30,0.53,0.58,0.42,0.44
0.55,0.13,0.48,0.57,0.57,0.59,0.17,0.81,0.14,0.30
0.40,0.43,0.56,0.26,0.21,0.07,0.57,0.22,0.46,0.36
0.66,0.36,0.17,0.57,0.20,0.45,0.27,0.53,0.22,0.07
0.57,0.48,0.42,0.44,0.03,0.25,0.52,0.25,0.43,0.28
0.70,0.27,0.36,0.69,0.56,0.68,0.05,0.85,0.14,0.28
0.63,0.37,0.21,0.54,0.15,0.41,0.31,0.48,0.26,0.09
0.56,0.13,0.43,0.57,0.52,0.58,0.12,0.78,0.09,0.25
0.57,0.14,0.40,0.57,0.50,0.57,0.10,0.77,0.07,0.23
1.00,0.71,0.20,0.90,0.41,0.74,0.52,0.70,0.54,0.42
0.75,0.41,0.07,0.67,0.30,0.56,0.23,0.63,0.23,0.14
0.24,0.42,0.70,0.08,0.38,0.06,0.63,0.33,0.52,0.46
0.37,0.46,0.62,0.22,0.27,0.02,0.62,0.21,0.51,0.42
0.30,0.07,0.55,0.30,0.44,0.35,0.35,0.61,0.24,0.29
0.67,0.24,0.33,0.65,0.51,0.63,0.01,0.80,0.09,0.23
0.71,0.52,0.29,0.59,0.08,0.41,0.48,0.38,0.42,0.26
0.56,0.41,0.34,0.45,0.03,0.28,0.43,0.33,0.35,0.20
0.76,0.59,0.33,0.63,0.12,0.45,0.54,0.37,0.49,0.33
0.38,0.00,0.50,0.38,0.45,0.41,0.27,0.65,0.17,0.25
0.44,0.02,0.51,0.46,0.52,0.50,0.24,0.73,0.16,0.29
0.72,0.30,0.47,0.73,0.66,0.74,0.16,0.94,0.22,0.38
