0.16,0.22,0.38,0.01,0.11,0.21,0.58,0.21,0.50,0.33,0.17,0.32,0.23,0.38,0.04,0.39,0.37,0.43,0.48,0.40
0.54,0.62,0.45,0.41,0.35,0.56,0.20,0.20,0.44,0.67,0.58,0.10,0.40,0.77,0.36,0.48,0.33,0.18,0.48,0.62
0.60,0.66,0.31,0.45,0.43,0.63,0.34,0.23,0.27,0.75,0.59,0.16,0.33,0.74,0.39,0.63,0.49,0.37,0.65,0.75
0.23,0.29,0.30,0.09,0.16,0.29,0.56,0.17,0.42,0.41,0.21,0.28,0.15,0.39,0.04,0.45,0.40,0.43,0.53,0.47
0.64,0.69,0.13,0.50,0.54,0.70,0.61,0.36,0.01,0.81,0.57,0.37,0.27,0.65,0.44,0.80,0.69,0.61,0.85,0.87
0.28,0.32,0.25,0.17,0.26,0.35,0.65,0.25,0.39,0.45,0.19,0.35,0.10,0.32,0.14,0.55,0.51,0.53,0.64,0.55
0.57,0.64,0.26,0.43,0.42,0.62,0.38,0.21,0.23,0.74,0.55,0.17,0.29,0.70,0.36,0.63,0.51,0.39,0.66,0.74
0.52,0.59,0.60,0.43,0.33,0.51,0.20,0.30,0.62,0.61,0.60,0.24,0.52,0.81,0.41,0.33,0.17,0.00,0.30,0.51
0.35,0.39,0.76,0.39,0.30,0.28,0.59,0.48,0.85,0.31,0.48,0.51,0.62,0.69,0.43,0.06,0.22,0.40,0.16,0.13
0.06,0.12,0.54,0.15,0.16,0.05,0.66,0.35,0.66,0.17,0.19,0.44,0.39,0.40,0.21,0.30,0.35,0.48,0.42,0.24
0.25,0.26,0.76,0.36,0.33,0.18,0.74,0.53,0.87,0.14,0.39,0.60,0.60,0.56,0.42,0.24,0.37,0.55,0.35,0.06
0.27,0.21,0.60,0.36,0.45,0.31,0.95,0.57,0.75,0.31,0.19,0.68,0.47,0.14,0.40,0.62,0.68,0.79,0.74,0.50
0.43,0.50,0.57,0.35,0.24,0.42,0.29,0.26,0.61,0.51,0.51,0.23,0.47,0.73,0.33,0.26,0.11,0.10,0.26,0.42
0.32,0.39,0.53,0.25,0.14,0.31,0.38,0.22,0.59,0.42,0.41,0.24,0.41,0.63,0.24,0.22,0.12,0.20,0.27,0.35
0.14,0.11,0.50,0.21,0.31,0.21,0.80,0.43,0.64,0.26,0.05,0.54,0.35,0.20,0.26,0.51,0.54,0.64,0.62,0.42
0.23,0.30,0.39,0.10,0.06,0.26,0.48,0.14,0.48,0.38,0.27,0.24,0.25,0.48,0.07,0.34,0.29,0.34,0.42,0.40
0.30,0.38,0.50,0.22,0.11,0.30,0.39,0.20,0.57,0.41,0.39,0.23,0.38,0.61,0.22,0.24,0.15,0.22,0.29,0.35
0.35,0.40,0.73,0.37,0.28,0.30,0.53,0.44,0.81,0.34,0.48,0.46,0.59,0.70,0.40,0.01,0.16,0.34,0.13,0.18
0.46,0.52,0.20,0.31,0.32,0.51,0.44,0.13,0.24,0.63,0.43,0.16,0.17,0.58,0.25,0.57,0.46,0.40,0.62,0.65
0.45,0.51,0.64,0.39,0.27,0.42,0.32,0.33,0.68,0.51,0.54,0.30,0.53,0.77,0.38,0.21,0.05,0.12,0.19,0.39
0.62,0.67,0.11,0.48,0.52,0.68,0.61,0.34,0.03,0.79,0.55,0.36,0.25,0.63,0.42,0.78,0.68,0.60,0.83,0.85
0.77,0.85,0.62,0.65,0.58,0.79,0.13,0.43,0.56,0.90,0.81,0.32,0.61,1.00,0.60,0.65,0.49,0.31,0.61,0.82
0.19,0.25,0.58,0.20,0.13,0.15,0.56,0.32,0.68,0.24,0.31,0.39,0.43,0.53,0.24,0.18,0.22,0.37,0.29,0.20
