0.21,0.49,0.26,0.41,0.16,0.30,0.14,0.20,0.22,0.32,0.57,0.40,0.31,0.28,0.55,0.61,0.44,0.23,0.56,0.33
0.72,0.44,0.41,0.15,0.68,0.58,0.52,0.63,0.55,0.46,0.44,0.15,0.58,0.27,0.47,0.49,0.85,0.37,0.04,0.30
0.48,0.20,0.12,0.13,0.47,0.28,0.26,0.51,0.27,0.16,0.26,0.14,0.55,0.27,0.26,0.31,0.56,0.34,0.34,0.00
0.41,0.62,0.41,0.43,0.33,0.50,0.35,0.16,0.42,0.49,0.69,0.41,0.12,0.20,0.68,0.74,0.66,0.10,0.49,0.42
0.24,0.46,0.35,0.61,0.31,0.19,0.26,0.54,0.21,0.33,0.56,0.61,0.68,0.61,0.51,0.57,0.07,0.60,0.82,0.47
0.73,0.23,0.35,0.20,0.72,0.48,0.51,0.75,0.49,0.35,0.18,0.23,0.76,0.44,0.23,0.23,0.75,0.54,0.32,0.24
0.35,0.22,0.03,0.29,0.36,0.12,0.14,0.47,0.11,0.05,0.31,0.30,0.56,0.35,0.29,0.35,0.39,0.38,0.50,0.15
0.11,0.52,0.30,0.49,0.07,0.27,0.14,0.23,0.20,0.34,0.61,0.48,0.37,0.38,0.58,0.64,0.35,0.33,0.65,0.39
0.33,0.25,0.04,0.30,0.33,0.12,0.11,0.44,0.10,0.08,0.34,0.30,0.53,0.33,0.32,0.38,0.39,0.36,0.50,0.16
0.30,0.40,0.18,0.30,0.26,0.27,0.13,0.29,0.20,0.25,0.48,0.29,0.35,0.20,0.46,0.52,0.48,0.19,0.45,0.22
0.50,0.76,0.56,0.55,0.42,0.64,0.48,0.20,0.56,0.63,0.82,0.53,0.03,0.31,0.82,0.88,0.77,0.22,0.57,0.56
0.11,0.53,0.31,0.50,0.06,0.29,0.16,0.21,0.22,0.36,0.62,0.49,0.36,0.37,0.59,0.66,0.37,0.32,0.65,0.40
0.62,0.07,0.24,0.25,0.62,0.34,0.40,0.70,0.37,0.21,0.06,0.27,0.75,0.46,0.08,0.12,0.60,0.53,0.43,0.19
0.18,0.39,0.19,0.41,0.19,0.15,0.03,0.34,0.07,0.22,0.48,0.41,0.46,0.37,0.45,0.52,0.31,0.35,0.60,0.29
0.49,0.86,0.64,0.68,0.41,0.69,0.54,0.19,0.61,0.71,0.93,0.66,0.12,0.45,0.92,0.98,0.77,0.34,0.72,0.67
0.28,0.74,0.52,0.64,0.21,0.52,0.38,0.08,0.45,0.57,0.82,0.62,0.23,0.44,0.81,0.87,0.56,0.35,0.74,0.58
0.37,0.63,0.42,0.46,0.29,0.49,0.33,0.12,0.41,0.49,0.70,0.44,0.12,0.23,0.69,0.75,0.63,0.14,0.53,0.44
0.47,0.17,0.09,0.17,0.46,0.24,0.25,0.53,0.24,0.11,0.23,0.18,0.58,0.31,0.23,0.28,0.52,0.37,0.39,0.03
0.22,0.40,0.18,0.36,0.20,0.21,0.05,0.29,0.13,0.23,0.48,0.36,0.40,0.29,0.46,0.52,0.39,0.27,0.54,0.26
0.19,0.49,0.36,0.61,0.26,0.21,0.25,0.49,0.21,0.34,0.59,0.62,0.64,0.59,0.54,0.60,0.09,0.57,0.81,0.48
0.39,0.19,0.01,0.26,0.39,0.15,0.17,0.49,0.15,0.05,0.28,0.27,0.56,0.34,0.26,0.32,0.43,0.38,0.47,0.11
0.33,0.62,0.41,0.47,0.26,0.47,0.31,0.09,0.39,0.47,0.70,0.45,0.14,0.25,0.69,0.74,0.60,0.16,0.55,0.44
0.13,0.44,0.27,0.51,0.18,0.16,0.13,0.39,0.12,0.27,0.54,0.51,0.53,0.47,0.50,0.56,0.21,0.45,0.70,0.38
0.52,0.61,0.43,0.36,0.45,0.55,0.41,0.29,0.48,0.51,0.66,0.34,0.21,0.13,0.67,0.72,0.75,0.07,0.38,0.40
0.09,0.49,0.32,0.56,0.16,0.21,0.17,0.38,0.17,0.32,0.59,0.55,0.53,0.50,0.55,0.61,0.20,0.47,0.74,0.43
0.27,0.36,0.25,0.51,0.32,0.08,0.20,0.52,0.13,0.22,0.45,0.51,0.65,0.53,0.41,0.46,0.18,0.54,0.72,0.36
0.77,0.53,0.49,0.24,0.72,0.65,0.58,0.64,0.62,0.54,0.53,0.22,0.57,0.28,0.57,0.58,0.92,0.37,0.04,0.38
0.84,0.62,0.57,0.33,0.79,0.74,0.66,0.68,0.70,0.63,0.62,0.32,0.60,0.34,0.65,0.67,1.00,0.42,0.12,0.47
0.51,0.29,0.18,0.07,0.48,0.35,0.30,0.49,0.32,0.24,0.33,0.07,0.50,0.19,0.34,0.38,0.62,0.28,0.27,0.09
0.74,0.56,0.48,0.26,0.68,0.65,0.56,0.58,0.60,0.54,0.57,0.24,0.50,0.24,0.60,0.63,0.90,0.32,0.10,0.39
0.40,0.25,0.23,0.47,0.44,0.11,0.26,0.62,0.19,0.16,0.34,0.48,0.73,0.55,0.29,0.34,0.28,0.58,0.68,0.32
0.33,0.26,0.18,0.43,0.37,0.04,0.19,0.54,0.11,0.13,0.36,0.44,0.66,0.49,0.31,0.37,0.27,0.51,0.65,0.29
0.38,0.29,0.09,0.21,0.36,0.24,0.17,0.40,0.20,0.17,0.36,0.20,0.45,0.22,0.35,0.41,0.50,0.26,0.39,0.11
0.37,0.27,0.22,0.47,0.41,0.08,0.24,0.59,0.16,0.17,0.36,0.48,0.71,0.54,0.31,0.37,0.26,0.56,0.68,0.32
0.50,0.11,0.12,0.21,0.50,0.24,0.28,0.58,0.25,0.10,0.18,0.23,0.64,0.37,0.17,0.22,0.51,0.43,0.43,0.09
0.32,0.25,0.12,0.38,0.35,0.03,0.15,0.50,0.08,0.09,0.35,0.39,0.61,0.43,0.31,0.37,0.31,0.45,0.59,0.24
0.24,0.50,0.39,0.65,0.31,0.23,0.29,0.54,0.24,0.36,0.60,0.65,0.69,0.63,0.55,0.61,0.04,0.62,0.85,0.50
0.03,0.59,0.38,0.59,0.04,0.32,0.22,0.27,0.26,0.41,0.68,0.58,0.43,0.48,0.65,0.71,0.31,0.42,0.75,0.48
0.32,0.60,0.38,0.45,0.25,0.44,0.29,0.10,0.37,0.45,0.68,0.43,0.16,0.24,0.67,0.72,0.58,0.15,0.54,0.42
0.80,0.57,0.52,0.28,0.75,0.69,0.61,0.66,0.65,0.58,0.57,0.26,0.58,0.31,0.61,0.62,0.95,0.39,0.07,0.42
