0.05,0.63,0.53,0.10,0.27,0.40,0.43,0.29,0.05,0.34
0.49,0.28,0.34,0.52,0.72,0.31,0.24,0.23,0.38,0.21
0.11,0.63,0.52,0.15,0.23,0.48,0.43,0.29,0.12,0.34
0.24,0.48,0.45,0.27,0.49,0.23,0.33,0.20,0.14,0.23
0.76,0.06,0.23,0.80,0.95,0.67,0.26,0.40,0.66,0.35
0.44,0.70,0.52,0.47,0.36,0.79,0.51,0.44,0.44,0.47
0.46,0.46,0.52,0.48,0.72,0.14,0.40,0.35,0.37,0.35
0.18,0.77,0.64,0.20,0.09,0.60,0.57,0.43,0.26,0.48
0.45,0.35,0.40,0.47,0.69,0.24,0.29,0.25,0.34,0.24
0.17,0.81,0.68,0.17,0.06,0.59,0.60,0.46,0.26,0.51
0.01,0.70,0.60,0.04,0.22,0.43,0.51,0.36,0.11,0.41
0.40,0.50,0.32,0.44,0.44,0.65,0.30,0.25,0.35,0.27
0.23,0.64,0.62,0.23,0.49,0.16,0.50,0.37,0.19,0.40
0.70,0.01,0.17,0.74,0.88,0.62,0.20,0.34,0.59,0.29
0.49,0.53,0.34,0.53,0.50,0.75,0.36,0.34,0.45,0.35
0.63,0.08,0.22,0.67,0.83,0.51,0.18,0.28,0.52,0.24
0.26,0.65,0.50,0.29,0.24,0.62,0.45,0.33,0.27,0.38
0.11,0.80,0.70,0.09,0.14,0.52,0.61,0.46,0.22,0.51
0.02,0.70,0.62,0.01,0.27,0.38,0.52,0.37,0.11,0.42
0.26,0.71,0.69,0.25,0.50,0.18,0.57,0.44,0.25,0.48
0.26,0.54,0.53,0.27,0.52,0.15,0.41,0.29,0.18,0.31
0.20,0.48,0.42,0.24,0.44,0.30,0.30,0.16,0.09,0.20
0.52,0.24,0.32,0.55,0.75,0.34,0.22,0.24,0.41,0.21
0.26,0.55,0.40,0.30,0.32,0.56,0.34,0.24,0.23,0.28
0.63,0.05,0.17,0.67,0.82,0.54,0.14,0.27,0.52,0.22
0.37,0.45,0.48,0.39,0.63,0.14,0.36,0.28,0.28,0.29
0.67,0.08,0.10,0.71,0.83,0.64,0.16,0.30,0.57,0.26
0.53,0.54,0.35,0.58,0.54,0.79,0.38,0.37,0.49,0.38
0.39,0.45,0.28,0.43,0.46,0.62,0.26,0.20,0.33,0.23
0.33,0.86,0.71,0.34,0.12,0.75,0.66,0.54,0.40,0.59
0.40,0.27,0.21,0.44,0.59,0.42,0.09,0.04,0.29,0.00
0.52,0.20,0.07,0.56,0.67,0.56,0.03,0.15,0.42,0.11
0.63,0.68,0.48,0.66,0.57,0.92,0.52,0.51,0.60,0.52
0.64,0.25,0.07,0.69,0.76,0.72,0.19,0.30,0.55,0.27
0.71,0.73,0.53,0.74,0.64,1.00,0.58,0.58,0.68,0.59
0.30,0.66,0.50,0.33,0.26,0.66,0.46,0.35,0.30,0.39
0.31,0.64,0.65,0.31,0.57,0.09,0.53,0.41,0.27,0.44
0.43,0.80,0.62,0.45,0.28,0.82,0.60,0.51,0.46,0.55
0.41,0.49,0.31,0.45,0.45,0.65,0.29,0.25,0.36,0.27
0.16,0.57,0.45,0.20,0.29,0.47,0.37,0.23,0.12,0.28
0.32,0.64,0.65,0.32,0.57,0.08,0.53,0.41,0.27,0.44
0.19,0.62,0.59,0.19,0.45,0.20,0.47,0.34,0.14,0.37
0.18,0.50,0.43,0.21,0.41,0.32,0.32,0.18,0.06,0.22
0.07,0.61,0.54,0.10,0.33,0.33,0.43,0.29,0.02,0.33
0.46,0.35,0.41,0.49,0.71,0.24,0.30,0.26,0.36,0.25
0.33,0.86,0.70,0.34,0.12,0.75,0.65,0.54,0.40,0.58
0.57,0.14,0.25,0.61,0.79,0.44,0.17,0.24,0.46,0.20
0.43,0.29,0.32,0.46,0.66,0.30,0.20,0.17,0.32,0.15
0.48,0.33,0.14,0.53,0.59,0.62,0.15,0.18,0.40,0.17
0.26,0.81,0.66,0.28,0.09,0.68,0.60,0.48,0.33,0.52
