0.43,0.19,0.03,0.32,0.49,0.67,0.45,0.75,0.14,0.54
0.41,0.54,0.70,0.86,0.56,0.06,0.33,0.25,0.59,0.74
0.43,0.33,0.46,0.49,0.61,0.33,0.08,0.26,0.35,0.36
0.23,0.42,0.49,0.82,0.05,0.56,0.58,0.80,0.47,0.93
0.20,0.07,0.23,0.47,0.34,0.40,0.23,0.51,0.13,0.54
0.56,0.47,0.59,0.57,0.74,0.38,0.21,0.19,0.48,0.35
0.34,0.39,0.55,0.68,0.51,0.12,0.15,0.21,0.43,0.57
0.10,0.17,0.32,0.58,0.26,0.34,0.25,0.51,0.23,0.62
0.36,0.08,0.14,0.31,0.47,0.52,0.28,0.57,0.04,0.42
0.72,0.55,0.62,0.46,0.89,0.61,0.38,0.41,0.54,0.17
0.56,0.32,0.35,0.22,0.70,0.59,0.31,0.52,0.29,0.17
0.54,0.49,0.63,0.64,0.72,0.32,0.21,0.11,0.51,0.44
0.43,0.25,0.34,0.36,0.59,0.44,0.15,0.40,0.24,0.29
0.83,0.65,0.70,0.51,0.99,0.70,0.48,0.49,0.63,0.20
0.13,0.14,0.25,0.55,0.23,0.43,0.32,0.59,0.19,0.64
0.66,0.41,0.26,0.24,0.71,0.88,0.63,0.91,0.35,0.55
0.58,0.34,0.18,0.28,0.63,0.82,0.59,0.88,0.29,0.57
0.15,0.13,0.24,0.54,0.24,0.45,0.34,0.61,0.18,0.65
0.62,0.37,0.22,0.26,0.67,0.85,0.61,0.89,0.32,0.55
0.00,0.26,0.40,0.68,0.18,0.33,0.33,0.55,0.32,0.73
0.84,0.64,0.68,0.46,1.00,0.74,0.50,0.54,0.61,0.15
0.35,0.33,0.48,0.58,0.53,0.22,0.06,0.23,0.36,0.47
0.61,0.35,0.32,0.12,0.74,0.69,0.40,0.63,0.30,0.21
0.35,0.16,0.28,0.37,0.51,0.42,0.15,0.43,0.17,0.36
0.20,0.29,0.34,0.67,0.13,0.56,0.50,0.76,0.33,0.81
0.12,0.35,0.45,0.76,0.04,0.45,0.48,0.69,0.41,0.85
0.10,0.21,0.31,0.62,0.16,0.44,0.38,0.63,0.26,0.72
0.72,0.46,0.41,0.10,0.85,0.79,0.51,0.71,0.41,0.20
0.57,0.32,0.35,0.22,0.71,0.60,0.31,0.53,0.29,0.17
0.68,0.45,0.29,0.33,0.71,0.93,0.69,0.98,0.40,0.63
