0.55,0.91,0.09,0.07,0.41,0.07,0.68,0.76,0.28,0.08,0.92,0.70,0.33,0.57,0.26,0.17,0.57,0.36,0.97,0.82
0.74,0.58,0.81,0.73,0.83,0.80,0.16,0.83,0.55,0.72,0.77,0.41,0.88,0.72,0.92,0.62,0.90,0.50,0.64,0.03
0.32,0.69,0.16,0.23,0.20,0.30,0.56,0.52,0.36,0.18,0.69,0.50,0.18,0.33,0.20,0.23,0.35,0.20,0.75,0.72
0.54,0.65,0.44,0.35,0.54,0.42,0.27,0.70,0.20,0.35,0.76,0.41,0.56,0.53,0.57,0.25,0.66,0.20,0.72,0.39
0.61,0.38,0.79,0.75,0.74,0.83,0.14,0.67,0.62,0.73,0.58,0.24,0.81,0.59,0.87,0.65,0.78,0.46,0.44,0.17
0.27,0.19,0.71,0.75,0.47,0.83,0.49,0.21,0.75,0.71,0.16,0.24,0.58,0.25,0.68,0.69,0.42,0.45,0.22,0.63
0.70,0.61,0.72,0.64,0.77,0.71,0.14,0.81,0.45,0.63,0.78,0.40,0.81,0.68,0.84,0.53,0.85,0.43,0.67,0.12
0.51,0.17,0.82,0.81,0.67,0.89,0.31,0.50,0.73,0.78,0.37,0.16,0.77,0.48,0.85,0.72,0.67,0.49,0.22,0.38
0.42,0.09,0.85,0.89,0.61,0.97,0.53,0.32,0.86,0.84,0.12,0.29,0.73,0.40,0.83,0.82,0.55,0.57,0.08,0.64
0.28,0.72,0.48,0.61,0.19,0.65,0.83,0.36,0.75,0.56,0.60,0.65,0.24,0.30,0.33,0.63,0.11,0.53,0.75,1.00
0.11,0.50,0.37,0.44,0.16,0.51,0.51,0.31,0.51,0.39,0.47,0.36,0.26,0.11,0.35,0.41,0.23,0.22,0.55,0.67
0.48,0.43,0.60,0.56,0.57,0.63,0.09,0.58,0.44,0.53,0.57,0.19,0.63,0.46,0.68,0.45,0.64,0.27,0.50,0.25
0.33,0.54,0.34,0.33,0.35,0.41,0.34,0.51,0.30,0.30,0.60,0.32,0.38,0.33,0.43,0.25,0.45,0.01,0.61,0.50
0.20,0.39,0.68,0.76,0.37,0.83,0.67,0.00,0.81,0.71,0.23,0.42,0.49,0.19,0.60,0.72,0.26,0.51,0.40,0.82
0.61,0.76,0.41,0.30,0.58,0.35,0.38,0.79,0.10,0.30,0.86,0.52,0.58,0.60,0.57,0.20,0.72,0.27,0.83,0.48
0.66,0.57,0.69,0.61,0.73,0.68,0.11,0.77,0.44,0.61,0.74,0.36,0.78,0.64,0.81,0.51,0.81,0.40,0.64,0.13
0.67,0.73,0.54,0.44,0.68,0.49,0.29,0.82,0.23,0.44,0.86,0.49,0.69,0.66,0.69,0.34,0.79,0.34,0.80,0.35
0.34,0.25,0.63,0.63,0.49,0.71,0.27,0.40,0.57,0.59,0.37,0.03,0.58,0.32,0.66,0.55,0.51,0.31,0.32,0.41
0.70,0.63,0.70,0.62,0.76,0.68,0.16,0.82,0.43,0.61,0.80,0.42,0.80,0.69,0.83,0.51,0.85,0.42,0.69,0.15
0.24,0.33,0.52,0.54,0.37,0.62,0.33,0.34,0.52,0.50,0.39,0.14,0.46,0.22,0.55,0.47,0.41,0.22,0.39,0.49
0.21,0.34,0.51,0.54,0.35,0.62,0.36,0.31,0.53,0.50,0.37,0.17,0.44,0.19,0.53,0.47,0.37,0.23,0.40,0.52
0.32,0.44,0.45,0.44,0.39,0.52,0.27,0.47,0.38,0.40,0.52,0.21,0.45,0.31,0.51,0.35,0.47,0.11,0.51,0.43
0.63,0.74,0.47,0.36,0.62,0.42,0.33,0.80,0.16,0.37,0.85,0.50,0.63,0.62,0.62,0.26,0.75,0.30,0.81,0.41
0.57,0.65,0.48,0.39,0.58,0.46,0.25,0.72,0.22,0.39,0.77,0.41,0.60,0.56,0.61,0.29,0.70,0.24,0.72,0.36
0.57,0.81,0.28,0.16,0.51,0.22,0.48,0.76,0.05,0.17,0.88,0.57,0.48,0.57,0.45,0.07,0.65,0.26,0.88,0.60
0.26,0.69,0.53,0.65,0.22,0.70,0.83,0.32,0.79,0.60,0.55,0.64,0.29,0.29,0.38,0.66,0.10,0.55,0.72,1.00
0.79,0.68,0.80,0.70,0.86,0.77,0.23,0.90,0.51,0.70,0.86,0.49,0.90,0.78,0.93,0.60,0.95,0.52,0.74,0.14
0.63,0.56,0.67,0.60,0.70,0.67,0.09,0.74,0.42,0.58,0.72,0.34,0.75,0.62,0.78,0.49,0.79,0.37,0.62,0.15
0.27,0.20,0.71,0.76,0.46,0.84,0.52,0.19,0.76,0.71,0.14,0.26,0.58,0.24,0.68,0.70,0.40,0.46,0.23,0.65
0.42,0.85,0.15,0.29,0.23,0.31,0.76,0.61,0.49,0.26,0.81,0.69,0.12,0.44,0.02,0.36,0.37,0.40,0.91,0.92
