0.14,0.45,0.57,0.20,0.63,0.43,0.48,0.47,0.62,0.48
0.54,0.18,0.71,0.62,0.74,0.53,0.79,0.05,0.20,0.45
0.71,0.64,0.04,0.64,0.07,0.22,0.27,0.84,0.92,0.35
0.81,0.23,0.82,0.87,0.82,0.65,0.98,0.17,0.05,0.52
0.64,0.64,0.06,0.57,0.13,0.21,0.20,0.83,0.91,0.35
0.58,0.15,0.39,0.60,0.40,0.22,0.56,0.36,0.43,0.10
0.00,0.62,0.68,0.12,0.76,0.57,0.53,0.61,0.76,0.64
0.35,0.45,0.82,0.46,0.87,0.65,0.78,0.33,0.47,0.64
0.51,0.33,0.82,0.60,0.86,0.65,0.85,0.16,0.29,0.59
0.62,0.64,0.08,0.55,0.15,0.21,0.17,0.83,0.92,0.36
0.23,0.56,0.40,0.16,0.48,0.33,0.25,0.66,0.79,0.45
0.82,0.58,0.16,0.77,0.08,0.25,0.46,0.80,0.85,0.28
0.15,0.66,0.54,0.04,0.62,0.47,0.33,0.72,0.86,0.59
0.66,0.22,0.81,0.74,0.82,0.63,0.91,0.01,0.09,0.53
0.85,0.57,0.20,0.80,0.12,0.26,0.50,0.79,0.83,0.27
0.63,0.31,0.86,0.72,0.89,0.68,0.93,0.08,0.17,0.60
0.76,0.31,0.34,0.75,0.31,0.24,0.60,0.53,0.56,0.10
0.70,0.06,0.57,0.74,0.56,0.41,0.75,0.26,0.27,0.26
0.73,0.08,0.62,0.77,0.61,0.45,0.80,0.24,0.23,0.31
0.95,0.55,0.35,0.91,0.27,0.37,0.65,0.78,0.79,0.30
0.47,0.54,0.17,0.40,0.25,0.15,0.15,0.70,0.81,0.31
0.43,0.18,0.59,0.49,0.63,0.41,0.65,0.20,0.33,0.36
0.57,0.22,0.77,0.65,0.79,0.59,0.84,0.03,0.17,0.50
0.46,0.65,0.24,0.37,0.32,0.27,0.04,0.79,0.91,0.43
0.71,0.24,0.84,0.79,0.85,0.66,0.95,0.06,0.04,0.55
0.81,0.59,0.13,0.75,0.05,0.24,0.44,0.81,0.86,0.28
0.69,0.39,0.19,0.66,0.16,0.12,0.46,0.61,0.67,0.09
1.00,0.55,0.44,0.98,0.37,0.43,0.74,0.77,0.76,0.34
0.36,0.44,0.81,0.46,0.86,0.64,0.78,0.32,0.46,0.63
0.12,0.64,0.79,0.23,0.86,0.66,0.65,0.60,0.74,0.72
