0.85,0.21,0.23,0.81,0.75,0.49,0.48,0.25,0.74,0.21
0.93,0.56,0.58,0.95,0.84,0.67,0.31,0.55,0.72,0.34
0.53,0.24,0.24,0.46,0.44,0.14,0.54,0.12,0.54,0.26
0.47,0.53,0.54,0.50,0.38,0.32,0.20,0.44,0.27,0.24
0.44,0.99,1.00,0.56,0.43,0.65,0.53,0.88,0.22,0.71
0.73,0.38,0.40,0.72,0.63,0.44,0.24,0.34,0.56,0.11
0.86,0.46,0.48,0.86,0.76,0.58,0.28,0.45,0.67,0.24
0.04,0.75,0.75,0.14,0.04,0.34,0.61,0.63,0.22,0.59
0.81,0.29,0.31,0.79,0.71,0.48,0.38,0.29,0.67,0.16
0.45,0.60,0.61,0.50,0.36,0.36,0.20,0.50,0.22,0.30
0.91,0.48,0.50,0.92,0.82,0.63,0.34,0.48,0.73,0.29
0.85,0.20,0.18,0.76,0.78,0.48,0.82,0.25,0.90,0.50
0.71,0.06,0.05,0.64,0.63,0.33,0.60,0.03,0.70,0.28
0.37,0.65,0.64,0.25,0.37,0.34,0.86,0.56,0.61,0.68
0.55,0.81,0.82,0.64,0.49,0.57,0.24,0.72,0.26,0.49
0.28,0.79,0.79,0.38,0.24,0.43,0.43,0.67,0.00,0.53
0.55,0.46,0.44,0.43,0.51,0.31,0.84,0.39,0.71,0.58
0.56,0.66,0.67,0.61,0.47,0.47,0.11,0.57,0.29,0.34
0.53,0.76,0.77,0.61,0.46,0.52,0.21,0.66,0.24,0.44
0.37,0.97,0.98,0.49,0.37,0.61,0.56,0.86,0.19,0.71
0.33,0.44,0.44,0.28,0.24,0.03,0.50,0.32,0.37,0.33
0.43,0.47,0.46,0.32,0.39,0.22,0.76,0.38,0.60,0.53
0.35,0.73,0.74,0.43,0.29,0.41,0.34,0.62,0.06,0.46
0.61,0.17,0.17,0.53,0.53,0.23,0.61,0.08,0.64,0.31
0.36,0.50,0.49,0.25,0.32,0.18,0.71,0.39,0.53,0.51
0.65,0.18,0.19,0.61,0.56,0.29,0.43,0.11,0.58,0.11
0.13,0.77,0.77,0.24,0.11,0.37,0.54,0.65,0.13,0.57
0.77,0.03,0.01,0.70,0.68,0.38,0.65,0.09,0.77,0.33
0.32,0.45,0.45,0.29,0.23,0.05,0.47,0.33,0.34,0.31
0.35,0.57,0.56,0.23,0.33,0.25,0.78,0.47,0.56,0.59
0.44,0.48,0.47,0.32,0.40,0.23,0.77,0.39,0.61,0.54
0.45,0.48,0.46,0.33,0.41,0.24,0.78,0.39,0.61,0.54
0.56,0.23,0.24,0.51,0.46,0.19,0.44,0.12,0.51,0.15
0.24,0.52,0.52,0.20,0.16,0.11,0.52,0.41,0.31,0.40
0.50,0.51,0.50,0.37,0.46,0.30,0.84,0.43,0.68,0.60
0.55,0.62,0.63,0.60,0.47,0.44,0.10,0.53,0.30,0.30
0.38,0.41,0.41,0.35,0.29,0.09,0.42,0.29,0.35,0.25
0.72,0.64,0.65,0.76,0.63,0.56,0.03,0.58,0.46,0.32
0.34,0.52,0.51,0.23,0.31,0.19,0.72,0.42,0.52,0.53
0.88,0.10,0.12,0.82,0.79,0.50,0.62,0.20,0.83,0.32
0.62,0.65,0.67,0.67,0.54,0.51,0.05,0.58,0.36,0.33
0.69,0.08,0.08,0.62,0.60,0.30,0.57,0.00,0.68,0.25
0.27,0.88,0.88,0.39,0.26,0.50,0.53,0.76,0.10,0.63
0.55,0.38,0.39,0.54,0.45,0.27,0.26,0.29,0.41,0.08
0.41,0.46,0.45,0.30,0.36,0.18,0.72,0.36,0.56,0.50
0.50,0.87,0.88,0.60,0.45,0.58,0.34,0.77,0.20,0.56
0.43,0.74,0.75,0.51,0.37,0.46,0.27,0.64,0.14,0.44
0.86,0.18,0.16,0.77,0.79,0.49,0.82,0.25,0.90,0.50
0.49,0.51,0.50,0.36,0.45,0.30,0.84,0.43,0.67,0.60
0.98,0.20,0.19,0.90,0.90,0.60,0.82,0.31,0.98,0.51
0.31,0.89,0.89,0.43,0.30,0.53,0.50,0.78,0.11,0.63
0.70,0.57,0.59,0.73,0.61,0.51,0.05,0.51,0.46,0.26
0.86,0.25,0.27,0.83,0.76,0.51,0.45,0.28,0.74,0.21
0.08,0.72,0.72,0.02,0.09,0.30,0.68,0.60,0.34,0.61
0.37,0.44,0.45,0.36,0.28,0.14,0.37,0.33,0.30,0.24
0.28,0.88,0.88,0.39,0.27,0.51,0.52,0.77,0.10,0.63
0.65,0.62,0.64,0.69,0.56,0.51,0.00,0.55,0.40,0.30
0.16,0.61,0.61,0.14,0.07,0.20,0.55,0.49,0.26,0.47
0.59,0.45,0.46,0.60,0.50,0.36,0.17,0.37,0.41,0.12
0.12,0.85,0.85,0.25,0.15,0.44,0.61,0.73,0.18,0.65
0.79,0.37,0.39,0.79,0.70,0.49,0.30,0.35,0.63,0.15
0.43,0.86,0.87,0.53,0.39,0.55,0.39,0.76,0.14,0.57
0.67,0.26,0.28,0.65,0.57,0.34,0.34,0.21,0.56,0.03
0.43,0.84,0.84,0.53,0.39,0.53,0.35,0.73,0.14,0.54
0.28,0.80,0.81,0.39,0.24,0.44,0.44,0.69,0.02,0.54
0.48,0.37,0.38,0.47,0.39,0.20,0.32,0.27,0.38,0.13
0.87,0.08,0.07,0.79,0.78,0.48,0.71,0.19,0.86,0.40
0.53,0.31,0.32,0.51,0.44,0.21,0.34,0.21,0.44,0.09
0.46,0.61,0.60,0.33,0.45,0.36,0.89,0.53,0.68,0.68
0.55,0.57,0.59,0.59,0.46,0.41,0.10,0.49,0.32,0.26
0.17,0.67,0.66,0.05,0.16,0.26,0.71,0.55,0.41,0.59
0.69,0.53,0.54,0.71,0.60,0.48,0.09,0.47,0.47,0.21
0.51,0.33,0.32,0.41,0.44,0.18,0.69,0.24,0.61,0.42
0.55,0.64,0.65,0.61,0.47,0.46,0.10,0.56,0.29,0.32
0.44,0.48,0.47,0.32,0.40,0.23,0.77,0.39,0.60,0.54
0.68,0.29,0.27,0.58,0.62,0.35,0.81,0.26,0.78,0.51
0.45,0.51,0.52,0.48,0.36,0.29,0.22,0.42,0.27,0.22
0.65,0.13,0.12,0.58,0.57,0.27,0.61,0.05,0.67,0.30
0.90,0.13,0.12,0.82,0.82,0.52,0.77,0.24,0.91,0.45
0.15,0.73,0.73,0.24,0.09,0.33,0.51,0.61,0.12,0.52
0.69,0.47,0.49,0.70,0.59,0.45,0.14,0.42,0.49,0.16
0.25,0.90,0.91,0.38,0.26,0.52,0.57,0.79,0.14,0.66
0.63,0.35,0.36,0.62,0.53,0.33,0.26,0.28,0.48,0.02
0.64,0.13,0.12,0.57,0.56,0.26,0.58,0.03,0.65,0.27
0.38,0.53,0.54,0.41,0.29,0.25,0.29,0.43,0.22,0.27
0.71,0.19,0.17,0.62,0.64,0.35,0.74,0.18,0.77,0.43
0.37,0.63,0.62,0.25,0.37,0.32,0.85,0.54,0.61,0.66
0.82,0.50,0.52,0.83,0.73,0.57,0.22,0.47,0.62,0.24
0.68,0.09,0.08,0.61,0.60,0.30,0.60,0.03,0.69,0.28
0.69,0.29,0.31,0.67,0.59,0.37,0.32,0.24,0.56,0.04
0.31,0.50,0.50,0.31,0.22,0.14,0.40,0.38,0.26,0.30
0.96,0.66,0.68,0.99,0.87,0.74,0.29,0.64,0.72,0.41
0.50,0.30,0.31,0.46,0.40,0.15,0.40,0.19,0.44,0.15
0.69,0.64,0.65,0.73,0.60,0.54,0.00,0.57,0.43,0.32
0.50,0.85,0.86,0.59,0.45,0.57,0.33,0.75,0.20,0.55
0.48,0.44,0.45,0.49,0.39,0.26,0.25,0.34,0.33,0.16
0.48,0.62,0.63,0.53,0.40,0.40,0.17,0.53,0.24,0.31
0.63,0.28,0.30,0.61,0.54,0.31,0.32,0.22,0.52,0.00
0.67,0.67,0.68,0.72,0.59,0.55,0.03,0.60,0.41,0.35
0.27,0.55,0.54,0.17,0.23,0.16,0.67,0.43,0.44,0.50
